Sample	Passed Filter	Low Quality	Too Many N	Low Complexity	Too Short	Too Long
Tzo-ABol_008-Ex1-8A-lcwgs-1-2-L3-fastp	5989502.0	43494.0	206.0	8430.0	68648.0	0.0
Tzo-ABol_008-Ex1-8A-lcwgs-1-2-L4-fastp	5972242.0	44156.0	296.0	8068.0	69418.0	0.0
Tzo-ABol_008-Ex1-8A-lcwgs-1-2-L5-fastp	5929860.0	43524.0	122.0	8344.0	66746.0	0.0
Tzo-ABol_008-Ex1-8A-lcwgs-1-2-L6-fastp	5998566.0	45680.0	166.0	8606.0	67370.0	0.0
Tzo-ABol_008-Ex1-8A-lcwgs-1-2-L7-fastp	5950788.0	43554.0	100.0	8490.0	67764.0	0.0
Tzo-ABol_008-Ex1-8A-lcwgs-1-2-L8-fastp	5635382.0	39324.0	756.0	7722.0	64154.0	0.0
Tzo-ABol_009-Ex1-9A-lcwgs-1-2-L3-fastp	10311238.0	76146.0	394.0	16224.0	119336.0	0.0
Tzo-ABol_009-Ex1-9A-lcwgs-1-2-L4-fastp	10274724.0	76868.0	566.0	15236.0	120880.0	0.0
Tzo-ABol_009-Ex1-9A-lcwgs-1-2-L5-fastp	10219662.0	76982.0	322.0	15796.0	118452.0	0.0
Tzo-ABol_009-Ex1-9A-lcwgs-1-2-L6-fastp	10328644.0	80878.0	336.0	16702.0	117954.0	0.0
Tzo-ABol_009-Ex1-9A-lcwgs-1-2-L7-fastp	10264690.0	77302.0	296.0	15750.0	118042.0	0.0
Tzo-ABol_009-Ex1-9A-lcwgs-1-2-L8-fastp	9757318.0	68022.0	1404.0	14256.0	112080.0	0.0
Tzo-ABol_010-Ex1-10A-lcwgs-1-2-L3-fastp	10623454.0	64046.0	314.0	11366.0	103420.0	0.0
Tzo-ABol_010-Ex1-10A-lcwgs-1-2-L4-fastp	10616774.0	64986.0	438.0	10984.0	103978.0	0.0
Tzo-ABol_010-Ex1-10A-lcwgs-1-2-L5-fastp	10506288.0	64740.0	218.0	11340.0	101160.0	0.0
Tzo-ABol_010-Ex1-10A-lcwgs-1-2-L6-fastp	10641034.0	68666.0	254.0	12184.0	103464.0	0.0
Tzo-ABol_010-Ex1-10A-lcwgs-1-2-L7-fastp	10559918.0	65340.0	192.0	11686.0	102922.0	0.0
Tzo-ABol_010-Ex1-10A-lcwgs-1-2-L8-fastp	10015408.0	57190.0	1198.0	10600.0	97022.0	0.0
Tzo-ABol_020-Ex1-8B-lcwgs-1-2-L3-fastp	3045972.0	21108.0	92.0	4364.0	29144.0	0.0
Tzo-ABol_020-Ex1-8B-lcwgs-1-2-L4-fastp	3035250.0	21508.0	142.0	3986.0	29882.0	0.0
Tzo-ABol_020-Ex1-8B-lcwgs-1-2-L5-fastp	3010738.0	21424.0	78.0	4304.0	29412.0	0.0
Tzo-ABol_020-Ex1-8B-lcwgs-1-2-L6-fastp	3031576.0	21872.0	86.0	4436.0	28676.0	0.0
Tzo-ABol_020-Ex1-8B-lcwgs-1-2-L7-fastp	3005010.0	21164.0	60.0	4370.0	28460.0	0.0
Tzo-ABol_020-Ex1-8B-lcwgs-1-2-L8-fastp	2837318.0	19178.0	260.0	3886.0	27214.0	0.0
Tzo-ABol_023-Ex1-11B-lcwgs-1-2-L3-fastp	435686.0	4814.0	8.0	1210.0	5292.0	0.0
Tzo-ABol_023-Ex1-11B-lcwgs-1-2-L4-fastp	431974.0	4690.0	16.0	1260.0	5480.0	0.0
Tzo-ABol_023-Ex1-11B-lcwgs-1-2-L5-fastp	432118.0	4836.0	4.0	1206.0	5188.0	0.0
Tzo-ABol_023-Ex1-11B-lcwgs-1-2-L6-fastp	433136.0	4840.0	10.0	1168.0	4954.0	0.0
Tzo-ABol_023-Ex1-11B-lcwgs-1-2-L7-fastp	430910.0	4734.0	14.0	1234.0	4988.0	0.0
Tzo-ABol_023-Ex1-11B-lcwgs-1-2-L8-fastp	399284.0	4278.0	54.0	1118.0	4780.0	0.0
Tzo-ABol_026-Ex1-2C-lcwgs-1-2-L3-fastp	8772796.0	54926.0	280.0	12132.0	61434.0	0.0
Tzo-ABol_026-Ex1-2C-lcwgs-1-2-L4-fastp	8728432.0	56200.0	384.0	11176.0	61504.0	0.0
Tzo-ABol_026-Ex1-2C-lcwgs-1-2-L5-fastp	8672814.0	55490.0	184.0	12076.0	59458.0	0.0
Tzo-ABol_026-Ex1-2C-lcwgs-1-2-L6-fastp	8736322.0	58198.0	260.0	11984.0	59714.0	0.0
Tzo-ABol_026-Ex1-2C-lcwgs-1-2-L7-fastp	8661064.0	55048.0	154.0	11944.0	59402.0	0.0
Tzo-ABol_026-Ex1-2C-lcwgs-1-2-L8-fastp	8216084.0	49130.0	898.0	10716.0	56874.0	0.0
Tzo-ABol_030-Ex1-6C-lcwgs-1-2-L3-fastp	3214714.0	24642.0	116.0	4846.0	38360.0	0.0
Tzo-ABol_030-Ex1-6C-lcwgs-1-2-L4-fastp	3199826.0	25110.0	170.0	4666.0	38252.0	0.0
Tzo-ABol_030-Ex1-6C-lcwgs-1-2-L5-fastp	3189392.0	24776.0	84.0	4764.0	37558.0	0.0
Tzo-ABol_030-Ex1-6C-lcwgs-1-2-L6-fastp	3204316.0	25500.0	90.0	5016.0	37570.0	0.0
Tzo-ABol_030-Ex1-6C-lcwgs-1-2-L7-fastp	3186886.0	24424.0	70.0	4706.0	37602.0	0.0
Tzo-ABol_030-Ex1-6C-lcwgs-1-2-L8-fastp	3035880.0	22152.0	314.0	4446.0	36006.0	0.0
Tzo-ABol_034-Ex1-10C-lcwgs-1-2-L3-fastp	13189380.0	107108.0	402.0	24746.0	281110.0	0.0
