readGroup	No_read_group	Not_aligned	MappedLengthOutside[0,500]	Duplicate	ImproperPair	Unmapped	FailedQC	SecondaryAlignment	SupplementaryAlignment
allReadGroups	0	3325485	0	0	0	3166	0	0	0
22CVWFLT3	0	8801	0	0	0	14	0	0	0
22CVWFLT3-133E6BC6	0	8633	0	0	0	12	0	0	0
22CVWFLT3-135319A4	0	8568	0	0	0	14	0	0	0
22CVWFLT3-25B4131B	0	8558	0	0	0	14	0	0	0
22CVWFLT3-35B0EC0B	0	8731	0	0	0	12	0	0	0
22CVWFLT3-6C1F788	0	8051	0	0	0	13	0	0	0
HJCYVCCX2:1	0	3274143	0	0	0	3087	0	0	0
