readGroup	No_read_group	Not_aligned	MappedLengthOutside[0,500]	Duplicate	ImproperPair	Unmapped	FailedQC	SecondaryAlignment	SupplementaryAlignment
allReadGroups	0	6717533	0	0	0	11205	0	0	0
22CVWFLT3	0	726121	0	0	0	1243	0	0	0
22CVWFLT3-2D96D86E	0	723128	0	0	0	1279	0	0	0
22CVWFLT3-5347FC7	0	723729	0	0	0	1242	0	0	0
22CVWFLT3-5F358EB6	0	721456	0	0	0	1227	0	0	0
22CVWFLT3-799A2493	0	694028	0	0	0	1206	0	0	0
22CVWFLT3-7FCEAE21	0	728146	0	0	0	1284	0	0	0
HJCYVCCX2:1	0	2400925	0	0	0	3724	0	0	0
