readGroup	No_read_group	Not_aligned	MappedLengthOutside[0,500]	Duplicate	ImproperPair	Unmapped	FailedQC	SecondaryAlignment	SupplementaryAlignment
allReadGroups	0	4019745	0	0	0	4395	0	0	0
22CVWFLT3	0	292214	0	0	0	348	0	0	0
22CVWFLT3-32BA980A	0	281095	0	0	0	354	0	0	0
22CVWFLT3-59C5FE39	0	291005	0	0	0	357	0	0	0
22CVWFLT3-69F3E7DA	0	291823	0	0	0	347	0	0	0
22CVWFLT3-77A498BE	0	290129	0	0	0	333	0	0	0
22CVWFLT3-9B12120	0	292566	0	0	0	355	0	0	0
HJCYVCCX2:1	0	2280913	0	0	0	2301	0	0	0
