readGroup	No_read_group	Not_aligned	MappedLengthOutside[0,500]	Duplicate	ImproperPair	Unmapped	FailedQC	SecondaryAlignment	SupplementaryAlignment
allReadGroups	0	2224424	0	0	0	2790	0	0	0
22CVWFLT3	0	374620	0	0	0	460	0	0	0
22CVWFLT3-1CB373A	0	357607	0	0	0	447	0	0	0
22CVWFLT3-35B9F766	0	372143	0	0	0	468	0	0	0
22CVWFLT3-44D8F458	0	374640	0	0	0	481	0	0	0
22CVWFLT3-662BCAFD	0	371242	0	0	0	487	0	0	0
22CVWFLT3-6ABBEF7D	0	372545	0	0	0	445	0	0	0
HJCYVCCX2:1	0	1627	0	0	0	2	0	0	0
