Sample	total_reads	Human counts	Human percentage	Ecoli counts	Ecoli percentage	PhiX counts	PhiX percentage	Contamnts_Adaptrs counts	Contamnts_Adaptrs percentage	Vectors counts	Vectors percentage	Bacteria_24k counts	Bacteria_24k percentage	Protists_1k counts	Protists_1k percentage	Viruses counts	Viruses percentage	Fungi_RefSeq_release counts	Fungi_RefSeq_release percentage	Coral counts	Coral percentage	Bird counts	Bird percentage	Plant counts	Plant percentage	No hits counts	No hits percentage
Tzo-ABol_002-Ex1-2A-lcwgs-1-1.clmp.fp2_r1_screen	684125	12128.0	1.77	0.0	0.0	0.0	0.0	5.0	0.0	1352.0	0.19	7939.0	1.16	17533.0	2.57	6689.0	0.97	12089.0	1.76	7876.0	1.15	9603.0	1.41	7084.0	1.04	664353	97.11
Tzo-ABol_002-Ex1-2A-lcwgs-1-1.clmp.fp2_r2_screen	684125	12130.0	1.78	0.0	0.0	0.0	0.0	4.0	0.0	1321.0	0.19	7862.0	1.15	17627.0	2.57	6677.0	0.98	12090.0	1.77	7780.0	1.1400000000000001	9528.0	1.39	7010.0	1.03	664422	97.12
Tzo-ABol_003-Ex1-3A-lcwgs-1-1.clmp.fp2_r1_screen	672957	11466.0	1.7	1.0	0.0	0.0	0.0	11.0	0.0	1136.0	0.16	7276.0	1.08	16912.0	2.51	6159.0	0.9099999999999999	11489.0	1.71	7236.0	1.08	8923.0	1.33	6460.0	0.96	653845	97.16
Tzo-ABol_003-Ex1-3A-lcwgs-1-1.clmp.fp2_r2_screen	672957	11405.0	1.69	2.0	0.0	0.0	0.0	5.0	0.0	1094.0	0.17	7161.0	1.07	16876.0	2.51	6077.0	0.9	11362.0	1.69	7207.0	1.0699999999999998	8836.0	1.31	6386.0	0.95	653912	97.17
Tzo-ABol_008-Ex1-8A-lcwgs-1-1.clmp.fp2_r1_screen	2402570	41737.0	1.73	5.0	0.0	0.0	0.0	29.0	0.0	4613.0	0.2	33733.0	1.4100000000000001	63710.0	2.65	22891.0	0.95	41789.0	1.74	27422.0	1.1400000000000001	33133.0	1.3699999999999999	23848.0	0.99	2325928	96.81
Tzo-ABol_008-Ex1-8A-lcwgs-1-1.clmp.fp2_r2_screen	2402570	41563.0	1.72	4.0	0.0	0.0	0.0	9.0	0.0	4461.0	0.19	32897.0	1.37	63523.0	2.63	22487.0	0.94	41594.0	1.73	26951.0	1.12	32851.0	1.3599999999999999	23552.0	0.98	2326648	96.84
Tzo-ABol_009-Ex1-9A-lcwgs-1-1.clmp.fp2_r1_screen	2179266	43542.0	2.0	2.0	0.0	0.0	0.0	16.0	0.0	5515.0	0.26	31883.0	1.46	61366.0	2.8200000000000003	25832.0	1.1800000000000002	43332.0	1.99	28985.0	1.33	34640.0	1.59	26320.0	1.21	2109311	96.79
Tzo-ABol_009-Ex1-9A-lcwgs-1-1.clmp.fp2_r2_screen	2179266	42994.0	1.97	2.0	0.0	0.0	0.0	8.0	0.0	5425.0	0.25	31214.0	1.43	60672.0	2.79	25348.0	1.1600000000000001	42662.0	1.96	28572.0	1.31	34403.0	1.58	25834.0	1.19	2110183	96.83
Tzo-ABol_010-Ex1-10A-lcwgs-1-1.clmp.fp2_r1_screen	3596864	57154.0	1.5799999999999998	2.0	0.0	0.0	0.0	44.0	0.0	5268.0	0.14	37692.0	1.05	84518.0	2.35	31359.0	0.87	57320.0	1.5999999999999999	37101.0	1.03	45067.0	1.25	32191.0	0.9	3501547	97.35
Tzo-ABol_010-Ex1-10A-lcwgs-1-1.clmp.fp2_r2_screen	3596864	56785.0	1.58	3.0	0.0	0.0	0.0	8.0	0.0	5075.0	0.14	37205.0	1.04	83973.0	2.34	30917.0	0.86	57022.0	1.5899999999999999	36870.0	1.03	44831.0	1.24	31808.0	0.88	3501906	97.36
Tzo-ABol_011-Ex1-11A-lcwgs-1-1.clmp.fp2_r1_screen	17134	377.0	2.19	0.0	0.0	0.0	0.0	1.0	0.01	53.0	0.31	230.0	1.3499999999999999	530.0	3.09	222.0	1.2999999999999998	371.0	2.17	229.0	1.3399999999999999	298.0	1.75	219.0	1.2799999999999998	16548	96.58
Tzo-ABol_011-Ex1-11A-lcwgs-1-1.clmp.fp2_r2_screen	17134	358.0	2.1	0.0	0.0	0.0	0.0	1.0	0.01	56.0	0.33	230.0	1.3399999999999999	517.0	3.01	217.0	1.27	351.0	2.0500000000000003	224.0	1.31	278.0	1.62	208.0	1.22	16578	96.76
Tzo-ABol_012-Ex1-12A-lcwgs-1-1.clmp.fp2_r1_screen	986158	18855.0	1.9200000000000002	1.0	0.0	0.0	0.0	16.0	0.0	1476.0	0.15000000000000002	11518.0	1.17	26673.0	2.7	9874.0	1.0	18077.0	1.84	11560.0	1.1800000000000002	14311.0	1.45	10311.0	1.05	955488	96.89
Tzo-ABol_012-Ex1-12A-lcwgs-1-1.clmp.fp2_r2_screen	986158	18677.0	1.8900000000000001	0.0	0.0	0.0	0.0	1.0	0.0	1406.0	0.15000000000000002	11441.0	1.16	26665.0	2.71	9856.0	0.99	18068.0	1.83	11545.0	1.1800000000000002	14229.0	1.44	10269.0	1.04	955685	96.91
Tzo-ABol_020-Ex1-8B-lcwgs-1-1.clmp.fp2_r1_screen	4080571	82220.0	2.02	10.0	0.0	0.0	0.0	57.0	0.0	7987.0	0.2	53762.0	1.31	118869.0	2.9	43291.0	1.06	80426.0	1.97	50765.0	1.25	63607.0	1.57	46378.0	1.13	3944279	96.66
Tzo-ABol_020-Ex1-8B-lcwgs-1-1.clmp.fp2_r2_screen	4080571	81652.0	2.01	13.0	0.0	0.0	0.0	11.0	0.0	7556.0	0.19	52576.0	1.29	118551.0	2.91	42512.0	1.04	80168.0	1.96	50344.0	1.23	62829.0	1.53	45795.0	1.12	3945096	96.68
Tzo-ABol_023-Ex1-11B-lcwgs-1-1.clmp.fp2_r1_screen	4540060	93695.0	2.0700000000000003	8.0	0.0	0.0	0.0	77.0	0.0	8771.0	0.19	57048.0	1.25	135968.0	2.9899999999999998	49445.0	1.09	93142.0	2.05	60324.0	1.3299999999999998	73723.0	1.6300000000000001	53173.0	1.17	4387059	96.63
