Sample	Protists_1k	Bacteria_24k	Human	Fungi_RefSeq_release	Bird	Plant	Coral	Viruses	Vectors	Contamnts_Adaptrs	Multiple Genomes	No hits
Tzo-ABol_026-Ex1-2C-lcwgs-1-1.clmp.fp2_r1_screen	13278.0	1491.0	1707.0	1176.0	773.0	224.0	210.0	49.0	9.0	0.0	42554.0	1902440.0
Tzo-ABol_026-Ex1-2C-lcwgs-1-1.clmp.fp2_r2_screen	13574.0	1416.0	1699.0	1172.0	805.0	202.0	193.0	50.0	1.0	0.0	42163.0	1902636.0
Tzo-ABol_030-Ex1-6C-lcwgs-1-1.clmp.fp2_r1_screen	27585.0	2998.0	3619.0	2350.0	1630.0	407.0	352.0	83.0	8.0	0.0	87947.0	4105646.0
Tzo-ABol_030-Ex1-6C-lcwgs-1-1.clmp.fp2_r2_screen	27928.0	2929.0	3590.0	2392.0	1602.0	406.0	369.0	97.0	5.0	0.0	87661.0	4105646.0
Tzo-ABol_034-Ex1-10C-lcwgs-1-1.clmp.fp2_r1_screen	24816.0	3632.0	3232.0	2246.0	1528.0	367.0	347.0	96.0	11.0	0.0	82483.0	3962270.0
Tzo-ABol_034-Ex1-10C-lcwgs-1-1.clmp.fp2_r2_screen	25066.0	3620.0	3311.0	2210.0	1484.0	378.0	362.0	98.0	2.0	0.0	82227.0	3962270.0
Tzo-ABol_035-Ex1-11C-lcwgs-1-1.clmp.fp2_r1_screen	1528.0	149.0	172.0	128.0	95.0	23.0	29.0	7.0	0.0	0.0	4860.0	231578.0
Tzo-ABol_035-Ex1-11C-lcwgs-1-1.clmp.fp2_r2_screen	1576.0	125.0	192.0	108.0	73.0	31.0	13.0	7.0	0.0	0.0	4794.0	231650.0
Tzo-ABol_036-Ex1-12C-lcwgs-1-1.clmp.fp2_r1_screen	30121.0	5807.0	3588.0	2561.0	1741.0	403.0	401.0	114.0	5.0	0.0	111592.0	4639140.0
Tzo-ABol_036-Ex1-12C-lcwgs-1-1.clmp.fp2_r2_screen	30277.0	5652.0	3586.0	2578.0	1778.0	405.0	354.0	90.0	5.0	0.0	110649.0	4640099.0
Tzo-ABol_038-Ex1-2D-lcwgs-1-1.clmp.fp2_r1_screen	14739.0	1401.0	1891.0	1285.0	985.0	185.0	224.0	59.0	10.0	0.0	47298.0	2443985.0
Tzo-ABol_038-Ex1-2D-lcwgs-1-1.clmp.fp2_r2_screen	14742.0	1380.0	1894.0	1357.0	974.0	214.0	200.0	61.0	4.0	0.0	47251.0	2443985.0
Tzo-ABol_043-Ex1-7D-lcwgs-1-1.clmp.fp2_r1_screen	15038.0	1254.0	1760.0	1270.0	930.0	226.0	167.0	60.0	8.0	0.0	49563.0	2361413.0
Tzo-ABol_043-Ex1-7D-lcwgs-1-1.clmp.fp2_r2_screen	14805.0	1289.0	1783.0	1246.0	851.0	243.0	183.0	66.0	2.0	0.0	49079.0	2362142.0
Tzo-ABol_044-Ex1-8D-lcwgs-1-1.clmp.fp2_r1_screen	25909.0	4593.0	2766.0	2067.0	1713.0	273.0	230.0	159.0	36.0	0.0	130237.0	4063303.0
Tzo-ABol_044-Ex1-8D-lcwgs-1-1.clmp.fp2_r2_screen	26073.0	4491.0	2668.0	2012.0	1697.0	286.0	237.0	147.0	3.0	0.0	128253.0	4065419.0
Tzo-ABol_045-Ex1-9D-lcwgs-1-1.clmp.fp2_r1_screen	14925.0	1984.0	1793.0	1260.0	933.0	192.0	188.0	61.0	18.0	0.0	44998.0	2587708.0
Tzo-ABol_045-Ex1-9D-lcwgs-1-1.clmp.fp2_r2_screen	15012.0	1973.0	1797.0	1235.0	845.0	195.0	173.0	68.0	1.0	0.0	44788.0	2587973.0
Tzo-ABol_046-Ex1-10D-lcwgs-1-1.clmp.fp2_r1_screen	4771.0	558.0	494.0	386.0	273.0	58.0	47.0	21.0	6.0	0.0	15945.0	819171.0
Tzo-ABol_046-Ex1-10D-lcwgs-1-1.clmp.fp2_r2_screen	4775.0	524.0	538.0	385.0	265.0	77.0	49.0	25.0	1.0	0.0	15836.0	819255.0
Tzo-ABol_047-Ex1-11D-lcwgs-1-1.clmp.fp2_r1_screen	25282.0	3855.0	2976.0	2125.0	1524.0	378.0	313.0	107.0	3.0	0.0	89055.0	3862255.0
Tzo-ABol_047-Ex1-11D-lcwgs-1-1.clmp.fp2_r2_screen	25581.0	3853.0	2927.0	2014.0	1482.0	390.0	322.0	93.0	1.0	0.0	87759.0	3863451.0
Tzo-ABol_048-Ex1-12D-lcwgs-1-1.clmp.fp2_r1_screen	6291.0	569.0	778.0	581.0	373.0	103.0	112.0	31.0	2.0	0.0	18768.0	991127.0
Tzo-ABol_048-Ex1-12D-lcwgs-1-1.clmp.fp2_r2_screen	6328.0	573.0	781.0	522.0	337.0	94.0	100.0	30.0	1.0	0.0	18740.0	991229.0
Tzo-ABol_050-Ex1-2E-lcwgs-1-1.clmp.fp2_r1_screen	11003.0	985.0	1298.0	916.0	643.0	160.0	130.0	48.0	9.0	0.0	36813.0	1772721.0
Tzo-ABol_050-Ex1-2E-lcwgs-1-1.clmp.fp2_r2_screen	11207.0	983.0	1252.0	821.0	624.0	130.0	137.0	41.0	0.0	0.0	36628.0	1772903.0
Tzo-ABol_051-Ex1-3E-lcwgs-1-1.clmp.fp2_r1_screen	5008.0	490.0	623.0	454.0	296.0	67.0	47.0	16.0	4.0	0.0	17658.0	770905.0
Tzo-ABol_051-Ex1-3E-lcwgs-1-1.clmp.fp2_r2_screen	5092.0	503.0	651.0	430.0	305.0	53.0	55.0	23.0	0.0	0.0	17472.0	770984.0
Tzo-ABol_052-Ex1-4E-lcwgs-1-1.clmp.fp2_r1_screen	13204.0	1528.0	1572.0	1142.0	750.0	176.0	148.0	39.0	3.0	0.0	49069.0	1933265.0
Tzo-ABol_052-Ex1-4E-lcwgs-1-1.clmp.fp2_r2_screen	13267.0	1506.0	1616.0	1180.0	741.0	167.0	165.0	53.0	2.0	0.0	48734.0	1933465.0
Tzo-ABol_053-Ex1-5E-lcwgs-1-1.clmp.fp2_r1_screen	43499.0	5647.0	5679.0	3943.0	2577.0	667.0	621.0	189.0	8.0	0.0	141216.0	6552440.0
Tzo-ABol_053-Ex1-5E-lcwgs-1-1.clmp.fp2_r2_screen	44038.0	5647.0	5510.0	3967.0	2614.0	660.0	623.0	183.0	4.0	0.0	140125.0	6553115.0
Tzo-ABol_054-Ex1-6E-lcwgs-1-1.clmp.fp2_r1_screen	36383.0	4287.0	4892.0	3113.0	2288.0	480.0	510.0	151.0	6.0	0.0	126861.0	5887818.0
Tzo-ABol_054-Ex1-6E-lcwgs-1-1.clmp.fp2_r2_screen	36592.0	4218.0	4893.0	3180.0	2350.0	481.0	485.0	200.0	5.0	0.0	124747.0	5889638.0
Tzo-ABol_055-Ex1-7E-lcwgs-1-1.clmp.fp2_r1_screen	13948.0	1134.0	1729.0	1190.0	844.0	219.0	203.0	62.0	6.0	0.0	43596.0	2192636.0
Tzo-ABol_055-Ex1-7E-lcwgs-1-1.clmp.fp2_r2_screen	13975.0	1118.0	1749.0	1171.0	870.0	214.0	185.0	82.0	0.0	0.0	43341.0	2192862.0
Tzo-ABol_056-Ex1-8E-lcwgs-1-1.clmp.fp2_r1_screen	9032.0	864.0	1159.0	782.0	529.0	140.0	118.0	47.0	16.0	0.0	30596.0	1357435.0
Tzo-ABol_056-Ex1-8E-lcwgs-1-1.clmp.fp2_r2_screen	9187.0	897.0	1125.0	762.0	521.0	141.0	128.0	39.0	2.0	0.0	30481.0	1357435.0
Tzo-ABol_057-Ex1-9E-lcwgs-1-1.clmp.fp2_r1_screen	29573.0	3385.0	3674.0	2531.0	1942.0	399.0	389.0	122.0	31.0	0.0	96593.0	4902758.0
Tzo-ABol_057-Ex1-9E-lcwgs-1-1.clmp.fp2_r2_screen	29938.0	3319.0	3695.0	2613.0	1844.0	414.0	404.0	147.0	4.0	0.0	95757.0	4903262.0
Tzo-ABol_058-Ex1-10E-lcwgs-1-1.clmp.fp2_r1_screen	9210.0	879.0	1134.0	843.0	535.0	133.0	134.0	33.0	6.0	0.0	28644.0	1416360.0
Tzo-ABol_058-Ex1-10E-lcwgs-1-1.clmp.fp2_r2_screen	9232.0	865.0	1165.0	809.0	539.0	145.0	135.0	31.0	0.0	0.0	28630.0	1416360.0
Tzo-ABol_059-Ex1-11E-lcwgs-1-1.clmp.fp2_r1_screen	8513.0	723.0	1127.0	743.0	485.0	110.0	135.0	50.0	3.0	0.0	27266.0	1176818.0
Tzo-ABol_059-Ex1-11E-lcwgs-1-1.clmp.fp2_r2_screen	8530.0	726.0	1040.0	753.0	458.0	135.0	113.0	39.0	3.0	0.0	26993.0	1177183.0
Tzo-ABol_060-Ex1-12E-lcwgs-1-1.clmp.fp2_r1_screen	7358.0	545.0	874.0	595.0	427.0	99.0	107.0	32.0	1.0	0.0	22624.0	1195199.0
Tzo-ABol_060-Ex1-12E-lcwgs-1-1.clmp.fp2_r2_screen	7386.0	543.0	895.0	612.0	432.0	117.0	100.0	30.0	0.0	0.0	22424.0	1195322.0
Tzo-ABol_061-Ex1-1F-lcwgs-1-1.clmp.fp2_r1_screen	7762.0	703.0	1007.0	626.0	440.0	102.0	95.0	33.0	1.0	0.0	27787.0	1246619.0
Tzo-ABol_061-Ex1-1F-lcwgs-1-1.clmp.fp2_r2_screen	7743.0	682.0	1017.0	634.0	449.0	107.0	77.0	23.0	3.0	0.0	27435.0	1247005.0
Tzo-ABol_062-Ex1-2F-lcwgs-1-1.clmp.fp2_r1_screen	23385.0	1973.0	2720.0	1940.0	1363.0	293.0	272.0	92.0	19.0	0.0	78728.0	4166590.0
Tzo-ABol_062-Ex1-2F-lcwgs-1-1.clmp.fp2_r2_screen	23553.0	2002.0	2783.0	1913.0	1327.0	314.0	286.0	110.0	5.0	0.0	78492.0	4166590.0
Tzo-ABol_063-Ex1-3F-lcwgs-1-1.clmp.fp2_r1_screen	175.0	20.0	158.0	7.0	11.0	0.0	3.0	3.0	0.0	0.0	655.0	30124.0
Tzo-ABol_063-Ex1-3F-lcwgs-1-1.clmp.fp2_r2_screen	175.0	14.0	148.0	8.0	12.0	0.0	5.0	1.0	0.0	0.0	681.0	30112.0
Tzo-ABol_065-Ex1-5F-lcwgs-1-1.clmp.fp2_r1_screen	13198.0	1327.0	1735.0	1180.0	792.0	159.0	172.0	52.0	1.0	0.0	43080.0	2141717.0
Tzo-ABol_065-Ex1-5F-lcwgs-1-1.clmp.fp2_r2_screen	13409.0	1304.0	1696.0	1181.0	783.0	174.0	175.0	57.0	1.0	0.0	42696.0	2141937.0
Tzo-ABol_066-Ex1-6F-lcwgs-1-1.clmp.fp2_r1_screen	14233.0	1754.0	243018.0	1442.0	822.0	180.0	185.0	59.0	0.0	0.0	110879.0	1797328.0
Tzo-ABol_066-Ex1-6F-lcwgs-1-1.clmp.fp2_r2_screen	14516.0	1724.0	242649.0	1477.0	848.0	191.0	208.0	59.0	3.0	0.0	109378.0	1798847.0
Tzo-ABol_067-Ex1-7F-lcwgs-1-1.clmp.fp2_r1_screen	12413.0	1029.0	1556.0	1028.0	732.0	160.0	155.0	56.0	6.0	0.0	37844.0	1901569.0
Tzo-ABol_067-Ex1-7F-lcwgs-1-1.clmp.fp2_r2_screen	12355.0	1011.0	1535.0	1020.0	695.0	147.0	158.0	45.0	2.0	0.0	37620.0	1901960.0
Tzo-ABol_068-Ex1-8F-lcwgs-1-1.clmp.fp2_r1_screen	15592.0	1919.0	1860.0	1269.0	970.0	184.0	185.0	71.0	29.0	0.0	60796.0	2707511.0
Tzo-ABol_068-Ex1-8F-lcwgs-1-1.clmp.fp2_r2_screen	15846.0	1971.0	1924.0	1273.0	911.0	190.0	163.0	65.0	1.0	0.0	60252.0	2707790.0
Tzo-ABol_069-Ex1-9F-lcwgs-1-1.clmp.fp2_r1_screen	24098.0	2537.0	3844.0	2092.0	1433.0	345.0	342.0	109.0	29.0	0.0	82343.0	3329034.0
Tzo-ABol_069-Ex1-9F-lcwgs-1-1.clmp.fp2_r2_screen	24206.0	2582.0	3892.0	2094.0	1395.0	357.0	332.0	104.0	5.0	0.0	81515.0	3329724.0
Tzo-ABol_070-Ex1-10F-lcwgs-1-1.clmp.fp2_r1_screen	7880.0	1070.0	1148.0	772.0	520.0	125.0	115.0	32.0	2.0	0.0	25588.0	1156717.0
Tzo-ABol_070-Ex1-10F-lcwgs-1-1.clmp.fp2_r2_screen	7975.0	1049.0	1100.0	701.0	461.0	121.0	88.0	39.0	1.0	0.0	25598.0	1156836.0
Tzo-ABol_071-Ex1-11F-lcwgs-1-1.clmp.fp2_r1_screen	5369.0	416.0	759.0	471.0	264.0	83.0	70.0	21.0	0.0	0.0	17742.0	731395.0
Tzo-ABol_071-Ex1-11F-lcwgs-1-1.clmp.fp2_r2_screen	5209.0	422.0	740.0	444.0	267.0	85.0	78.0	17.0	0.0	0.0	17555.0	731773.0
Tzo-ABol_072-Ex1-12F-lcwgs-1-1.clmp.fp2_r1_screen	11273.0	772.0	1605.0	985.0	715.0	155.0	184.0	43.0	4.0	0.0	38159.0	1579276.0
Tzo-ABol_072-Ex1-12F-lcwgs-1-1.clmp.fp2_r2_screen	11364.0	801.0	1548.0	997.0	675.0	197.0	157.0	43.0	0.0	0.0	37787.0	1579602.0
Tzo-ABol_073-Ex1-1G-lcwgs-1-1.clmp.fp2_r1_screen	10268.0	1023.0	1161.0	815.0	567.0	148.0	111.0	40.0	6.0	0.0	35413.0	1528532.0
Tzo-ABol_073-Ex1-1G-lcwgs-1-1.clmp.fp2_r2_screen	10270.0	1035.0	1126.0	811.0	530.0	133.0	110.0	40.0	0.0	0.0	35497.0	1528532.0
Tzo-ABol_075-Ex1-3G-lcwgs-1-1.clmp.fp2_r1_screen	30985.0	4487.0	3462.0	2484.0	1769.0	385.0	354.0	145.0	23.0	0.0	116638.0	4893712.0
Tzo-ABol_075-Ex1-3G-lcwgs-1-1.clmp.fp2_r2_screen	31046.0	4504.0	3389.0	2512.0	1709.0	396.0	402.0	144.0	2.0	0.0	115111.0	4895229.0
Tzo-ABol_076-Ex1-4G-lcwgs-1-1.clmp.fp2_r1_screen	19921.0	2356.0	2024.0	1626.0	1076.0	253.0	189.0	83.0	1.0	0.0	73185.0	3509079.0
Tzo-ABol_076-Ex1-4G-lcwgs-1-1.clmp.fp2_r2_screen	20112.0	2312.0	2022.0	1589.0	1058.0	237.0	236.0	94.0	3.0	0.0	72329.0	3509801.0
Tzo-ABol_077-Ex1-5G-lcwgs-1-1.clmp.fp2_r1_screen	8742.0	1103.0	1115.0	757.0	535.0	124.0	128.0	36.0	0.0	0.0	26270.0	1362244.0
Tzo-ABol_077-Ex1-5G-lcwgs-1-1.clmp.fp2_r2_screen	8574.0	1084.0	1119.0	733.0	512.0	100.0	122.0	31.0	2.0	0.0	26112.0	1362665.0
Tzo-ABol_078-Ex1-6G-lcwgs-1-1.clmp.fp2_r1_screen	13900.0	1461.0	2186.0	1213.0	863.0	195.0	189.0	61.0	2.0	0.0	41672.0	2052688.0
Tzo-ABol_078-Ex1-6G-lcwgs-1-1.clmp.fp2_r2_screen	14015.0	1407.0	2234.0	1268.0	875.0	219.0	209.0	60.0	1.0	0.0	41454.0	2052688.0
Tzo-ABol_079-Ex1-7G-lcwgs-1-1.clmp.fp2_r1_screen	11230.0	1252.0	1329.0	954.0	680.0	185.0	158.0	38.0	3.0	0.0	34150.0	1526615.0
Tzo-ABol_079-Ex1-7G-lcwgs-1-1.clmp.fp2_r2_screen	11268.0	1254.0	1298.0	910.0	705.0	202.0	166.0	41.0	1.0	0.0	33976.0	1526773.0
Tzo-ABol_080-Ex1-8G-lcwgs-1-1.clmp.fp2_r1_screen	39779.0	5687.0	5078.0	3520.0	2330.0	650.0	618.0	188.0	42.0	0.0	134686.0	5555990.0
Tzo-ABol_080-Ex1-8G-lcwgs-1-1.clmp.fp2_r2_screen	40342.0	5634.0	5028.0	3453.0	2310.0	650.0	549.0	185.0	7.0	0.0	133270.0	5557140.0
Tzo-ABol_081-Ex1-9G-lcwgs-1-1.clmp.fp2_r1_screen	21156.0	2829.0	2520.0	1895.0	1302.0	286.0	287.0	93.0	22.0	0.0	68551.0	3232400.0
Tzo-ABol_081-Ex1-9G-lcwgs-1-1.clmp.fp2_r2_screen	21223.0	2813.0	2521.0	1816.0	1315.0	336.0	294.0	101.0	2.0	0.0	67854.0	3233066.0
Tzo-ABol_082-Ex1-10G-lcwgs-1-1.clmp.fp2_r1_screen	8083.0	2285.0	789.0	604.0	433.0	88.0	65.0	28.0	5.0	0.0	36828.0	1222311.0
Tzo-ABol_082-Ex1-10G-lcwgs-1-1.clmp.fp2_r2_screen	8062.0	2199.0	828.0	613.0	411.0	79.0	63.0	29.0	1.0	0.0	36542.0	1222692.0
Tzo-ABol_083-Ex1-11G-lcwgs-1-1.clmp.fp2_r1_screen	9360.0	998.0	1115.0	801.0	585.0	118.0	114.0	44.0	1.0	0.0	32449.0	1458862.0
Tzo-ABol_083-Ex1-11G-lcwgs-1-1.clmp.fp2_r2_screen	9553.0	1017.0	1045.0	785.0	593.0	131.0	112.0	49.0	1.0	0.0	31998.0	1459163.0
Tzo-ABol_084-Ex1-12G-lcwgs-1-1.clmp.fp2_r1_screen	15654.0	1202.0	2002.0	1423.0	913.0	227.0	235.0	59.0	3.0	0.0	53607.0	2402441.0
Tzo-ABol_084-Ex1-12G-lcwgs-1-1.clmp.fp2_r2_screen	15859.0	1190.0	1858.0	1320.0	882.0	226.0	240.0	60.0	2.0	0.0	53192.0	2402937.0
Tzo-ABol_085-Ex1-1H-lcwgs-1-1.clmp.fp2_r1_screen	11649.0	1050.0	1321.0	921.0	630.0	164.0	142.0	47.0	13.0	0.0	38486.0	1802988.0
Tzo-ABol_085-Ex1-1H-lcwgs-1-1.clmp.fp2_r2_screen	11657.0	1064.0	1361.0	941.0	636.0	166.0	140.0	50.0	0.0	0.0	38222.0	1803174.0
Tzo-ABol_086-Ex1-2H-lcwgs-1-1.clmp.fp2_r1_screen	6164.0	854.0	688.0	505.0	406.0	66.0	60.0	24.0	2.0	0.0	23333.0	1165732.0
Tzo-ABol_086-Ex1-2H-lcwgs-1-1.clmp.fp2_r2_screen	6175.0	852.0	696.0	493.0	378.0	71.0	56.0	38.0	2.0	0.0	23222.0	1165851.0
Tzo-ABol_087-Ex1-3H-lcwgs-1-1.clmp.fp2_r1_screen	12889.0	1205.0	1404.0	982.0	704.0	162.0	192.0	53.0	5.0	0.0	45781.0	1987647.0
Tzo-ABol_087-Ex1-3H-lcwgs-1-1.clmp.fp2_r2_screen	13080.0	1198.0	1361.0	995.0	683.0	162.0	146.0	57.0	1.0	0.0	45284.0	1988057.0
Tzo-ABol_088-Ex1-4H-lcwgs-1-1.clmp.fp2_r1_screen	6750.0	1211.0	733.0	556.0	359.0	95.0	89.0	20.0	2.0	0.0	27082.0	1020315.0
Tzo-ABol_088-Ex1-4H-lcwgs-1-1.clmp.fp2_r2_screen	6870.0	1168.0	751.0	552.0	370.0	97.0	89.0	34.0	3.0	0.0	26752.0	1020526.0
Tzo-ABol_090-Ex1-6H-lcwgs-1-1.clmp.fp2_r1_screen	1526.0	167.0	364.0	120.0	87.0	11.0	17.0	8.0	1.0	0.0	6706.0	266413.0
Tzo-ABol_090-Ex1-6H-lcwgs-1-1.clmp.fp2_r2_screen	1547.0	149.0	331.0	115.0	81.0	18.0	13.0	7.0	0.0	0.0	6691.0	266468.0
Tzo-ABol_091-Ex1-7H-lcwgs-1-1.clmp.fp2_r1_screen	7520.0	683.0	879.0	641.0	419.0	107.0	98.0	25.0	4.0	0.0	23889.0	1193863.0
Tzo-ABol_091-Ex1-7H-lcwgs-1-1.clmp.fp2_r2_screen	7655.0	669.0	914.0	603.0	412.0	95.0	97.0	22.0	2.0	0.0	23796.0	1193863.0
Tzo-ABol_092-Ex1-8H-lcwgs-1-1.clmp.fp2_r1_screen	7988.0	907.0	943.0	670.0	423.0	111.0	101.0	33.0	9.0	0.0	27609.0	1322390.0
Tzo-ABol_092-Ex1-8H-lcwgs-1-1.clmp.fp2_r2_screen	8057.0	923.0	960.0	605.0	456.0	117.0	102.0	41.0	1.0	0.0	27396.0	1322526.0
Tzo-ABol_093-Ex1-9H-lcwgs-1-1.clmp.fp2_r1_screen	4489.0	523.0	522.0	342.0	247.0	58.0	69.0	16.0	3.0	0.0	15545.0	675112.0
Tzo-ABol_093-Ex1-9H-lcwgs-1-1.clmp.fp2_r2_screen	4525.0	523.0	561.0	356.0	232.0	60.0	69.0	13.0	0.0	0.0	15475.0	675112.0
Tzo-ABol_095-Ex1-11H-lcwgs-1-1.clmp.fp2_r1_screen	3285.0	283.0	408.0	311.0	200.0	40.0	41.0	20.0	0.0	0.0	11533.0	508985.0
Tzo-ABol_095-Ex1-11H-lcwgs-1-1.clmp.fp2_r2_screen	3409.0	272.0	403.0	276.0	200.0	33.0	45.0	27.0	0.0	0.0	11456.0	508985.0
Tzo-ABol_096-Ex1-12H-lcwgs-1-1.clmp.fp2_r1_screen	5227.0	433.0	557.0	381.0	296.0	69.0	68.0	23.0	1.0	0.0	18806.0	827636.0
Tzo-ABol_096-Ex1-12H-lcwgs-1-1.clmp.fp2_r2_screen	5257.0	442.0	535.0	449.0	297.0	84.0	62.0	21.0	2.0	0.0	18627.0	827721.0
Tzo-AMta_001-Ex1-5D-lcwgs-1-1.clmp.fp2_r1_screen	13193.0	1674.0	1263.0	1081.0	735.0	143.0	125.0	58.0	2.0	0.0	57922.0	2365963.0
Tzo-AMta_001-Ex1-5D-lcwgs-1-1.clmp.fp2_r2_screen	13192.0	1657.0	1325.0	1138.0	741.0	150.0	101.0	57.0	2.0	0.0	57344.0	2366452.0
Tzo-AMta_002-Ex1-5E-lcwgs-1-1.clmp.fp2_r1_screen	33216.0	9601.0	3397.0	2692.0	1568.0	349.0	307.0	160.0	5.0	0.0	160009.0	5220651.0
Tzo-AMta_002-Ex1-5E-lcwgs-1-1.clmp.fp2_r2_screen	33532.0	9346.0	3446.0	2624.0	1517.0	373.0	273.0	130.0	8.0	0.0	158425.0	5222281.0
Tzo-AMta_003-Ex1-5F-lcwgs-1-1.clmp.fp2_r1_screen	42362.0	18301.0	4550.0	3212.0	2222.0	374.0	296.0	163.0	7.0	0.0	267240.0	7256033.0
Tzo-AMta_003-Ex1-5F-lcwgs-1-1.clmp.fp2_r2_screen	42916.0	17906.0	4465.0	3217.0	2193.0	382.0	313.0	155.0	4.0	0.0	264138.0	7259071.0
Tzo-AMta_004-Ex1-5G-lcwgs-1-1.clmp.fp2_r1_screen	25595.0	10491.0	2964.0	2022.0	1410.0	278.0	209.0	150.0	4.0	0.0	134230.0	4323985.0
Tzo-AMta_004-Ex1-5G-lcwgs-1-1.clmp.fp2_r2_screen	25520.0	10422.0	2918.0	2038.0	1424.0	289.0	219.0	148.0	4.0	0.0	132571.0	4325785.0
Tzo-AMta_005-Ex1-5H-lcwgs-1-1.clmp.fp2_r1_screen	32632.0	4860.0	3830.0	2671.0	1564.0	396.0	287.0	152.0	5.0	0.0	135199.0	5338027.0
Tzo-AMta_005-Ex1-5H-lcwgs-1-1.clmp.fp2_r2_screen	32953.0	4752.0	3746.0	2583.0	1572.0	377.0	293.0	172.0	4.0	0.0	134592.0	5338579.0
Tzo-AMta_006-Ex1-1B-lcwgs-2-1.clmp.fp2_r1_screen	4549.0	510.0	381.0	385.0	203.0	51.0	22.0	29.0	1.0	0.0	18370.0	657974.0
Tzo-AMta_006-Ex1-1B-lcwgs-2-1.clmp.fp2_r2_screen	4684.0	531.0	390.0	319.0	240.0	54.0	32.0	30.0	0.0	0.0	18085.0	658110.0
