Sample	Passed Filter	Low Quality	Too Many N	Low Complexity	Too Short	Too Long
Tzo-ABol_002-Ex1-2A-lcwgs-1-1	1698890.0	24650.0	100.0	64.0	4908.0	0.0
Tzo-ABol_003-Ex1-3A-lcwgs-1-1	1682316.0	26236.0	144.0	60.0	5018.0	0.0
Tzo-ABol_008-Ex1-8A-lcwgs-1-1	6076600.0	100090.0	476.0	284.0	26146.0	0.0
Tzo-ABol_009-Ex1-9A-lcwgs-1-1	5626270.0	98680.0	432.0	180.0	26058.0	0.0
Tzo-ABol_010-Ex1-10A-lcwgs-1-1	9263916.0	131542.0	702.0	248.0	23542.0	0.0
Tzo-ABol_011-Ex1-11A-lcwgs-1-1	36102.0	1792.0	0.0	0.0	262.0	0.0
Tzo-ABol_012-Ex1-12A-lcwgs-1-1	2419442.0	39232.0	138.0	198.0	11438.0	0.0
Tzo-ABol_020-Ex1-8B-lcwgs-1-1	10655586.0	167762.0	748.0	976.0	33908.0	0.0
Tzo-ABol_023-Ex1-11B-lcwgs-1-1	11577670.0	190154.0	774.0	1010.0	41422.0	0.0
Tzo-ABol_024-Ex1-12B-lcwgs-1-1	35758.0	1388.0	0.0	0.0	336.0	0.0
Tzo-ABol_026-Ex1-2C-lcwgs-1-1	4945220.0	69896.0	320.0	396.0	15370.0	0.0
Tzo-ABol_030-Ex1-6C-lcwgs-1-1	10722302.0	161558.0	628.0	498.0	52728.0	0.0
Tzo-ABol_034-Ex1-10C-lcwgs-1-1	10281808.0	163394.0	730.0	530.0	91782.0	0.0
Tzo-ABol_035-Ex1-11C-lcwgs-1-1	559552.0	10824.0	22.0	50.0	9088.0	0.0
Tzo-ABol_036-Ex1-12C-lcwgs-1-1	12614214.0	184634.0	810.0	836.0	105356.0	0.0
Tzo-ABol_038-Ex1-2D-lcwgs-1-1	6342236.0	121922.0	456.0	216.0	27088.0	0.0
Tzo-ABol_043-Ex1-7D-lcwgs-1-1	6062346.0	95802.0	342.0	310.0	20788.0	0.0
Tzo-ABol_044-Ex1-8D-lcwgs-1-1	12660010.0	214458.0	842.0	520.0	148594.0	0.0
Tzo-ABol_045-Ex1-9D-lcwgs-1-1	6663198.0	105446.0	438.0	202.0	50678.0	0.0
Tzo-ABol_046-Ex1-10D-lcwgs-1-1	2053636.0	33890.0	130.0	90.0	14118.0	0.0
Tzo-ABol_047-Ex1-11D-lcwgs-1-1	10231920.0	160632.0	684.0	620.0	57624.0	0.0
Tzo-ABol_048-Ex1-12D-lcwgs-1-1	2448536.0	41880.0	148.0	128.0	10576.0	0.0
Tzo-ABol_050-Ex1-2E-lcwgs-1-1	4528612.0	75588.0	316.0	228.0	19530.0	0.0
Tzo-ABol_051-Ex1-3E-lcwgs-1-1	2011160.0	31076.0	138.0	76.0	9190.0	0.0
Tzo-ABol_052-Ex1-4E-lcwgs-1-1	4990696.0	81038.0	308.0	418.0	24202.0	0.0
Tzo-ABol_053-Ex1-5E-lcwgs-1-1	17739342.0	272206.0	1274.0	1312.0	94322.0	0.0
Tzo-ABol_054-Ex1-6E-lcwgs-1-1	15990034.0	274528.0	1168.0	888.0	229456.0	0.0
Tzo-ABol_055-Ex1-7E-lcwgs-1-1	5617182.0	96692.0	390.0	286.0	18640.0	0.0
