Sample	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120
Tzo-ABol_009-Ex1-9A-lcwgs-1-2-L7-clmp.r1r2_fastp	0.0	0.00187368	0.00017565700000000002	0.000380591	0.0349265	2.92762e-05	0.0005855239999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.00046841900000000003	0.0301252	0.000204933	5.85524e-05	0.000263486	0.05992839999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.78286e-05	0.000380591	0.0273147	0.00014638099999999998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000862012	0.0	3.13459e-05	0.0	0.0	0.0	0.0	0.0	0.000763317	0.0	0.0	3.42172e-05	0.0	3.49444e-05	3.53269e-05	0.0	0.0	3.6526399999999996e-05	3.69458e-05	0.000261636	0.0345664	0.000497527	0.0665798	0.000980181	0.0	8.03878e-05	0.0	0.000123743	0.0	4.23567e-05	0.000300528	0.0	0.0	0.00040300899999999996	0.0711821	0.00119835	0.0381641	0.037546500000000003	0.0384206	0.0	0.0	0.0	0.0	0.0	0.00010608700000000002	0.0372749	0.000274327	0.035552799999999996	0.00443033	0.000346914	0.039324899999999996	0.0	0.00042741500000000005	0.000435493	0.0	0.00019387499999999998	6.58877e-05	0.0028212600000000003	6.851160000000001e-05	0.0004892550000000001	0.0457985	0.0	0.0	0.00030398800000000004	0.004893	0.00317572	0.0	0.0	0.0	0.0	0.0	0.00146173	0.0	0.00211289	0.00019686	0.0	0.000103348	0.00063601	0.0489169	0.0	0.0	0.0
Tzo-ABol_009-Ex1-9A-lcwgs-1-2-L8-clmp.r1r2_fastp	0.0	0.00462675	0.00100449	0.0	3.04391e-05	9.131740000000001e-05	0.00913174	0.00697056	3.04391e-05	0.00417016	3.04391e-05	3.04391e-05	3.04391e-05	0.0	0.0	3.04391e-05	0.00012175599999999999	0.0	0.000273952	0.0	0.0	0.0	0.0	0.0	0.0	3.04391e-05	0.0023742499999999996	0.049950600000000005	0.000456587	0.0	0.0	3.04391e-05	0.0	0.000245454	0.0	0.0	0.0020131100000000002	0.00323595	0.000160018	9.68664e-05	3.25803e-05	0.000821947	0.0	0.0	0.0	0.0	3.44881e-05	3.48356e-05	3.51904e-05	0.0	0.00025142	0.0	0.0	0.000927289	0.0	3.79301e-05	0.00023019299999999998	0.0119164	0.0151599	0.00313956	0.0	0.0	0.0	0.00020877700000000002	0.0	0.0	0.0	0.000131987	0.00512934	0.000497301	4.58471e-05	0.0	0.0	0.0	0.0	0.0	5.00519e-05	0.0	5.1634e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.000289707	0.0	0.000119989	0.000183221	0.0407369	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00031512200000000004	0.0028973099999999997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017745	0.0	0.0	0.000787298	0.0	0.0	0.0
Tzo-ABol_010-Ex1-10A-lcwgs-1-2-L3-clmp.r1r2_fastp	0.0	0.0273449	0.027061099999999998	0.00296473	0.0	0.0	0.0	0.0	0.0	0.000599255	0.0	0.000189238	0.0	0.0	0.0	0.0	3.15397e-05	0.0012300500000000001	0.0	3.15397e-05	3.15397e-05	0.0	0.000283857	3.15397e-05	6.30794e-05	0.000378477	3.15397e-05	0.00258626	0.0	0.0	0.0	0.0	0.0	0.0	3.24737e-05	3.29623e-05	0.0	0.0	0.0	0.000175307	0.0	0.0	0.0009200289999999999	0.0	0.0	3.87066e-05	0.000236264	0.0	4.07831e-05	0.00020760399999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000104528	5.3359599999999996e-05	0.000817274	0.0	0.0	0.0	0.0	0.0	0.000683646	0.0	0.0	6.66127e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.00197782	0.0	0.00141696	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000321096	0.0	0.0	0.0	0.0008444759999999999	0.000248743	0.00269408	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000333941	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00156321	0.117436	0.0	0.0	0.0	0.0	0.0	0.0
Tzo-ABol_010-Ex1-10A-lcwgs-1-2-L4-clmp.r1r2_fastp	0.0	0.0	0.000221296	0.0231728	0.023899899999999998	0.0	0.0	6.32274e-05	0.00113809	3.16137e-05	3.16137e-05	0.000980024	9.4841e-05	0.0	0.0	0.0	0.0	0.0	9.4841e-05	6.32274e-05	0.00192843	0.0	0.0	0.0	3.16137e-05	3.16137e-05	0.0030033	3.16137e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.60815e-05	0.0	0.0	0.0	0.0	0.0	3.6309699999999996e-05	0.000332235	0.0006005019999999999	0.0010685900000000001	0.00011645799999999999	0.0	0.00012059899999999999	4.09138e-05	0.0	0.00012721399999999998	0.0	0.0	0.0	0.0	0.0	0.0	9.681329999999999e-05	0.00148102	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000116659	0.00166943	0.0006705729999999999	0.0	0.000127576	0.0	0.00026736800000000003	0.0	0.0	0.0	0.0	0.0	0.00100671	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005073640000000001	0.0	0.0	0.00022160099999999998	0.0	0.00011767900000000001	0.0	0.0	0.0021950299999999997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00020845199999999998	0.000216646	0.0	0.0	0.0	0.000756474	0.0	0.0	0.0	0.0
Tzo-ABol_010-Ex1-10A-lcwgs-1-2-L5-clmp.r1r2_fastp	0.0	0.000572052	3.17807e-05	0.0	0.000127123	0.00216108	0.0	0.0	3.17807e-05	0.0	9.5342e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.000699174	0.0031145	0.0	0.0	0.0	0.0	9.5342e-05	0.000667394	0.0	0.000127123	0.000190684	0.0	0.0	0.0	0.0	0.0	0.00167642	9.814729999999999e-05	0.00202576	0.0	0.000821681	0.0	0.0	0.0	0.0	0.000889655	0.0	0.0	0.0	0.0	0.0	0.000123195	4.17999e-05	0.0034896	0.0	0.0	0.0	4.58169e-05	0.0018210899999999998	0.000190356	0.0	0.0	0.0	0.0	0.0005781860000000001	0.0	0.000109536	0.0006151829999999999	0.0	0.0	5.96813e-05	0.000976206	0.0	0.0	0.0	0.0	0.0	0.00792066	0.00100504	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000633549	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000351489	0.0	0.0	0.0	0.0	0.00027382	0.0537225	0.0	0.000301982	0.0007806550000000001	0.0	0.0	0.0	0.0	0.0	0.000192548	0.000599071	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Tzo-ABol_010-Ex1-10A-lcwgs-1-2-L6-clmp.r1r2_fastp	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00021967999999999998	0.0	0.0	6.27656e-05	0.0	6.27656e-05	0.0009101010000000001	6.27656e-05	0.000439359	0.0396992	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007845700000000001	0.000313828	9.41484e-05	0.000376594	0.0385067	0.000407976	0.0	3.18365e-05	0.0	0.00131164	0.0398835	0.0	0.000309066	0.00041861100000000005	0.038027	0.000144046	0.00120791	0.0	0.0	0.0	0.0	0.0	0.0	4.12992e-05	0.00395236	0.0	0.000610598	0.0	4.52802e-05	4.6150100000000004e-05	0.000705571	0.0459972	4.89177e-05	0.0	5.09217e-05	5.1971099999999994e-05	0.0	0.0	0.0	0.0	0.0	5.9021199999999997e-05	0.000301706	0.050489700000000005	0.0	0.000193812	0.0	0.0	0.000207978	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000100202	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000271279	0.0	0.0	0.0007475650000000001	0.107572	0.0548233	0.0	0.0	0.0	0.000919429	0.0	0.00019781600000000002	0.00041061600000000004	0.0578093	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Tzo-ABol_010-Ex1-10A-lcwgs-1-2-L7-clmp.r1r2_fastp	0.0	0.00215196	0.000189879	0.000253172	0.0432291	0.0	0.000537991	0.0	0.0	0.0	0.0	0.0	9.49395e-05	0.000411405	0.0365201	0.000189879	0.000158233	0.000474698	0.0757617	0.0	0.0	0.0	0.0	0.0	0.0	3.16465e-05	0.0	3.16465e-05	0.00034811200000000003	0.0355074	0.000126586	0.0	0.0	0.0	0.0	0.0	0.0	3.40845e-05	0.0013156	0.0	7.14689e-05	0.0	0.0	0.0	0.0	0.0	0.00189546	0.0	0.0	0.00012488	0.0	0.0	0.000131857	0.0	0.0	0.0	4.739e-05	0.0002899	0.043269800000000004	0.000603273	0.0877695	0.00219891	0.0	0.000109156	0.0	0.00022777900000000003	0.0	0.0	0.0007298669999999999	0.0	6.36549e-05	0.0008467689999999999	0.0948073	0.00238931	0.0525718	0.0462669	0.0458762	0.0	0.0	0.0	0.0	0.0	0.00025689399999999997	0.0469673	0.0002711	0.049049499999999996	0.00429823	0.0008841709999999999	0.0493271	0.0	0.000428283	0.000881861	0.0	0.000117048	0.000120624	0.00460268	0.0	0.000132365	0.056992999999999995	0.0	0.0	0.000451971	0.0048273199999999995	0.00483292	0.0	0.0	0.0	0.0	0.0	0.00179318	0.0	0.00193283	0.000445844	0.0	0.0	0.00149714	0.0632685	0.0	0.0	0.0
Tzo-ABol_010-Ex1-10A-lcwgs-1-2-L8-clmp.r1r2_fastp	0.0	0.00464907	0.0012529400000000001	0.0	0.0	3.29721e-05	0.012133699999999999	0.00966083	6.59442e-05	0.00504473	0.0	0.0	6.59442e-05	0.0	0.0	0.0	0.000164861	0.0	0.000164861	0.0	0.0	0.0	0.0	0.0	0.0	0.000131888	0.0030664099999999994	0.0672961	0.000362693	0.0	0.0	0.0	0.0	0.0002341	0.0	3.44427e-05	0.00269227	0.00489956	0.00032450599999999996	0.000293034	3.72179e-05	0.00124798	0.0	0.0	0.0	0.0	0.0	8.364450000000001e-05	0.0	0.0	0.00039695599999999996	0.0	0.0	0.0007919540000000001	9.492060000000001e-05	0.0	9.85927e-05	0.0167373	0.0209126	0.00345061	5.334000000000001e-05	0.0	0.0	0.000113464	0.0	0.0	0.0	0.000185402	0.006760029999999999	0.0005168530000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.000152475	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00028907900000000003	0.0	0.0	0.00010484	0.054493599999999996	0.0	0.0	0.0	0.0	0.0	0.0	0.00026612200000000004	0.0	0.0	0.0	0.0	0.000937799	0.00549453	0.0	0.0	0.0	0.0	0.0	0.00019905599999999997	0.0	0.0	0.0	0.0	0.00287856	0.0	0.0	0.00026870700000000003	0.0	0.0	0.0
Tzo-ABol_020-Ex1-8B-lcwgs-1-2-L3-clmp.r1r2_fastp	0.0	0.0293487	0.0298746	0.0033661600000000004	0.0	0.0	0.0	0.0	0.0	0.00042077000000000005	0.0	0.00010519199999999999	0.0	0.0	0.0	0.0	0.0	0.00147269	0.0	0.0	0.0	0.0	0.00021038500000000003	0.0	0.0	0.000525962	0.0	0.00294539	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000110443	0.0	0.0	0.0	0.0	0.0	0.0	0.000125399	0.0	0.0	0.0	0.000135917	0.0	0.00014179499999999998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000800618	0.0	0.0	0.0	0.0	0.0	0.00116222	0.0	0.00024464800000000003	0.000251003	0.0	0.0	0.0	0.0	0.0	0.0	0.0018125600000000002	0.00031032300000000004	0.000956511	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000819749	0.0	0.0	0.0	0.000921808	0.000474881	0.003913740000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.118419	0.0	0.0	0.0	0.0	0.0	0.0
Tzo-ABol_020-Ex1-8B-lcwgs-1-2-L4-clmp.r1r2_fastp	0.0	0.0	0.00010568100000000001	0.027794199999999998	0.0270544	0.0	0.0	0.0	0.00179658	0.0	0.00010568100000000001	0.0008454510000000001	0.000317044	0.0	0.0	0.0	0.0	0.0	0.000211363	0.00010568100000000001	0.00179658	0.0	0.0	0.0	0.0	0.00010568100000000001	0.00232499	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000247447	0.000378286	0.000900288	0.00118112	0.00013394199999999999	0.0	0.00041901300000000004	0.000142688	0.0	0.000149043	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00214537	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0033395200000000003	0.000913296	0.0	0.0	0.0	0.000506079	0.0	0.0	0.0	0.0	0.0	0.000889727	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00039180700000000004	0.0	0.00041534300000000004	0.0	0.0	0.0	0.0	0.0	0.0024820800000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00067775	0.000700481	0.0	0.0	0.0	0.0016072100000000002	0.0	0.0	0.0	0.000923131	0.0009561050000000001	0.0	0.0	0.0
