Sample	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120
Tzo-ABol_008-Ex1-8A-lcwgs-1-2-L3-clmp.r1r2_fastp	38.620599999999996	38.604	38.6384	38.5431	38.5608	38.4814	38.4558	38.3642	38.4121	38.4919	38.6094	38.546	38.5517	38.5192	38.4072	38.401	38.456	38.4356	38.4908	38.4212	38.4921	38.5371	38.6134	38.4765	38.5926	38.522099999999995	38.4988	38.4381	38.4666	38.380700000000004	38.5051	38.5497	38.6118	38.541799999999995	38.7054	38.5007	38.5608	38.626599999999996	38.5805	38.4546	38.6089	38.5259	38.5899	38.5026	38.6434	38.492599999999996	38.6391	38.477	38.5893	38.4705	38.5537	38.4209	38.5513	38.4464	38.5818	38.5249	38.4912	38.472699999999996	38.6175	38.436	38.4668	38.4499	38.502900000000004	38.4814	38.4682	38.6001	38.408300000000004	38.373000000000005	38.5427	38.420500000000004	38.472899999999996	38.4118	38.4229	38.4932	38.4503	38.4993	38.392700000000005	38.534800000000004	38.47	38.5196	38.4828	38.347500000000004	38.4914	38.4427	38.4712	38.5561	38.536	38.4158	38.518299999999996	38.459500000000006	38.4819	38.5472	38.5939	38.5841	38.6472	38.5278	38.544200000000004	38.638	38.5395	38.4332	38.6456	38.507400000000004	38.649899999999995	38.661699999999996	38.602799999999995	38.704	38.7468	38.548700000000004	38.6253	38.731100000000005	38.5464	38.7874	38.8161	38.762	38.9812	39.1453	38.9664	39.0369	38.9341	38.376
Tzo-ABol_008-Ex1-8A-lcwgs-1-2-L4-clmp.r1r2_fastp	38.687	38.6476	38.6806	38.5193	38.5893	38.4598	38.478699999999996	38.3714	38.440200000000004	38.469500000000004	38.549299999999995	38.5036	38.5527	38.5073	38.4521	38.4127	38.4562	38.4319	38.483000000000004	38.4872	38.5117	38.544200000000004	38.6462	38.5129	38.474599999999995	38.4565	38.5163	38.4209	38.4974	38.3979	38.5171	38.4444	38.6141	38.61	38.6795	38.5426	38.5131	38.528400000000005	38.632600000000004	38.4634	38.6275	38.498	38.6174	38.563399999999994	38.5881	38.492399999999996	38.560100000000006	38.5118	38.506	38.5529	38.5508	38.467600000000004	38.4535	38.5126	38.5234	38.4534	38.5193	38.4366	38.4708	38.4374	38.463	38.5293	38.5539	38.5648	38.5465	38.4798	38.5333	38.4602	38.4232	38.427	38.4381	38.4298	38.4379	38.5018	38.4975	38.384299999999996	38.4509	38.4689	38.5034	38.386900000000004	38.502199999999995	38.393899999999995	38.4347	38.5155	38.4829	38.5167	38.6131	38.4692	38.5605	38.3565	38.5741	38.4264	38.466499999999996	38.4979	38.580799999999996	38.4965	38.4662	38.5045	38.544	38.5382	38.6057	38.4675	38.6873	38.6286	38.7144	38.7465	38.7341	38.671299999999995	38.76	38.7937	38.6778	38.9552	38.7121	38.9493	38.9299	38.8825	38.9589	38.9981	38.9272	38.4555
Tzo-ABol_008-Ex1-8A-lcwgs-1-2-L5-clmp.r1r2_fastp	38.710899999999995	38.6215	38.6135	38.4857	38.4902	38.4277	38.4631	38.3887	38.4113	38.4049	38.5111	38.4646	38.520199999999996	38.568799999999996	38.4437	38.424	38.4291	38.4446	38.486599999999996	38.3821	38.487100000000005	38.507200000000005	38.5372	38.4525	38.4535	38.493500000000004	38.4253	38.390800000000006	38.4623	38.379000000000005	38.4785	38.4312	38.5904	38.5449	38.624	38.5572	38.5338	38.5522	38.5231	38.5433	38.596000000000004	38.4826	38.6023	38.469300000000004	38.558	38.5188	38.5254	38.467600000000004	38.5227	38.482699999999994	38.5042	38.4708	38.562999999999995	38.4784	38.5036	38.4002	38.5839	38.527699999999996	38.4768	38.4155	38.5803	38.4637	38.6297	38.4339	38.5034	38.4434	38.4644	38.4094	38.4318	38.3974	38.4485	38.4544	38.474199999999996	38.441199999999995	38.461099999999995	38.4928	38.453700000000005	38.4355	38.4507	38.5524	38.4208	38.447900000000004	38.479	38.5126	38.5008	38.492	38.5389	38.5633	38.4326	38.4786	38.5641	38.451299999999996	38.3631	38.5698	38.610699999999994	38.4355	38.6096	38.4855	38.5904	38.4586	38.413199999999996	38.4277	38.4091	38.4024	38.6295	38.6952	38.7499	38.561099999999996	38.8237	38.7024	38.7812	38.866	38.825199999999995	38.8436	39.1837	38.9653	38.8656	39.038000000000004	38.8596	38.273
Tzo-ABol_008-Ex1-8A-lcwgs-1-2-L6-clmp.r1r2_fastp	38.6942	38.7274	38.6752	38.5212	38.5103	38.549099999999996	38.5244	38.4103	38.518299999999996	38.5083	38.618900000000004	38.5187	38.5723	38.5198	38.439499999999995	38.440400000000004	38.4963	38.4615	38.5498	38.478699999999996	38.5746	38.553	38.5786	38.5393	38.5379	38.475	38.4663	38.4438	38.5034	38.3775	38.5876	38.4697	38.6462	38.6075	38.637100000000004	38.590799999999994	38.5763	38.5967	38.657799999999995	38.5916	38.615300000000005	38.559	38.6708	38.4795	38.6252	38.5981	38.6363	38.5512	38.6289	38.5133	38.562000000000005	38.4298	38.6181	38.502900000000004	38.5915	38.4645	38.5349	38.4581	38.4862	38.405	38.487500000000004	38.6102	38.4492	38.5779	38.5544	38.4782	38.3986	38.3589	38.5037	38.4185	38.5951	38.4279	38.4929	38.5307	38.455099999999995	38.485	38.4433	38.4692	38.427	38.5154	38.4673	38.3907	38.4246	38.507000000000005	38.4582	38.5324	38.4932	38.4239	38.6179	38.5025	38.5327	38.461800000000004	38.5264	38.4663	38.5612	38.4801	38.564	38.5415	38.5782	38.4225	38.6391	38.427	38.539699999999996	38.4749	38.615500000000004	38.668200000000006	38.7189	38.6814	38.6478	38.6764	38.7964	38.7698	38.901	38.8287	38.9428	39.1052	38.9565	38.9923	38.9517	38.2185
Tzo-ABol_008-Ex1-8A-lcwgs-1-2-L7-clmp.r1r2_fastp	38.697199999999995	38.6784	38.5735	38.537	38.5016	38.4422	38.472	38.4091	38.4449	38.4585	38.5893	38.569700000000005	38.509	38.5176	38.5071	38.4791	38.4903	38.472699999999996	38.5598	38.5004	38.522400000000005	38.5523	38.5193	38.548300000000005	38.5113	38.4997	38.48	38.3857	38.5427	38.4436	38.5319	38.4121	38.6297	38.5309	38.7217	38.4851	38.6121	38.515100000000004	38.5848	38.488	38.597500000000004	38.5839	38.6674	38.6391	38.576	38.5513	38.629400000000004	38.475500000000004	38.6359	38.5256	38.5704	38.473800000000004	38.556200000000004	38.427299999999995	38.581900000000005	38.414300000000004	38.502900000000004	38.513999999999996	38.4712	38.5062	38.4818	38.5278	38.575199999999995	38.498599999999996	38.504	38.4684	38.4859	38.431	38.3625	38.376900000000006	38.474599999999995	38.4996	38.5043	38.4722	38.530300000000004	38.413199999999996	38.4166	38.3956	38.5006	38.4953	38.4985	38.440999999999995	38.5243	38.5184	38.4739	38.6063	38.466499999999996	38.4042	38.4981	38.5025	38.5274	38.4757	38.5326	38.583800000000004	38.5747	38.5048	38.6231	38.4844	38.533	38.5802	38.4743	38.4903	38.5794	38.5841	38.806200000000004	38.4894	38.772099999999995	38.677099999999996	38.8057	38.712	38.6726	38.623400000000004	38.860299999999995	38.87	38.9233	39.0364	38.975500000000004	38.8771	39.0578	38.365700000000004
Tzo-ABol_008-Ex1-8A-lcwgs-1-2-L8-clmp.r1r2_fastp	38.6272	38.671499999999995	38.5513	38.5256	38.4768	38.4566	38.457	38.4062	38.401	38.4365	38.6533	38.4844	38.567800000000005	38.4598	38.4816	38.358799999999995	38.500499999999995	38.466	38.498	38.3889	38.494299999999996	38.508900000000004	38.5631	38.5389	38.5388	38.4697	38.4888	38.414	38.4237	38.454100000000004	38.5045	38.4182	38.6939	38.4994	38.5991	38.522600000000004	38.5731	38.4937	38.5595	38.5247	38.6063	38.5532	38.5781	38.5488	38.5969	38.5173	38.6064	38.3962	38.507799999999996	38.555	38.5676	38.4706	38.569199999999995	38.4307	38.488699999999994	38.387100000000004	38.448	38.459700000000005	38.4538	38.3676	38.4445	38.4961	38.5441	38.458999999999996	38.4464	38.4972	38.466699999999996	38.4221	38.378499999999995	38.418600000000005	38.5113	38.4296	38.3853	38.5479	38.5723	38.3493	38.4505	38.497	38.5376	38.4749	38.4264	38.3851	38.4223	38.4758	38.4065	38.5081	38.5032	38.4939	38.501400000000004	38.556000000000004	38.4958	38.5461	38.5239	38.5035	38.7002	38.594	38.596000000000004	38.5578	38.6217	38.427099999999996	38.5471	38.547799999999995	38.502199999999995	38.625	38.588899999999995	38.6693	38.7007	38.7507	38.6174	38.940200000000004	38.7394	38.7264	38.8131	38.879999999999995	38.919399999999996	38.823	38.8922	39.0305	38.9063	38.3677
Tzo-ABol_009-Ex1-9A-lcwgs-1-2-L3-clmp.r1r2_fastp	42.0024	42.013099999999994	41.8904	41.897600000000004	41.8211	41.9008	41.8242	41.8001	41.8781	41.8589	41.924299999999995	41.9077	41.892	41.910399999999996	41.7991	41.8461	41.888799999999996	41.875099999999996	41.8816	41.8379	41.9044	41.9084	41.9045	41.8139	41.8953	41.861399999999996	41.896899999999995	41.8358	41.8579	41.7847	41.8725	41.7437	41.8961	41.7817	41.8043	41.6825	41.7005	41.7195	41.7359	41.693200000000004	41.7323	41.570299999999996	41.7056	41.581	41.672599999999996	41.559000000000005	41.5959	41.5518	41.5875	41.4522	41.5813	41.3542	41.4853	41.342099999999995	41.4146	41.319	41.370200000000004	41.3396	41.3686	41.242200000000004	41.3384	41.254999999999995	41.3492	41.2051	41.1603	41.1997	41.0781	41.1751	41.123	41.0257	41.024100000000004	40.97	41.0663	41.117599999999996	40.9997	40.936099999999996	40.9753	41.0298	40.9527	40.929700000000004	40.9349	40.8679	40.8535	40.8569	40.8113	40.8622	40.792899999999996	40.7695	40.8634	40.7483	40.8269	40.5886	40.679500000000004	40.7029	40.747299999999996	40.6287	40.799800000000005	40.5671	40.6695	40.4411	40.5052	40.4992	40.5358	40.535399999999996	40.6619	40.6203	40.629	40.5623	40.7155	40.544999999999995	40.5722	40.5677	40.5218	40.594	40.7135	40.7156	40.5666	40.5833	40.511399999999995	39.9805
Tzo-ABol_009-Ex1-9A-lcwgs-1-2-L4-clmp.r1r2_fastp	42.0535	42.030899999999995	41.9806	41.905300000000004	41.8247	41.8999	41.918299999999995	41.8242	41.9255	41.8471	42.0271	41.923300000000005	41.9067	41.9112	41.842800000000004	41.8432	41.8871	41.9112	41.8657	41.8884	41.9018	41.9736	41.952	41.8778	41.8906	41.773700000000005	41.946099999999994	41.8474	41.843	41.7526	41.8485	41.7724	41.890899999999995	41.787800000000004	41.8579	41.640899999999995	41.788199999999996	41.7432	41.7806	41.626000000000005	41.7571	41.6532	41.6618	41.6177	41.6773	41.5826	41.5927	41.5856	41.5271	41.519600000000004	41.58	41.3836	41.519600000000004	41.3791	41.4422	41.3728	41.4385	41.3172	41.3781	41.2965	41.3374	41.348400000000005	41.3497	41.269	41.1975	41.2047	41.1333	41.2006	41.118	41.032000000000004	41.1212	41.055	41.053200000000004	41.0987	41.002100000000006	40.9874	41.0139	41.0137	40.934599999999996	40.8851	40.8987	40.8382	40.7922	40.8802	40.8399	40.8785	40.842	40.8312	40.8354	40.7594	40.7207	40.5384	40.694900000000004	40.736	40.7323	40.7005	40.6496	40.6824	40.6241	40.5426	40.6447	40.4864	40.6062	40.538999999999994	40.7076	40.5905	40.6541	40.5624	40.524	40.6229	40.6007	40.5453	40.5189	40.611399999999996	40.6588	40.6993	40.6524	40.6283	40.5816	40.0206
Tzo-ABol_009-Ex1-9A-lcwgs-1-2-L5-clmp.r1r2_fastp	41.9933	42.009800000000006	41.9216	41.856700000000004	41.7969	41.8469	41.8401	41.7376	41.8214	41.8286	41.9856	41.9019	41.8661	41.888799999999996	41.8526	41.7984	41.8652	41.856300000000005	41.949999999999996	41.828500000000005	41.897800000000004	41.8941	41.8926	41.809000000000005	41.7979	41.8059	41.8546	41.7536	41.859	41.7618	41.818	41.7442	41.8038	41.7412	41.7911	41.6614	41.742200000000004	41.6847	41.7123	41.6498	41.7426	41.585899999999995	41.6483	41.577999999999996	41.6153	41.5963	41.634100000000004	41.511399999999995	41.5332	41.4908	41.542899999999996	41.372	41.4516	41.3114	41.4039	41.3538	41.3274	41.3547	41.4605	41.3124	41.3521	41.2826	41.321600000000004	41.2174	41.1707	41.165400000000005	41.1888	41.1309	41.0373	41.0445	41.1148	41.019800000000004	41.064499999999995	41.0365	40.9895	40.929	41.0096	40.962199999999996	40.9376	40.8814	40.9414	40.8219	40.8059	40.8578	40.7485	40.8611	40.7528	40.7618	40.7885	40.7262	40.693200000000004	40.6034	40.6806	40.7046	40.7097	40.6287	40.677400000000006	40.6007	40.7116	40.4868	40.441700000000004	40.518100000000004	40.5217	40.4916	40.6124	40.6144	40.6764	40.559200000000004	40.592299999999994	40.568	40.590399999999995	40.5252	40.5476	40.5617	40.6542	40.6316	40.5812	40.612700000000004	40.660000000000004	39.8566
Tzo-ABol_009-Ex1-9A-lcwgs-1-2-L6-clmp.r1r2_fastp	42.0154	41.995	41.928	41.8708	41.8381	41.8491	41.826	41.7851	41.8664	41.8318	42.0103	41.9334	41.9136	41.8613	41.852000000000004	41.8489	41.8948	41.891600000000004	41.919200000000004	41.848200000000006	41.8729	41.8941	41.9559	41.8423	41.8613	41.8107	41.9079	41.775800000000004	41.928	41.825	41.836400000000005	41.7045	41.9021	41.7879	41.8391	41.6769	41.7116	41.6748	41.773500000000006	41.694700000000005	41.7251	41.6542	41.7378	41.5759	41.6883	41.6453	41.533	41.5288	41.5697	41.504400000000004	41.5587	41.3528	41.5766	41.3348	41.4139	41.327000000000005	41.3171	41.356700000000004	41.375	41.2561	41.326499999999996	41.3392	41.3393	41.2665	41.1767	41.1781	41.124	41.1234	41.1811	41.051300000000005	41.091499999999996	41.0721	40.9709	41.0473	40.9899	40.936299999999996	41.0203	40.9382	40.9336	40.9232	40.9078	40.8197	40.8071	40.8187	40.713	40.8819	40.764	40.879599999999996	40.8345	40.6995	40.807700000000004	40.604800000000004	40.7166	40.7331	40.6634	40.615899999999996	40.7078	40.6047	40.7034	40.4995	40.579	40.5473	40.4192	40.504400000000004	40.6371	40.571200000000005	40.657	40.530899999999995	40.549099999999996	40.5875	40.6064	40.5876	40.5386	40.588	40.6953	40.709	40.5539	40.5708	40.5676	39.8853
