Sample	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120
Tzo-ABol_009-Ex1-9A-lcwgs-1-2-L7-clmp.r1r2_fastp	36.926	36.757	36.7579	36.7596	36.748	36.7601	36.7636	36.7608	36.7681	36.7637	36.7697	36.767	36.7631	36.7663	36.7456	36.754	36.7668	36.7566	36.7359	36.7519	36.754	36.7527	36.7556	36.7323	36.7453	36.7561	36.758	36.7587	36.7623	36.7424	36.7381	36.7484	36.7503	36.7432	36.7324	36.7399	36.745	36.74	36.7394	36.7386	36.7352	36.7336	36.7436	36.7417	36.7399	36.7414	36.7367	36.7345	36.7361	36.7316	36.7395	36.7418	36.7339	36.7296	36.7325	36.7293	36.7332	36.7266	36.708	36.7194	36.6909	36.716	36.71	36.7097	36.6996	36.698	36.6875	36.6844	36.6729	36.6729	36.6704	36.6592	36.6297	36.6465	36.6235	36.6279	36.6199	36.6267	36.6276	36.6237	36.6151	36.6148	36.6199	36.6024	36.6232	36.6015	36.6214	36.6158	36.5944	36.6157	36.6059	36.6042	36.6099	36.5979	36.6003	36.5936	36.5941	36.5903	36.5766	36.5976	36.5579	36.5476	36.5421	36.5185	36.4936	36.4703	36.4481	36.42	36.4109	36.3819	36.3188	36.2956	36.2464	36.1904	36.164	36.0666	36.0266	35.987	35.9661	36.3446
Tzo-ABol_009-Ex1-9A-lcwgs-1-2-L8-clmp.r1r2_fastp	36.9293	36.7665	36.7698	36.7667	36.7695	36.7721	36.7745	36.7724	36.7805	36.7779	36.7819	36.7783	36.7794	36.7837	36.7681	36.7666	36.781	36.7621	36.7665	36.7648	36.7685	36.7667	36.7705	36.7439	36.7592	36.7653	36.7684	36.752	36.7712	36.7659	36.7521	36.7653	36.7666	36.7602	36.7415	36.7483	36.7521	36.7521	36.7499	36.7525	36.7469	36.7425	36.7553	36.7516	36.7538	36.7472	36.7468	36.7442	36.741	36.7374	36.7482	36.7481	36.7425	36.7468	36.738	36.7366	36.7401	36.7299	36.726	36.728	36.7208	36.7258	36.7189	36.7176	36.71	36.7104	36.6957	36.6858	36.6816	36.6824	36.6774	36.6705	36.6649	36.6497	36.6505	36.6489	36.6452	36.6445	36.6347	36.6331	36.6358	36.6315	36.633	36.6278	36.6272	36.6212	36.6309	36.6163	36.6313	36.6053	36.6123	36.6067	36.6129	36.6111	36.6128	36.6016	36.592	36.6037	36.5954	36.6046	36.5796	36.5697	36.562	36.5509	36.5251	36.5034	36.4768	36.4503	36.4455	36.4042	36.3469	36.3267	36.283	36.2235	36.1735	36.1143	36.0618	35.9983	35.9734	36.3377
Tzo-ABol_010-Ex1-10A-lcwgs-1-2-L3-clmp.r1r2_fastp	36.9292	36.7445	36.7435	36.7532	36.7527	36.755	36.7606	36.7586	36.7649	36.76	36.7657	36.7608	36.7646	36.7666	36.76	36.7552	36.7664	36.7529	36.7565	36.7527	36.7566	36.7583	36.7656	36.7346	36.7508	36.7589	36.7665	36.7612	36.7647	36.7553	36.7352	36.7306	36.7212	36.7132	36.7021	36.7034	36.7081	36.7043	36.7091	36.7076	36.7006	36.6937	36.7083	36.7051	36.7045	36.7052	36.7015	36.7006	36.7	36.6964	36.7028	36.7007	36.6961	36.6983	36.6953	36.6975	36.6939	36.6886	36.6876	36.6839	36.6854	36.6821	36.6697	36.667	36.6589	36.6533	36.6464	36.6396	36.6336	36.6259	36.6187	36.6069	36.5976	36.591	36.5801	36.5744	36.5611	36.5541	36.5538	36.5537	36.544	36.5424	36.5344	36.527	36.5335	36.531	36.5226	36.5286	36.5244	36.5229	36.5194	36.5181	36.5144	36.5112	36.4998	36.5016	36.5002	36.4944	36.4938	36.4874	36.4853	36.4564	36.4514	36.4293	36.3987	36.399	36.3722	36.3501	36.3147	36.3024	36.2472	36.201	36.1504	36.0527	36.0493	35.9381	35.9311	35.8545	35.8451	36.3316
Tzo-ABol_010-Ex1-10A-lcwgs-1-2-L4-clmp.r1r2_fastp	36.9285	36.7462	36.7432	36.7363	36.7359	36.7484	36.7498	36.7476	36.7536	36.7541	36.7605	36.7524	36.7505	36.7586	36.7473	36.7439	36.7552	36.7446	36.7481	36.7415	36.7445	36.748	36.7494	36.7278	36.7416	36.7495	36.7525	36.7502	36.753	36.7442	36.7222	36.7169	36.7057	36.7036	36.6909	36.6917	36.6981	36.6949	36.6984	36.6962	36.6937	36.6838	36.6932	36.6923	36.6919	36.6958	36.6942	36.6888	36.6896	36.6835	36.6895	36.6912	36.6848	36.6853	36.679	36.6819	36.6855	36.6801	36.6782	36.6779	36.6738	36.6684	36.665	36.6595	36.6545	36.6479	36.6359	36.6359	36.6242	36.6222	36.6097	36.5991	36.5915	36.5878	36.5789	36.5734	36.5574	36.5523	36.5557	36.5475	36.5349	36.5318	36.5291	36.5246	36.5222	36.5128	36.5163	36.5164	36.5012	36.51	36.4995	36.4912	36.4997	36.4922	36.4871	36.4902	36.4786	36.4782	36.4802	36.4726	36.4596	36.4367	36.4185	36.406	36.3807	36.3525	36.3295	36.291	36.2788	36.2373	36.1828	36.1472	36.0928	36.042	36.0048	35.8966	35.858	35.7958	35.7727	36.2833
Tzo-ABol_010-Ex1-10A-lcwgs-1-2-L5-clmp.r1r2_fastp	36.9265	36.7499	36.7496	36.7494	36.7515	36.7497	36.7531	36.7513	36.7575	36.7561	36.7617	36.7537	36.755	36.7619	36.7475	36.7467	36.7575	36.7468	36.7446	36.7467	36.7511	36.7518	36.7547	36.7343	36.7446	36.7515	36.755	36.7482	36.7573	36.7455	36.7226	36.7231	36.7128	36.7	36.6953	36.694	36.703	36.6994	36.6934	36.6985	36.6958	36.6852	36.6949	36.6893	36.6939	36.697	36.6965	36.6884	36.6939	36.691	36.688	36.6906	36.6863	36.6869	36.68	36.6856	36.6921	36.6812	36.6743	36.6782	36.6754	36.6691	36.6635	36.6578	36.6495	36.6503	36.6377	36.6299	36.6197	36.6177	36.6077	36.6013	36.5893	36.5799	36.5741	36.5657	36.5526	36.5489	36.5435	36.5404	36.5325	36.5294	36.5278	36.5097	36.52	36.5077	36.5144	36.5186	36.5158	36.5157	36.5095	36.5081	36.5053	36.5028	36.5	36.509	36.4885	36.4953	36.4834	36.469	36.4772	36.4501	36.4491	36.4344	36.4012	36.369	36.3394	36.3077	36.2896	36.2496	36.1797	36.165	36.106	36.0564	36.0114	35.9089	35.8766	35.8145	35.8195	36.3242
Tzo-ABol_010-Ex1-10A-lcwgs-1-2-L6-clmp.r1r2_fastp	36.9268	36.74	36.741	36.7358	36.7442	36.7401	36.7427	36.7423	36.745	36.7449	36.751	36.7459	36.7423	36.7513	36.7355	36.7364	36.7494	36.7414	36.7225	36.7317	36.7395	36.7415	36.7431	36.7202	36.7354	36.7438	36.7421	36.7439	36.7491	36.7346	36.701	36.707	36.7003	36.693	36.6788	36.6798	36.6737	36.6823	36.6858	36.6841	36.6667	36.6767	36.6787	36.6803	36.6779	36.6848	36.6797	36.6763	36.6765	36.6711	36.6829	36.68	36.6685	36.6774	36.674	36.6709	36.6711	36.6456	36.6659	36.6665	36.6539	36.6526	36.6454	36.6458	36.6314	36.627	36.6182	36.6088	36.6037	36.5834	36.5849	36.5746	36.5686	36.5588	36.5496	36.5419	36.534	36.5238	36.5228	36.5157	36.5083	36.5075	36.5035	36.5035	36.5032	36.4996	36.4928	36.5002	36.4985	36.4985	36.495	36.4944	36.4902	36.4979	36.4941	36.5006	36.4949	36.4835	36.4787	36.4713	36.4487	36.4206	36.3729	36.357	36.3701	36.3405	36.3161	36.2493	36.2404	36.2096	36.1261	36.0836	36.0401	35.9679	35.9326	35.822	35.7968	35.7291	35.7165	36.2624
Tzo-ABol_010-Ex1-10A-lcwgs-1-2-L7-clmp.r1r2_fastp	36.9269	36.7523	36.7488	36.7522	36.7365	36.7551	36.7574	36.7537	36.7639	36.7581	36.7654	36.7636	36.7591	36.7631	36.7391	36.7494	36.762	36.7519	36.7311	36.7518	36.7525	36.754	36.7563	36.7343	36.7442	36.758	36.7594	36.7625	36.7658	36.7379	36.7252	36.7246	36.7143	36.7066	36.7008	36.6989	36.7059	36.7007	36.6982	36.7016	36.6952	36.6883	36.7004	36.6973	36.6947	36.6967	36.6958	36.6951	36.6954	36.6908	36.6966	36.7026	36.6922	36.6901	36.69	36.6915	36.6903	36.6791	36.6645	36.6789	36.6473	36.6721	36.6642	36.6616	36.6512	36.6488	36.6313	36.6312	36.6163	36.6121	36.612	36.5874	36.5527	36.5773	36.5477	36.5476	36.5401	36.5494	36.5444	36.538	36.5289	36.5289	36.5266	36.5082	36.5226	36.501	36.525	36.5206	36.5009	36.5185	36.5123	36.5169	36.5119	36.5032	36.5095	36.5003	36.4972	36.4982	36.4859	36.5115	36.4819	36.4673	36.4695	36.4415	36.4069	36.3871	36.347	36.3325	36.3048	36.2546	36.2057	36.1669	36.1055	36.0445	36.013	35.8984	35.8592	35.8206	35.8039	36.3184
Tzo-ABol_010-Ex1-10A-lcwgs-1-2-L8-clmp.r1r2_fastp	36.9292	36.7591	36.7636	36.7613	36.762	36.7662	36.7684	36.7683	36.776	36.7688	36.7755	36.775	36.7706	36.7794	36.7655	36.7594	36.7784	36.7599	36.7599	36.7635	36.7634	36.7657	36.7695	36.7437	36.7596	36.7676	36.7684	36.7466	36.7716	36.7614	36.7396	36.7386	36.7308	36.7236	36.7063	36.7075	36.714	36.712	36.7154	36.7146	36.7105	36.697	36.7122	36.7087	36.7103	36.7053	36.7021	36.708	36.7015	36.6977	36.7097	36.7077	36.7026	36.7064	36.6994	36.697	36.7014	36.6899	36.6858	36.6893	36.6852	36.6804	36.6785	36.6761	36.6619	36.6591	36.6437	36.6311	36.6273	36.624	36.6159	36.6114	36.5951	36.5816	36.5846	36.5768	36.57	36.5641	36.554	36.5532	36.5538	36.5457	36.5436	36.5362	36.5331	36.5222	36.5343	36.5176	36.541	36.5076	36.5206	36.5137	36.5131	36.5161	36.5115	36.5032	36.5067	36.5169	36.5061	36.5128	36.4997	36.483	36.4905	36.4796	36.4482	36.4214	36.3795	36.3535	36.3495	36.2945	36.2264	36.2015	36.1529	36.0824	36.0256	35.9499	35.9023	35.8477	35.8319	36.3265
Tzo-ABol_020-Ex1-8B-lcwgs-1-2-L3-clmp.r1r2_fastp	36.934	36.7541	36.7515	36.7627	36.7663	36.7638	36.7723	36.7687	36.7685	36.7706	36.7729	36.7698	36.772	36.7704	36.765	36.7528	36.7707	36.7523	36.7529	36.7522	36.7594	36.7592	36.7598	36.7351	36.7536	36.7589	36.7661	36.7522	36.7557	36.7553	36.7407	36.7469	36.7593	36.7468	36.7347	36.7335	36.7447	36.7406	36.7418	36.7409	36.7246	36.7378	36.7482	36.7505	36.7426	36.7434	36.7364	36.7348	36.7411	36.7338	36.741	36.7371	36.729	36.7313	36.7326	36.737	36.7339	36.7257	36.7219	36.7244	36.7187	36.7179	36.7223	36.7095	36.7003	36.7039	36.6984	36.6871	36.6933	36.6783	36.6708	36.6726	36.6676	36.6594	36.6523	36.6597	36.6495	36.6419	36.6365	36.6413	36.6413	36.6302	36.6315	36.6246	36.6271	36.6226	36.6223	36.6261	36.6176	36.6283	36.6142	36.6081	36.6293	36.6131	36.6002	36.6034	36.6094	36.5889	36.5847	36.5828	36.5641	36.5448	36.5503	36.5132	36.4861	36.4764	36.4633	36.451	36.4224	36.4107	36.3582	36.3063	36.2449	36.1679	36.1777	36.0816	36.0458	35.9874	35.9709	36.3115
Tzo-ABol_020-Ex1-8B-lcwgs-1-2-L4-clmp.r1r2_fastp	36.9346	36.7559	36.7552	36.7459	36.7489	36.7584	36.7673	36.7584	36.763	36.758	36.7653	36.7611	36.7576	36.7594	36.7538	36.7499	36.7571	36.744	36.745	36.7432	36.7482	36.7519	36.7494	36.7258	36.739	36.7438	36.7471	36.75	36.7466	36.7429	36.7284	36.7385	36.7465	36.7391	36.7233	36.7279	36.7347	36.7368	36.7338	36.7317	36.7299	36.7265	36.7368	36.7383	36.7345	36.7343	36.7334	36.7276	36.7332	36.7238	36.731	36.7274	36.7227	36.7189	36.7134	36.7223	36.7244	36.7225	36.7118	36.7152	36.7073	36.7105	36.7083	36.7049	36.6981	36.6923	36.6915	36.6879	36.6756	36.6736	36.6753	36.6507	36.6602	36.6529	36.6494	36.6488	36.6402	36.6252	36.6346	36.6253	36.6111	36.6228	36.6271	36.6154	36.6229	36.6201	36.6161	36.6037	36.6048	36.6001	36.5973	36.5956	36.5939	36.5978	36.5937	36.595	36.5672	36.5876	36.5755	36.5661	36.5551	36.5176	36.5131	36.5034	36.4927	36.4525	36.4431	36.3883	36.3804	36.3411	36.2813	36.2438	36.2066	36.1496	36.1402	36.0061	35.9706	35.924	35.8999	36.2501
Tzo-ABol_020-Ex1-8B-lcwgs-1-2-L5-clmp.r1r2_fastp	36.9313	36.757	36.7607	36.7582	36.761	36.7548	36.7602	36.7614	36.7669	36.761	36.7651	36.7601	36.7587	36.7639	36.7499	36.7472	36.7597	36.7468	36.7458	36.7479	36.7503	36.7499	36.7534	36.7332	36.7422	36.7475	36.7536	36.7443	36.7534	36.7452	36.7273	36.7462	36.7494	36.7386	36.7249	36.7309	36.7406	36.7381	36.7336	36.7274	36.731	36.7271	36.7346	36.7338	36.7382	36.7366	36.7322	36.7296	36.7278	36.7297	36.7277	36.7267	36.7255	36.721	36.7178	36.7228	36.7256	36.717	36.7136	36.7192	36.7088	36.7074	36.7031	36.7037	36.6899	36.6924	36.6811	36.6817	36.6711	36.6741	36.6668	36.6655	36.6492	36.6543	36.6387	36.6406	36.6337	36.6311	36.6234	36.6245	36.624	36.6239	36.6177	36.6103	36.6215	36.6085	36.6202	36.6187	36.6105	36.6141	36.6055	36.5931	36.6055	36.6147	36.5988	36.6122	36.594	36.5859	36.5676	36.5626	36.5597	36.5383	36.548	36.5147	36.5002	36.4813	36.4357	36.4119	36.3891	36.3519	36.2955	36.2612	36.2222	36.1689	36.1292	36.0192	36.0166	35.952	35.9179	36.2907
