samplename_index_lane readgroup_id readgroup_platform path_to_R1_fastq_file path_to_R2_fastq_file
TzoCMal002_Ex1_L7 22CVWFLT3 illumina modern/Tzo-CMal_002-Ex1-3G-lcwgs-1-2-L7-clmp.fp2_repr.R1.fq.gz modern/Tzo-CMal_002-Ex1-3G-lcwgs-1-2-L7-clmp.fp2_repr.R2.fq.gz
TzoCMal002_Ex1_L8 22CVWFLT3 illumina modern/Tzo-CMal_002-Ex1-3G-lcwgs-1-2-L8-clmp.fp2_repr.R1.fq.gz modern/Tzo-CMal_002-Ex1-3G-lcwgs-1-2-L8-clmp.fp2_repr.R2.fq.gz
TzoCMal003_Ex1_L3 22CVWFLT3 illumina modern/Tzo-CMal_003-Ex1-3H-lcwgs-1-2-L3-clmp.fp2_repr.R1.fq.gz modern/Tzo-CMal_003-Ex1-3H-lcwgs-1-2-L3-clmp.fp2_repr.R2.fq.gz
TzoCMal003_Ex1_L4 22CVWFLT3 illumina modern/Tzo-CMal_003-Ex1-3H-lcwgs-1-2-L4-clmp.fp2_repr.R1.fq.gz modern/Tzo-CMal_003-Ex1-3H-lcwgs-1-2-L4-clmp.fp2_repr.R2.fq.gz
TzoCMal003_Ex1_L5 22CVWFLT3 illumina modern/Tzo-CMal_003-Ex1-3H-lcwgs-1-2-L5-clmp.fp2_repr.R1.fq.gz modern/Tzo-CMal_003-Ex1-3H-lcwgs-1-2-L5-clmp.fp2_repr.R2.fq.gz
TzoCMal003_Ex1_L6 22CVWFLT3 illumina modern/Tzo-CMal_003-Ex1-3H-lcwgs-1-2-L6-clmp.fp2_repr.R1.fq.gz modern/Tzo-CMal_003-Ex1-3H-lcwgs-1-2-L6-clmp.fp2_repr.R2.fq.gz
TzoCMal003_Ex1_L7 22CVWFLT3 illumina modern/Tzo-CMal_003-Ex1-3H-lcwgs-1-2-L7-clmp.fp2_repr.R1.fq.gz modern/Tzo-CMal_003-Ex1-3H-lcwgs-1-2-L7-clmp.fp2_repr.R2.fq.gz
TzoCMal003_Ex1_L8 22CVWFLT3 illumina modern/Tzo-CMal_003-Ex1-3H-lcwgs-1-2-L8-clmp.fp2_repr.R1.fq.gz modern/Tzo-CMal_003-Ex1-3H-lcwgs-1-2-L8-clmp.fp2_repr.R2.fq.gz
TzoCMal004_Ex1_L3 22CVWFLT3 illumina modern/Tzo-CMal_004-Ex1-4A-lcwgs-1-2-L3-clmp.fp2_repr.R1.fq.gz modern/Tzo-CMal_004-Ex1-4A-lcwgs-1-2-L3-clmp.fp2_repr.R2.fq.gz
TzoCMal004_Ex1_L4 22CVWFLT3 illumina modern/Tzo-CMal_004-Ex1-4A-lcwgs-1-2-L4-clmp.fp2_repr.R1.fq.gz modern/Tzo-CMal_004-Ex1-4A-lcwgs-1-2-L4-clmp.fp2_repr.R2.fq.gz
TzoCMal004_Ex1_L5 22CVWFLT3 illumina modern/Tzo-CMal_004-Ex1-4A-lcwgs-1-2-L5-clmp.fp2_repr.R1.fq.gz modern/Tzo-CMal_004-Ex1-4A-lcwgs-1-2-L5-clmp.fp2_repr.R2.fq.gz
TzoCMal004_Ex1_L6 22CVWFLT3 illumina modern/Tzo-CMal_004-Ex1-4A-lcwgs-1-2-L6-clmp.fp2_repr.R1.fq.gz modern/Tzo-CMal_004-Ex1-4A-lcwgs-1-2-L6-clmp.fp2_repr.R2.fq.gz
TzoCMal004_Ex1_L7 22CVWFLT3 illumina modern/Tzo-CMal_004-Ex1-4A-lcwgs-1-2-L7-clmp.fp2_repr.R1.fq.gz modern/Tzo-CMal_004-Ex1-4A-lcwgs-1-2-L7-clmp.fp2_repr.R2.fq.gz
TzoCMal004_Ex1_L8 22CVWFLT3 illumina modern/Tzo-CMal_004-Ex1-4A-lcwgs-1-2-L8-clmp.fp2_repr.R1.fq.gz modern/Tzo-CMal_004-Ex1-4A-lcwgs-1-2-L8-clmp.fp2_repr.R2.fq.gz
TzoCMal005_Ex1_L3 22CVWFLT3 illumina modern/Tzo-CMal_005-Ex1-4B-lcwgs-1-2-L3-clmp.fp2_repr.R1.fq.gz modern/Tzo-CMal_005-Ex1-4B-lcwgs-1-2-L3-clmp.fp2_repr.R2.fq.gz
TzoCMal005_Ex1_L4 22CVWFLT3 illumina modern/Tzo-CMal_005-Ex1-4B-lcwgs-1-2-L4-clmp.fp2_repr.R1.fq.gz modern/Tzo-CMal_005-Ex1-4B-lcwgs-1-2-L4-clmp.fp2_repr.R2.fq.gz
TzoCMal005_Ex1_L5 22CVWFLT3 illumina modern/Tzo-CMal_005-Ex1-4B-lcwgs-1-2-L5-clmp.fp2_repr.R1.fq.gz modern/Tzo-CMal_005-Ex1-4B-lcwgs-1-2-L5-clmp.fp2_repr.R2.fq.gz
TzoCMal005_Ex1_L6 22CVWFLT3 illumina modern/Tzo-CMal_005-Ex1-4B-lcwgs-1-2-L6-clmp.fp2_repr.R1.fq.gz modern/Tzo-CMal_005-Ex1-4B-lcwgs-1-2-L6-clmp.fp2_repr.R2.fq.gz
TzoCMal005_Ex1_L7 22CVWFLT3 illumina modern/Tzo-CMal_005-Ex1-4B-lcwgs-1-2-L7-clmp.fp2_repr.R1.fq.gz modern/Tzo-CMal_005-Ex1-4B-lcwgs-1-2-L7-clmp.fp2_repr.R2.fq.gz
TzoCMal005_Ex1_L8 22CVWFLT3 illumina modern/Tzo-CMal_005-Ex1-4B-lcwgs-1-2-L8-clmp.fp2_repr.R1.fq.gz modern/Tzo-CMal_005-Ex1-4B-lcwgs-1-2-L8-clmp.fp2_repr.R2.fq.gz
TzoCMal006_Ex1_L3 22CVWFLT3 illumina modern/Tzo-CMal_006-Ex1-4C-lcwgs-1-2-L3-clmp.fp2_repr.R1.fq.gz modern/Tzo-CMal_006-Ex1-4C-lcwgs-1-2-L3-clmp.fp2_repr.R2.fq.gz
TzoCMal006_Ex1_L4 22CVWFLT3 illumina modern/Tzo-CMal_006-Ex1-4C-lcwgs-1-2-L4-clmp.fp2_repr.R1.fq.gz modern/Tzo-CMal_006-Ex1-4C-lcwgs-1-2-L4-clmp.fp2_repr.R2.fq.gz
TzoCMal006_Ex1_L5 22CVWFLT3 illumina modern/Tzo-CMal_006-Ex1-4C-lcwgs-1-2-L5-clmp.fp2_repr.R1.fq.gz modern/Tzo-CMal_006-Ex1-4C-lcwgs-1-2-L5-clmp.fp2_repr.R2.fq.gz
TzoCMal006_Ex1_L7 22CVWFLT3 illumina modern/Tzo-CMal_006-Ex1-4C-lcwgs-1-2-L7-clmp.fp2_repr.R1.fq.gz modern/Tzo-CMal_006-Ex1-4C-lcwgs-1-2-L7-clmp.fp2_repr.R2.fq.gz
TzoCMal006_Ex1_L8 22CVWFLT3 illumina modern/Tzo-CMal_006-Ex1-4C-lcwgs-1-2-L8-clmp.fp2_repr.R1.fq.gz modern/Tzo-CMal_006-Ex1-4C-lcwgs-1-2-L8-clmp.fp2_repr.R2.fq.gz
TzoCMal007_Ex1_L3 22CVWFLT3 illumina modern/Tzo-CMal_007-Ex1-4D-lcwgs-1-2-L3-clmp.fp2_repr.R1.fq.gz modern/Tzo-CMal_007-Ex1-4D-lcwgs-1-2-L3-clmp.fp2_repr.R2.fq.gz
TzoCMal007_Ex1_L4 22CVWFLT3 illumina modern/Tzo-CMal_007-Ex1-4D-lcwgs-1-2-L4-clmp.fp2_repr.R1.fq.gz modern/Tzo-CMal_007-Ex1-4D-lcwgs-1-2-L4-clmp.fp2_repr.R2.fq.gz
TzoCMal007_Ex1_L5 22CVWFLT3 illumina modern/Tzo-CMal_007-Ex1-4D-lcwgs-1-2-L5-clmp.fp2_repr.R1.fq.gz modern/Tzo-CMal_007-Ex1-4D-lcwgs-1-2-L5-clmp.fp2_repr.R2.fq.gz
TzoCMal007_Ex1_L6 22CVWFLT3 illumina modern/Tzo-CMal_007-Ex1-4D-lcwgs-1-2-L6-clmp.fp2_repr.R1.fq.gz modern/Tzo-CMal_007-Ex1-4D-lcwgs-1-2-L6-clmp.fp2_repr.R2.fq.gz
TzoCMal007_Ex1_L7 22CVWFLT3 illumina modern/Tzo-CMal_007-Ex1-4D-lcwgs-1-2-L7-clmp.fp2_repr.R1.fq.gz modern/Tzo-CMal_007-Ex1-4D-lcwgs-1-2-L7-clmp.fp2_repr.R2.fq.gz
TzoCMal007_Ex1_L8 22CVWFLT3 illumina modern/Tzo-CMal_007-Ex1-4D-lcwgs-1-2-L8-clmp.fp2_repr.R1.fq.gz modern/Tzo-CMal_007-Ex1-4D-lcwgs-1-2-L8-clmp.fp2_repr.R2.fq.gz
TzoCMal008_Ex1_L3 22CVWFLT3 illumina modern/Tzo-CMal_008-Ex1-4E-lcwgs-1-2-L3-clmp.fp2_repr.R1.fq.gz modern/Tzo-CMal_008-Ex1-4E-lcwgs-1-2-L3-clmp.fp2_repr.R2.fq.gz
TzoCMal008_Ex1_L4 22CVWFLT3 illumina modern/Tzo-CMal_008-Ex1-4E-lcwgs-1-2-L4-clmp.fp2_repr.R1.fq.gz modern/Tzo-CMal_008-Ex1-4E-lcwgs-1-2-L4-clmp.fp2_repr.R2.fq.gz
TzoCMal008_Ex1_L5 22CVWFLT3 illumina modern/Tzo-CMal_008-Ex1-4E-lcwgs-1-2-L5-clmp.fp2_repr.R1.fq.gz modern/Tzo-CMal_008-Ex1-4E-lcwgs-1-2-L5-clmp.fp2_repr.R2.fq.gz
TzoCMal008_Ex1_L6 22CVWFLT3 illumina modern/Tzo-CMal_008-Ex1-4E-lcwgs-1-2-L6-clmp.fp2_repr.R1.fq.gz modern/Tzo-CMal_008-Ex1-4E-lcwgs-1-2-L6-clmp.fp2_repr.R2.fq.gz
TzoCMal008_Ex1_L7 22CVWFLT3 illumina modern/Tzo-CMal_008-Ex1-4E-lcwgs-1-2-L7-clmp.fp2_repr.R1.fq.gz modern/Tzo-CMal_008-Ex1-4E-lcwgs-1-2-L7-clmp.fp2_repr.R2.fq.gz
TzoCMal008_Ex1_L8 22CVWFLT3 illumina modern/Tzo-CMal_008-Ex1-4E-lcwgs-1-2-L8-clmp.fp2_repr.R1.fq.gz modern/Tzo-CMal_008-Ex1-4E-lcwgs-1-2-L8-clmp.fp2_repr.R2.fq.gz
TzoCMal009_Ex1_L3 22CVWFLT3 illumina modern/Tzo-CMal_009-Ex1-4F-lcwgs-1-2-L3-clmp.fp2_repr.R1.fq.gz modern/Tzo-CMal_009-Ex1-4F-lcwgs-1-2-L3-clmp.fp2_repr.R2.fq.gz
TzoCMal009_Ex1_L4 22CVWFLT3 illumina modern/Tzo-CMal_009-Ex1-4F-lcwgs-1-2-L4-clmp.fp2_repr.R1.fq.gz modern/Tzo-CMal_009-Ex1-4F-lcwgs-1-2-L4-clmp.fp2_repr.R2.fq.gz
TzoCMal009_Ex1_L5 22CVWFLT3 illumina modern/Tzo-CMal_009-Ex1-4F-lcwgs-1-2-L5-clmp.fp2_repr.R1.fq.gz modern/Tzo-CMal_009-Ex1-4F-lcwgs-1-2-L5-clmp.fp2_repr.R2.fq.gz
TzoCMal009_Ex1_L6 22CVWFLT3 illumina modern/Tzo-CMal_009-Ex1-4F-lcwgs-1-2-L6-clmp.fp2_repr.R1.fq.gz modern/Tzo-CMal_009-Ex1-4F-lcwgs-1-2-L6-clmp.fp2_repr.R2.fq.gz
TzoCMal009_Ex1_L7 22CVWFLT3 illumina modern/Tzo-CMal_009-Ex1-4F-lcwgs-1-2-L7-clmp.fp2_repr.R1.fq.gz modern/Tzo-CMal_009-Ex1-4F-lcwgs-1-2-L7-clmp.fp2_repr.R2.fq.gz
TzoCMal009_Ex1_L8 22CVWFLT3 illumina modern/Tzo-CMal_009-Ex1-4F-lcwgs-1-2-L8-clmp.fp2_repr.R1.fq.gz modern/Tzo-CMal_009-Ex1-4F-lcwgs-1-2-L8-clmp.fp2_repr.R2.fq.gz
TzoCMal010_Ex1_L3 22CVWFLT3 illumina modern/Tzo-CMal_010-Ex1-4G-lcwgs-1-2-L3-clmp.fp2_repr.R1.fq.gz modern/Tzo-CMal_010-Ex1-4G-lcwgs-1-2-L3-clmp.fp2_repr.R2.fq.gz
TzoCMal010_Ex1_L4 22CVWFLT3 illumina modern/Tzo-CMal_010-Ex1-4G-lcwgs-1-2-L4-clmp.fp2_repr.R1.fq.gz modern/Tzo-CMal_010-Ex1-4G-lcwgs-1-2-L4-clmp.fp2_repr.R2.fq.gz
TzoCMal010_Ex1_L5 22CVWFLT3 illumina modern/Tzo-CMal_010-Ex1-4G-lcwgs-1-2-L5-clmp.fp2_repr.R1.fq.gz modern/Tzo-CMal_010-Ex1-4G-lcwgs-1-2-L5-clmp.fp2_repr.R2.fq.gz
TzoCMal010_Ex1_L6 22CVWFLT3 illumina modern/Tzo-CMal_010-Ex1-4G-lcwgs-1-2-L6-clmp.fp2_repr.R1.fq.gz modern/Tzo-CMal_010-Ex1-4G-lcwgs-1-2-L6-clmp.fp2_repr.R2.fq.gz
TzoCMal010_Ex1_L7 22CVWFLT3 illumina modern/Tzo-CMal_010-Ex1-4G-lcwgs-1-2-L7-clmp.fp2_repr.R1.fq.gz modern/Tzo-CMal_010-Ex1-4G-lcwgs-1-2-L7-clmp.fp2_repr.R2.fq.gz
TzoCMal010_Ex1_L8 22CVWFLT3 illumina modern/Tzo-CMal_010-Ex1-4G-lcwgs-1-2-L8-clmp.fp2_repr.R1.fq.gz modern/Tzo-CMal_010-Ex1-4G-lcwgs-1-2-L8-clmp.fp2_repr.R2.fq.gz
TzoCMal011_Ex1_L3 22CVWFLT3 illumina modern/Tzo-CMal_011-Ex1-4H-lcwgs-1-2-L3-clmp.fp2_repr.R1.fq.gz modern/Tzo-CMal_011-Ex1-4H-lcwgs-1-2-L3-clmp.fp2_repr.R2.fq.gz
TzoCMal011_Ex1_L4 22CVWFLT3 illumina modern/Tzo-CMal_011-Ex1-4H-lcwgs-1-2-L4-clmp.fp2_repr.R1.fq.gz modern/Tzo-CMal_011-Ex1-4H-lcwgs-1-2-L4-clmp.fp2_repr.R2.fq.gz
TzoCMal011_Ex1_L5 22CVWFLT3 illumina modern/Tzo-CMal_011-Ex1-4H-lcwgs-1-2-L5-clmp.fp2_repr.R1.fq.gz modern/Tzo-CMal_011-Ex1-4H-lcwgs-1-2-L5-clmp.fp2_repr.R2.fq.gz
TzoCMal011_Ex1_L6 22CVWFLT3 illumina modern/Tzo-CMal_011-Ex1-4H-lcwgs-1-2-L6-clmp.fp2_repr.R1.fq.gz modern/Tzo-CMal_011-Ex1-4H-lcwgs-1-2-L6-clmp.fp2_repr.R2.fq.gz
TzoCMal011_Ex1_L7 22CVWFLT3 illumina modern/Tzo-CMal_011-Ex1-4H-lcwgs-1-2-L7-clmp.fp2_repr.R1.fq.gz modern/Tzo-CMal_011-Ex1-4H-lcwgs-1-2-L7-clmp.fp2_repr.R2.fq.gz
TzoCMal011_Ex1_L8 22CVWFLT3 illumina modern/Tzo-CMal_011-Ex1-4H-lcwgs-1-2-L8-clmp.fp2_repr.R1.fq.gz modern/Tzo-CMal_011-Ex1-4H-lcwgs-1-2-L8-clmp.fp2_repr.R2.fq.gz
TzoCMal012_Ex1_L3 22CVWFLT3 illumina modern/Tzo-CMal_012-Ex1-5A-lcwgs-1-2-L3-clmp.fp2_repr.R1.fq.gz modern/Tzo-CMal_012-Ex1-5A-lcwgs-1-2-L3-clmp.fp2_repr.R2.fq.gz
TzoCMal012_Ex1_L4 22CVWFLT3 illumina modern/Tzo-CMal_012-Ex1-5A-lcwgs-1-2-L4-clmp.fp2_repr.R1.fq.gz modern/Tzo-CMal_012-Ex1-5A-lcwgs-1-2-L4-clmp.fp2_repr.R2.fq.gz
TzoCMal012_Ex1_L5 22CVWFLT3 illumina modern/Tzo-CMal_012-Ex1-5A-lcwgs-1-2-L5-clmp.fp2_repr.R1.fq.gz modern/Tzo-CMal_012-Ex1-5A-lcwgs-1-2-L5-clmp.fp2_repr.R2.fq.gz
TzoCMal012_Ex1_L6 22CVWFLT3 illumina modern/Tzo-CMal_012-Ex1-5A-lcwgs-1-2-L6-clmp.fp2_repr.R1.fq.gz modern/Tzo-CMal_012-Ex1-5A-lcwgs-1-2-L6-clmp.fp2_repr.R2.fq.gz
TzoCMal012_Ex1_L7 22CVWFLT3 illumina modern/Tzo-CMal_012-Ex1-5A-lcwgs-1-2-L7-clmp.fp2_repr.R1.fq.gz modern/Tzo-CMal_012-Ex1-5A-lcwgs-1-2-L7-clmp.fp2_repr.R2.fq.gz
TzoCMal012_Ex1_L8 22CVWFLT3 illumina modern/Tzo-CMal_012-Ex1-5A-lcwgs-1-2-L8-clmp.fp2_repr.R1.fq.gz modern/Tzo-CMal_012-Ex1-5A-lcwgs-1-2-L8-clmp.fp2_repr.R2.fq.gz
TzoCMal013_Ex1_L3 22CVWFLT3 illumina modern/Tzo-CMal_013-Ex1-5B-lcwgs-1-2-L3-clmp.fp2_repr.R1.fq.gz modern/Tzo-CMal_013-Ex1-5B-lcwgs-1-2-L3-clmp.fp2_repr.R2.fq.gz
TzoCMal013_Ex1_L4 22CVWFLT3 illumina modern/Tzo-CMal_013-Ex1-5B-lcwgs-1-2-L4-clmp.fp2_repr.R1.fq.gz modern/Tzo-CMal_013-Ex1-5B-lcwgs-1-2-L4-clmp.fp2_repr.R2.fq.gz
TzoCMal013_Ex1_L5 22CVWFLT3 illumina modern/Tzo-CMal_013-Ex1-5B-lcwgs-1-2-L5-clmp.fp2_repr.R1.fq.gz modern/Tzo-CMal_013-Ex1-5B-lcwgs-1-2-L5-clmp.fp2_repr.R2.fq.gz
TzoCMal013_Ex1_L6 22CVWFLT3 illumina modern/Tzo-CMal_013-Ex1-5B-lcwgs-1-2-L6-clmp.fp2_repr.R1.fq.gz modern/Tzo-CMal_013-Ex1-5B-lcwgs-1-2-L6-clmp.fp2_repr.R2.fq.gz
TzoCMal013_Ex1_L7 22CVWFLT3 illumina modern/Tzo-CMal_013-Ex1-5B-lcwgs-1-2-L7-clmp.fp2_repr.R1.fq.gz modern/Tzo-CMal_013-Ex1-5B-lcwgs-1-2-L7-clmp.fp2_repr.R2.fq.gz
TzoCMal013_Ex1_L8 22CVWFLT3 illumina modern/Tzo-CMal_013-Ex1-5B-lcwgs-1-2-L8-clmp.fp2_repr.R1.fq.gz modern/Tzo-CMal_013-Ex1-5B-lcwgs-1-2-L8-clmp.fp2_repr.R2.fq.gz
TzoCMal014_Ex1_L3 22CVWFLT3 illumina modern/Tzo-CMal_014-Ex1-5C-lcwgs-1-2-L3-clmp.fp2_repr.R1.fq.gz modern/Tzo-CMal_014-Ex1-5C-lcwgs-1-2-L3-clmp.fp2_repr.R2.fq.gz
TzoCMal014_Ex1_L4 22CVWFLT3 illumina modern/Tzo-CMal_014-Ex1-5C-lcwgs-1-2-L4-clmp.fp2_repr.R1.fq.gz modern/Tzo-CMal_014-Ex1-5C-lcwgs-1-2-L4-clmp.fp2_repr.R2.fq.gz
TzoCMal014_Ex1_L5 22CVWFLT3 illumina modern/Tzo-CMal_014-Ex1-5C-lcwgs-1-2-L5-clmp.fp2_repr.R1.fq.gz modern/Tzo-CMal_014-Ex1-5C-lcwgs-1-2-L5-clmp.fp2_repr.R2.fq.gz
TzoCMal014_Ex1_L6 22CVWFLT3 illumina modern/Tzo-CMal_014-Ex1-5C-lcwgs-1-2-L6-clmp.fp2_repr.R1.fq.gz modern/Tzo-CMal_014-Ex1-5C-lcwgs-1-2-L6-clmp.fp2_repr.R2.fq.gz
TzoCMal014_Ex1_L7 22CVWFLT3 illumina modern/Tzo-CMal_014-Ex1-5C-lcwgs-1-2-L7-clmp.fp2_repr.R1.fq.gz modern/Tzo-CMal_014-Ex1-5C-lcwgs-1-2-L7-clmp.fp2_repr.R2.fq.gz
TzoCMal014_Ex1_L8 22CVWFLT3 illumina modern/Tzo-CMal_014-Ex1-5C-lcwgs-1-2-L8-clmp.fp2_repr.R1.fq.gz modern/Tzo-CMal_014-Ex1-5C-lcwgs-1-2-L8-clmp.fp2_repr.R2.fq.gz
TzoCMal015_Ex1_L3 22CVWFLT3 illumina modern/Tzo-CMal_015-Ex1-5D-lcwgs-1-2-L3-clmp.fp2_repr.R1.fq.gz modern/Tzo-CMal_015-Ex1-5D-lcwgs-1-2-L3-clmp.fp2_repr.R2.fq.gz
TzoCMal015_Ex1_L4 22CVWFLT3 illumina modern/Tzo-CMal_015-Ex1-5D-lcwgs-1-2-L4-clmp.fp2_repr.R1.fq.gz modern/Tzo-CMal_015-Ex1-5D-lcwgs-1-2-L4-clmp.fp2_repr.R2.fq.gz
TzoCMal015_Ex1_L5 22CVWFLT3 illumina modern/Tzo-CMal_015-Ex1-5D-lcwgs-1-2-L5-clmp.fp2_repr.R1.fq.gz modern/Tzo-CMal_015-Ex1-5D-lcwgs-1-2-L5-clmp.fp2_repr.R2.fq.gz
TzoCMal015_Ex1_L6 22CVWFLT3 illumina modern/Tzo-CMal_015-Ex1-5D-lcwgs-1-2-L6-clmp.fp2_repr.R1.fq.gz modern/Tzo-CMal_015-Ex1-5D-lcwgs-1-2-L6-clmp.fp2_repr.R2.fq.gz
TzoCMal015_Ex1_L7 22CVWFLT3 illumina modern/Tzo-CMal_015-Ex1-5D-lcwgs-1-2-L7-clmp.fp2_repr.R1.fq.gz modern/Tzo-CMal_015-Ex1-5D-lcwgs-1-2-L7-clmp.fp2_repr.R2.fq.gz
TzoCMal015_Ex1_L8 22CVWFLT3 illumina modern/Tzo-CMal_015-Ex1-5D-lcwgs-1-2-L8-clmp.fp2_repr.R1.fq.gz modern/Tzo-CMal_015-Ex1-5D-lcwgs-1-2-L8-clmp.fp2_repr.R2.fq.gz
TzoCMal016_Ex1_L3 22CVWFLT3 illumina modern/Tzo-CMal_016-Ex1-5E-lcwgs-1-2-L3-clmp.fp2_repr.R1.fq.gz modern/Tzo-CMal_016-Ex1-5E-lcwgs-1-2-L3-clmp.fp2_repr.R2.fq.gz
TzoCMal016_Ex1_L4 22CVWFLT3 illumina modern/Tzo-CMal_016-Ex1-5E-lcwgs-1-2-L4-clmp.fp2_repr.R1.fq.gz modern/Tzo-CMal_016-Ex1-5E-lcwgs-1-2-L4-clmp.fp2_repr.R2.fq.gz
TzoCMal016_Ex1_L5 22CVWFLT3 illumina modern/Tzo-CMal_016-Ex1-5E-lcwgs-1-2-L5-clmp.fp2_repr.R1.fq.gz modern/Tzo-CMal_016-Ex1-5E-lcwgs-1-2-L5-clmp.fp2_repr.R2.fq.gz
TzoCMal016_Ex1_L6 22CVWFLT3 illumina modern/Tzo-CMal_016-Ex1-5E-lcwgs-1-2-L6-clmp.fp2_repr.R1.fq.gz modern/Tzo-CMal_016-Ex1-5E-lcwgs-1-2-L6-clmp.fp2_repr.R2.fq.gz
TzoCMal016_Ex1_L7 22CVWFLT3 illumina modern/Tzo-CMal_016-Ex1-5E-lcwgs-1-2-L7-clmp.fp2_repr.R1.fq.gz modern/Tzo-CMal_016-Ex1-5E-lcwgs-1-2-L7-clmp.fp2_repr.R2.fq.gz
TzoCMal016_Ex1_L8 22CVWFLT3 illumina modern/Tzo-CMal_016-Ex1-5E-lcwgs-1-2-L8-clmp.fp2_repr.R1.fq.gz modern/Tzo-CMal_016-Ex1-5E-lcwgs-1-2-L8-clmp.fp2_repr.R2.fq.gz
TzoCMal017_Ex1_L3 22CVWFLT3 illumina modern/Tzo-CMal_017-Ex1-5F-lcwgs-1-2-L3-clmp.fp2_repr.R1.fq.gz modern/Tzo-CMal_017-Ex1-5F-lcwgs-1-2-L3-clmp.fp2_repr.R2.fq.gz
TzoCMal017_Ex1_L4 22CVWFLT3 illumina modern/Tzo-CMal_017-Ex1-5F-lcwgs-1-2-L4-clmp.fp2_repr.R1.fq.gz modern/Tzo-CMal_017-Ex1-5F-lcwgs-1-2-L4-clmp.fp2_repr.R2.fq.gz
TzoCMal017_Ex1_L5 22CVWFLT3 illumina modern/Tzo-CMal_017-Ex1-5F-lcwgs-1-2-L5-clmp.fp2_repr.R1.fq.gz modern/Tzo-CMal_017-Ex1-5F-lcwgs-1-2-L5-clmp.fp2_repr.R2.fq.gz
TzoCMal017_Ex1_L6 22CVWFLT3 illumina modern/Tzo-CMal_017-Ex1-5F-lcwgs-1-2-L6-clmp.fp2_repr.R1.fq.gz modern/Tzo-CMal_017-Ex1-5F-lcwgs-1-2-L6-clmp.fp2_repr.R2.fq.gz
TzoCMal017_Ex1_L7 22CVWFLT3 illumina modern/Tzo-CMal_017-Ex1-5F-lcwgs-1-2-L7-clmp.fp2_repr.R1.fq.gz modern/Tzo-CMal_017-Ex1-5F-lcwgs-1-2-L7-clmp.fp2_repr.R2.fq.gz
TzoCMal017_Ex1_L8 22CVWFLT3 illumina modern/Tzo-CMal_017-Ex1-5F-lcwgs-1-2-L8-clmp.fp2_repr.R1.fq.gz modern/Tzo-CMal_017-Ex1-5F-lcwgs-1-2-L8-clmp.fp2_repr.R2.fq.gz
