readGroup	No_read_group	Not_aligned	MappedLengthOutside[0,500]	Duplicate	ImproperPair	Unmapped	FailedQC	SecondaryAlignment	SupplementaryAlignment
allReadGroups	0	4284066	0	481315	1895875	0	0	100312	0
22CVWFLT3	0	656700	0	67784	276379	0	0	13083	0
22CVWFLT3-130D9935	0	667768	0	73139	281913	0	0	13115	0
22CVWFLT3-194410D6	0	660806	0	71813	281184	0	0	12971	0
22CVWFLT3-6A06E983	0	650250	0	68240	272810	0	0	12871	0
22CVWFLT3-794EBAA7	0	666804	0	71599	282442	0	0	13267	0
22CVWFLT3-90A5C6F	0	628616	0	64746	265718	0	0	12615	0
HJCYVCCX2:1	0	353122	0	63994	235429	0	0	22390	0
