	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
Tzo-ABol_002-Ex1-2A-lcwgs-1-1.clmp.r1	1046.0	5120.0	8980.0	13665.0	18621.0	25527.0	33483.0	41271.0	46716.0	49576.0	50377.0	48846.0	46022.0	42955.0	38334.0	34253.0	30108.0	26423.0	22113.0	19007.0	16098.0	13696.0	11844.0	11941.0	39042.0
	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
Tzo-ABol_002-Ex1-2A-lcwgs-1-1.clmp.r2	1050.0	5121.0	8993.0	13670.0	18572.0	25477.0	33429.0	41233.0	46676.0	49451.0	50301.0	48769.0	45922.0	42823.0	38186.0	34079.0	29975.0	26270.0	22022.0	18899.0	16041.0	13702.0	12177.0	19333.0	32893.0
	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
Tzo-ABol_003-Ex1-3A-lcwgs-1-1.clmp.r1	810.0	3886.0	6802.0	10535.0	15081.0	21163.0	28503.0	35857.0	41357.0	44960.0	46036.0	45452.0	44064.0	41187.0	37929.0	34611.0	31026.0	27305.0	23904.0	20937.0	18555.0	16177.0	14100.0	15204.0	59226.0
	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
Tzo-ABol_003-Ex1-3A-lcwgs-1-1.clmp.r2	819.0	3886.0	6778.0	10504.0	15082.0	21122.0	28500.0	35775.0	41307.0	44853.0	45944.0	45373.0	43932.0	41099.0	37806.0	34447.0	30852.0	27188.0	23757.0	20814.0	18462.0	16189.0	14562.0	26029.0	49587.0
	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
Tzo-ABol_008-Ex1-8A-lcwgs-1-1.clmp.r1	3233.0	14768.0	24996.0	37375.0	51423.0	69867.0	92008.0	115014.0	134437.0	146764.0	152797.0	153966.0	150729.0	144437.0	134791.0	124465.0	112618.0	101421.0	90572.0	79443.0	70306.0	62580.0	55880.0	63518.0	259134.0
	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
Tzo-ABol_008-Ex1-8A-lcwgs-1-1.clmp.r2	3226.0	14716.0	24982.0	37379.0	51462.0	69780.0	91846.0	114774.0	134151.0	146533.0	152700.0	153557.0	150292.0	143956.0	134240.0	123856.0	111923.0	100758.0	89939.0	79003.0	70031.0	62439.0	57731.0	110879.0	216389.0
	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
