Sample	Passed Filter	Low Quality	Too Many N	Too Short	Too Long
Tzo-ABol_002-Ex1-2A-lcwgs-1-1.clmp.r1r2_fastp	1368250.0	0.0	0.0	21878.0	0.0
Tzo-ABol_003-Ex1-3A-lcwgs-1-1.clmp.r1r2_fastp	1345914.0	0.0	0.0	23420.0	0.0
Tzo-ABol_008-Ex1-8A-lcwgs-1-1.clmp.r1r2_fastp	4805140.0	0.0	0.0	87944.0	0.0
Tzo-ABol_009-Ex1-9A-lcwgs-1-1.clmp.r1r2_fastp	4358532.0	0.0	0.0	87528.0	0.0
Tzo-ABol_010-Ex1-10A-lcwgs-1-1.clmp.r1r2_fastp	7193728.0	0.0	0.0	123082.0	0.0
Tzo-ABol_011-Ex1-11A-lcwgs-1-1.clmp.r1r2_fastp	34268.0	0.0	0.0	890.0	0.0
Tzo-ABol_012-Ex1-12A-lcwgs-1-1.clmp.r1r2_fastp	1972316.0	0.0	0.0	31420.0	0.0
Tzo-ABol_020-Ex1-8B-lcwgs-1-1.clmp.r1r2_fastp	8161142.0	0.0	0.0	141574.0	0.0
Tzo-ABol_023-Ex1-11B-lcwgs-1-1.clmp.r1r2_fastp	9080120.0	0.0	0.0	156300.0	0.0
Tzo-ABol_024-Ex1-12B-lcwgs-1-1.clmp.r1r2_fastp	34022.0	0.0	0.0	916.0	0.0
Tzo-ABol_026-Ex1-2C-lcwgs-1-1.clmp.r1r2_fastp	3927822.0	0.0	0.0	62364.0	0.0
Tzo-ABol_030-Ex1-6C-lcwgs-1-1.clmp.r1r2_fastp	8465250.0	0.0	0.0	139698.0	0.0
Tzo-ABol_034-Ex1-10C-lcwgs-1-1.clmp.r1r2_fastp	8162056.0	0.0	0.0	139244.0	0.0
Tzo-ABol_035-Ex1-11C-lcwgs-1-1.clmp.r1r2_fastp	477138.0	0.0	0.0	7710.0	0.0
Tzo-ABol_036-Ex1-12C-lcwgs-1-1.clmp.r1r2_fastp	9590946.0	0.0	0.0	163272.0	0.0
Tzo-ABol_038-Ex1-2D-lcwgs-1-1.clmp.r1r2_fastp	5024124.0	0.0	0.0	89722.0	0.0
Tzo-ABol_043-Ex1-7D-lcwgs-1-1.clmp.r1r2_fastp	4863378.0	0.0	0.0	76624.0	0.0
Tzo-ABol_044-Ex1-8D-lcwgs-1-1.clmp.r1r2_fastp	8462572.0	0.0	0.0	182208.0	0.0
Tzo-ABol_045-Ex1-9D-lcwgs-1-1.clmp.r1r2_fastp	5308120.0	0.0	0.0	84614.0	0.0
Tzo-ABol_046-Ex1-10D-lcwgs-1-1.clmp.r1r2_fastp	1683460.0	0.0	0.0	27034.0	0.0
Tzo-ABol_047-Ex1-11D-lcwgs-1-1.clmp.r1r2_fastp	7975746.0	0.0	0.0	139686.0	0.0
Tzo-ABol_048-Ex1-12D-lcwgs-1-1.clmp.r1r2_fastp	2037470.0	0.0	0.0	33160.0	0.0
Tzo-ABol_050-Ex1-2E-lcwgs-1-1.clmp.r1r2_fastp	3649452.0	0.0	0.0	60464.0	0.0
Tzo-ABol_051-Ex1-3E-lcwgs-1-1.clmp.r1r2_fastp	1591136.0	0.0	0.0	26922.0	0.0
Tzo-ABol_052-Ex1-4E-lcwgs-1-1.clmp.r1r2_fastp	4001792.0	0.0	0.0	62484.0	0.0
Tzo-ABol_053-Ex1-5E-lcwgs-1-1.clmp.r1r2_fastp	13512972.0	0.0	0.0	229786.0	0.0
Tzo-ABol_054-Ex1-6E-lcwgs-1-1.clmp.r1r2_fastp	12133578.0	0.0	0.0	232956.0	0.0
Tzo-ABol_055-Ex1-7E-lcwgs-1-1.clmp.r1r2_fastp	4511134.0	0.0	0.0	76658.0	0.0
Tzo-ABol_056-Ex1-8E-lcwgs-1-1.clmp.r1r2_fastp	2801436.0	0.0	0.0	47868.0	0.0
Tzo-ABol_057-Ex1-9E-lcwgs-1-1.clmp.r1r2_fastp	10082794.0	0.0	0.0	183412.0	0.0
Tzo-ABol_058-Ex1-10E-lcwgs-1-1.clmp.r1r2_fastp	2915822.0	0.0	0.0	48410.0	0.0
Tzo-ABol_059-Ex1-11E-lcwgs-1-1.clmp.r1r2_fastp	2431946.0	0.0	0.0	40290.0	0.0
Tzo-ABol_060-Ex1-12E-lcwgs-1-1.clmp.r1r2_fastp	2455722.0	0.0	0.0	40740.0	0.0
Tzo-ABol_061-Ex1-1F-lcwgs-1-1.clmp.r1r2_fastp	2570350.0	0.0	0.0	39804.0	0.0
Tzo-ABol_062-Ex1-2F-lcwgs-1-1.clmp.r1r2_fastp	8554750.0	0.0	0.0	127148.0	0.0
Tzo-ABol_063-Ex1-3F-lcwgs-1-1.clmp.r1r2_fastp	62312.0	0.0	0.0	1494.0	0.0
Tzo-ABol_065-Ex1-5F-lcwgs-1-1.clmp.r1r2_fastp	4406826.0	0.0	0.0	69842.0	0.0
Tzo-ABol_066-Ex1-6F-lcwgs-1-1.clmp.r1r2_fastp	4339800.0	0.0	0.0	72204.0	0.0
Tzo-ABol_067-Ex1-7F-lcwgs-1-1.clmp.r1r2_fastp	3913096.0	0.0	0.0	58294.0	0.0
Tzo-ABol_068-Ex1-8F-lcwgs-1-1.clmp.r1r2_fastp	5580772.0	0.0	0.0	101910.0	0.0
Tzo-ABol_069-Ex1-9F-lcwgs-1-1.clmp.r1r2_fastp	6892412.0	0.0	0.0	111338.0	0.0
Tzo-ABol_070-Ex1-10F-lcwgs-1-1.clmp.r1r2_fastp	2387938.0	0.0	0.0	39830.0	0.0
Tzo-ABol_071-Ex1-11F-lcwgs-1-1.clmp.r1r2_fastp	1513180.0	0.0	0.0	22920.0	0.0
Tzo-ABol_072-Ex1-12F-lcwgs-1-1.clmp.r1r2_fastp	3266342.0	0.0	0.0	52518.0	0.0
Tzo-ABol_073-Ex1-1G-lcwgs-1-1.clmp.r1r2_fastp	3156168.0	0.0	0.0	50420.0	0.0
Tzo-ABol_075-Ex1-3G-lcwgs-1-1.clmp.r1r2_fastp	10108888.0	0.0	0.0	155556.0	0.0
Tzo-ABol_076-Ex1-4G-lcwgs-1-1.clmp.r1r2_fastp	7219586.0	0.0	0.0	105664.0	0.0
Tzo-ABol_077-Ex1-5G-lcwgs-1-1.clmp.r1r2_fastp	2802108.0	0.0	0.0	45378.0	0.0
Tzo-ABol_078-Ex1-6G-lcwgs-1-1.clmp.r1r2_fastp	4228860.0	0.0	0.0	69148.0	0.0
Tzo-ABol_079-Ex1-7G-lcwgs-1-1.clmp.r1r2_fastp	3153188.0	0.0	0.0	50856.0	0.0
Tzo-ABol_080-Ex1-8G-lcwgs-1-1.clmp.r1r2_fastp	11497136.0	0.0	0.0	201664.0	0.0
Tzo-ABol_081-Ex1-9G-lcwgs-1-1.clmp.r1r2_fastp	6662682.0	0.0	0.0	109114.0	0.0
Tzo-ABol_082-Ex1-10G-lcwgs-1-1.clmp.r1r2_fastp	2543038.0	0.0	0.0	50622.0	0.0
Tzo-ABol_083-Ex1-11G-lcwgs-1-1.clmp.r1r2_fastp	3008894.0	0.0	0.0	49954.0	0.0
Tzo-ABol_084-Ex1-12G-lcwgs-1-1.clmp.r1r2_fastp	4955532.0	0.0	0.0	74866.0	0.0
Tzo-ABol_085-Ex1-1H-lcwgs-1-1.clmp.r1r2_fastp	3714822.0	0.0	0.0	56698.0	0.0
Tzo-ABol_086-Ex1-2H-lcwgs-1-1.clmp.r1r2_fastp	2395668.0	0.0	0.0	40088.0	0.0
Tzo-ABol_087-Ex1-3H-lcwgs-1-1.clmp.r1r2_fastp	4102048.0	0.0	0.0	62246.0	0.0
Tzo-ABol_088-Ex1-4H-lcwgs-1-1.clmp.r1r2_fastp	2114424.0	0.0	0.0	33832.0	0.0
Tzo-ABol_090-Ex1-6H-lcwgs-1-1.clmp.r1r2_fastp	550840.0	0.0	0.0	8804.0	0.0
Tzo-ABol_091-Ex1-7H-lcwgs-1-1.clmp.r1r2_fastp	2456256.0	0.0	0.0	38602.0	0.0
Tzo-ABol_092-Ex1-8H-lcwgs-1-1.clmp.r1r2_fastp	2722368.0	0.0	0.0	45652.0	0.0
Tzo-ABol_093-Ex1-9H-lcwgs-1-1.clmp.r1r2_fastp	1393852.0	0.0	0.0	23966.0	0.0
Tzo-ABol_095-Ex1-11H-lcwgs-1-1.clmp.r1r2_fastp	1050212.0	0.0	0.0	17448.0	0.0
