Sample	total_reads	Human counts	Human percentage	Ecoli counts	Ecoli percentage	PhiX counts	PhiX percentage	Contamnts_Adaptrs counts	Contamnts_Adaptrs percentage	Vectors counts	Vectors percentage	Bacteria_24k counts	Bacteria_24k percentage	Protists_1k counts	Protists_1k percentage	Viruses counts	Viruses percentage	Fungi_RefSeq_release counts	Fungi_RefSeq_release percentage	Coral counts	Coral percentage	Bird counts	Bird percentage	Plant counts	Plant percentage	No hits counts	No hits percentage
Tzo-ABol_008-Ex1-8A-lcwgs-1-2-L3-clmp.fp2_r1_screen	1904113	34473.0	1.82	5.0	0.0	0.0	0.0	1.0	0.0	3259.0	0.17	26936.0	1.4300000000000002	54627.0	2.87	18205.0	0.96	35088.0	1.85	22529.0	1.1800000000000002	27354.0	1.42	19079.0	1.0	1839182	96.59
Tzo-ABol_008-Ex1-8A-lcwgs-1-2-L3-clmp.fp2_r2_screen	1904113	35346.0	1.86	5.0	0.0	0.0	0.0	0.0	0.0	3421.0	0.18000000000000002	27502.0	1.4500000000000002	55192.0	2.8899999999999997	18809.0	0.99	35646.0	1.87	23079.0	1.2200000000000002	28047.0	1.46	19572.0	1.03	1838611	96.56
Tzo-ABol_008-Ex1-8A-lcwgs-1-2-L4-clmp.fp2_r1_screen	1899057	34215.0	1.8	3.0	0.0	0.0	0.0	2.0	0.0	3222.0	0.17	26945.0	1.4100000000000001	53968.0	2.83	18105.0	0.95	34569.0	1.82	22302.0	1.1800000000000002	27115.0	1.42	19078.0	1.0	1834868	96.62
Tzo-ABol_008-Ex1-8A-lcwgs-1-2-L4-clmp.fp2_r2_screen	1899057	34693.0	1.83	4.0	0.0	0.0	0.0	1.0	0.0	3413.0	0.18000000000000002	27331.0	1.4300000000000002	54597.0	2.88	18706.0	0.99	34961.0	1.84	22797.0	1.21	27595.0	1.45	19467.0	1.03	1834109	96.58
Tzo-ABol_008-Ex1-8A-lcwgs-1-2-L5-clmp.fp2_r1_screen	1893089	33839.0	1.8	7.0	0.0	0.0	0.0	0.0	0.0	3253.0	0.18000000000000002	26465.0	1.3900000000000001	53531.0	2.83	17839.0	0.94	34150.0	1.8	22009.0	1.1600000000000001	26815.0	1.4	18674.0	0.99	1829291	96.63
Tzo-ABol_008-Ex1-8A-lcwgs-1-2-L5-clmp.fp2_r2_screen	1893089	34844.0	1.84	7.0	0.0	0.0	0.0	2.0	0.0	3498.0	0.19	27209.0	1.44	54761.0	2.9	18566.0	0.98	35290.0	1.86	22703.0	1.2000000000000002	27624.0	1.46	19375.0	1.02	1827966	96.56
Tzo-ABol_008-Ex1-8A-lcwgs-1-2-L6-clmp.fp2_r1_screen	1913324	34802.0	1.83	5.0	0.0	0.0	0.0	0.0	0.0	3320.0	0.18000000000000002	27103.0	1.42	54859.0	2.86	18311.0	0.95	35283.0	1.83	22774.0	1.19	27519.0	1.43	19167.0	1.0	1848079	96.59
Tzo-ABol_008-Ex1-8A-lcwgs-1-2-L6-clmp.fp2_r2_screen	1913324	35525.0	1.85	6.0	0.0	0.0	0.0	0.0	0.0	3495.0	0.19	27702.0	1.4500000000000002	55569.0	2.9099999999999997	18860.0	0.98	35818.0	1.87	23251.0	1.21	28227.0	1.47	19707.0	1.03	1847314	96.55
Tzo-ABol_008-Ex1-8A-lcwgs-1-2-L7-clmp.fp2_r1_screen	1899751	34236.0	1.8	5.0	0.0	0.0	0.0	0.0	0.0	3322.0	0.17	27024.0	1.4300000000000002	54232.0	2.85	18006.0	0.95	34814.0	1.83	22392.0	1.1800000000000002	27159.0	1.43	18916.0	0.99	1835159	96.6
Tzo-ABol_008-Ex1-8A-lcwgs-1-2-L7-clmp.fp2_r2_screen	1899751	35117.0	1.86	10.0	0.0	0.0	0.0	1.0	0.0	3483.0	0.19	27591.0	1.4500000000000002	55523.0	2.92	18611.0	0.98	35569.0	1.87	22971.0	1.21	27735.0	1.45	19611.0	1.03	1833829	96.53
