Sequence_Name	Extraction_ID
TzA0103902D	Tzo-AMvi_039-Ex1-2D-lcwgs-1-2
TzA0104002H	Tzo-AMvi_040-Ex1-2H-lcwgs-1-2
TzA0104103D	Tzo-AMvi_041-Ex1-3D-lcwgs-1-2
TzA0104203H	Tzo-AMvi_042-Ex1-3H-lcwgs-1-2
TzA0104304D	Tzo-AMvi_043-Ex1-4D-lcwgs-1-2
TzA0104404H	Tzo-AMvi_044-Ex1-4H-lcwgs-1-2
TzA0104505D	Tzo-AMvi_045-Ex1-5D-lcwgs-1-2
TzA0104605H	Tzo-AMvi_046-Ex1-5H-lcwgs-1-2
TzA0104706D	Tzo-AMvi_047-Ex1-6D-lcwgs-1-2
TzA0104806H	Tzo-AMvi_048-Ex1-6H-lcwgs-1-2
TzC0300103F	Tzo-CMal_001-Ex1-3F-lcwgs-1-2
TzC0300203G	Tzo-CMal_002-Ex1-3G-lcwgs-1-2
TzC0300303H	Tzo-CMal_003-Ex1-3H-lcwgs-1-2
TzC0300404A	Tzo-CMal_004-Ex1-4A-lcwgs-1-2
TzC0300504B	Tzo-CMal_005-Ex1-4B-lcwgs-1-2
TzC0300604C	Tzo-CMal_006-Ex1-4C-lcwgs-1-2
TzC0300704D	Tzo-CMal_007-Ex1-4D-lcwgs-1-2
TzC0300804E	Tzo-CMal_008-Ex1-4E-lcwgs-1-2
TzC0300904F	Tzo-CMal_009-Ex1-4F-lcwgs-1-2
TzC0301004G	Tzo-CMal_010-Ex1-4G-lcwgs-1-2
TzC0301104H	Tzo-CMal_011-Ex1-4H-lcwgs-1-2
TzC0301205A	Tzo-CMal_012-Ex1-5A-lcwgs-1-2
TzC0301305B	Tzo-CMal_013-Ex1-5B-lcwgs-1-2
TzC0301405C	Tzo-CMal_014-Ex1-5C-lcwgs-1-2
TzC0301505D	Tzo-CMal_015-Ex1-5D-lcwgs-1-2
TzC0301605E	Tzo-CMal_016-Ex1-5E-lcwgs-1-2
TzC0301705F	Tzo-CMal_017-Ex1-5F-lcwgs-1-2
TzC0301805G	Tzo-CMal_018-Ex1-5G-lcwgs-1-2
TzC0301905H	Tzo-CMal_019-Ex1-5H-lcwgs-1-2
TzC0302006A	Tzo-CMal_020-Ex1-6A-lcwgs-1-2
TzC0302106B	Tzo-CMal_021-Ex1-6B-lcwgs-1-2
TzC0302206C	Tzo-CMal_022-Ex1-6C-lcwgs-1-2
TzC0302306D	Tzo-CMal_023-Ex1-6D-lcwgs-1-2
TzC0302506F	Tzo-CMal_025-Ex1-6F-lcwgs-1-2
TzC0302606G	Tzo-CMal_026-Ex1-6G-lcwgs-1-2
TzC0302807A	Tzo-CMal_028-Ex1-7A-lcwgs-1-2
TzC0302907B	Tzo-CMal_029-Ex1-7B-lcwgs-1-2
TzC0303007C	Tzo-CMal_030-Ex1-7C-lcwgs-1-2
TzC0303107D	Tzo-CMal_031-Ex1-7D-lcwgs-1-2
TzC0303207E	Tzo-CMal_032-Ex1-7E-lcwgs-1-2
TzC0303307F	Tzo-CMal_033-Ex1-7F-lcwgs-1-2
TzC0303407G	Tzo-CMal_034-Ex1-7G-lcwgs-1-2
TzC0303507H	Tzo-CMal_035-Ex1-7H-lcwgs-1-2
TzC0303608A	Tzo-CMal_036-Ex1-8A-lcwgs-1-2
TzC0303708B	Tzo-CMal_037-Ex1-8B-lcwgs-1-2
TzC0303808C	Tzo-CMal_038-Ex1-8C-lcwgs-1-2
TzC0304008E	Tzo-CMal_040-Ex1-8E-lcwgs-1-2
TzC0304208G	Tzo-CMal_042-Ex1-8G-lcwgs-1-2
TzC0304409A	Tzo-CMal_044-Ex1-9A-lcwgs-1-2
TzC0304609C	Tzo-CMal_046-Ex1-9C-lcwgs-1-2
TzC0304709D	Tzo-CMal_047-Ex1-9D-lcwgs-1-2
TzC0305210A	Tzo-CMal_052-Ex1-10A-lcwgs-1-2
TzC0305310B	Tzo-CMal_053-Ex1-10B-lcwgs-1-2
TzC0305610E	Tzo-CMal_056-Ex1-10E-lcwgs-1-2
TzC0305810G	Tzo-CMal_058-Ex1-10G-lcwgs-1-2
TzC0306011A	Tzo-CMal_060-Ex1-11A-lcwgs-1-2
TzC0306211C	Tzo-CMal_062-Ex1-11C-lcwgs-1-2
TzC0306311D	Tzo-CMal_063-Ex1-11D-lcwgs-1-2
TzC0200109A	Tzo-CMta_001-Ex1-9A-lcwgs-1-2
TzC0200209B	Tzo-CMta_002-Ex1-9B-lcwgs-1-2
TzC0200509E	Tzo-CMta_005-Ex1-9E-lcwgs-1-2
TzC0200910A	Tzo-CMta_009-Ex1-10A-lcwgs-1-2
TzC0201010B	Tzo-CMta_010-Ex1-10B-lcwgs-1-2
TzC0201210D	Tzo-CMta_012-Ex1-10D-lcwgs-1-2
TzC0201410F	Tzo-CMta_014-Ex1-10F-lcwgs-1-2
TzC0201610H	Tzo-CMta_016-Ex1-10H-lcwgs-1-2
TzC0201711A	Tzo-CMta_017-Ex1-11A-lcwgs-1-2
TzC0202011D	Tzo-CMta_020-Ex1-11D-lcwgs-1-2
TzC0202111E	Tzo-CMta_021-Ex1-11E-lcwgs-1-2
TzC0202211F	Tzo-CMta_022-Ex1-11F-lcwgs-1-2
TzC0202411H	Tzo-CMta_024-Ex1-11H-lcwgs-1-2
TzC0202512A	Tzo-CMta_025-Ex1-12A-lcwgs-1-2
TzC0202612B	Tzo-CMta_026-Ex1-12B-lcwgs-1-2
TzC0202712C	Tzo-CMta_027-Ex1-12C-lcwgs-1-2
TzC0202912E	Tzo-CMta_029-Ex1-12E-lcwgs-1-2
TzC0203012F	Tzo-CMta_030-Ex1-12F-lcwgs-1-2
TzC0203112G	Tzo-CMta_031-Ex1-12G-lcwgs-1-2
TzC0203212H	Tzo-CMta_032-Ex1-12H-lcwgs-1-2
TzC0203301A	Tzo-CMta_033-Ex1-1A-lcwgs-1-2
TzC0203401B	Tzo-CMta_034-Ex1-1B-lcwgs-1-2
TzC0203501C	Tzo-CMta_035-Ex1-1C-lcwgs-1-2
TzC0203601D	Tzo-CMta_036-Ex1-1D-lcwgs-1-2
TzC0203901G	Tzo-CMta_039-Ex1-1G-lcwgs-1-2
TzC0204001H	Tzo-CMta_040-Ex1-1H-lcwgs-1-2
TzC0204102A	Tzo-CMta_041-Ex1-2A-lcwgs-1-2
TzC0204202B	Tzo-CMta_042-Ex1-2B-lcwgs-1-2
TzC0204302C	Tzo-CMta_043-Ex1-2C-lcwgs-1-2
TzC0204402D	Tzo-CMta_044-Ex1-2D-lcwgs-1-2
TzC0204502E	Tzo-CMta_045-Ex1-2E-lcwgs-1-2
TzC0204602F	Tzo-CMta_046-Ex1-2F-lcwgs-1-2
TzC0204702G	Tzo-CMta_047-Ex1-2G-lcwgs-1-2
TzC0204802H	Tzo-CMta_048-Ex1-2H-lcwgs-1-2
TzC0205103C	Tzo-CMta_051-Ex1-3C-lcwgs-1-2
TzC0205203D	Tzo-CMta_052-Ex1-3D-lcwgs-1-2
TzC0205303E	Tzo-CMta_053-Ex1-3E-lcwgs-1-2
TzC0205403F	Tzo-CMta_054-Ex1-3F-lcwgs-1-2
TzC0205503G	Tzo-CMta_055-Ex1-3G-lcwgs-1-2
TzC0205603H	Tzo-CMta_056-Ex1-3H-lcwgs-1-2
TzC0205704A	Tzo-CMta_057-Ex1-4A-lcwgs-1-2
TzC0205804B	Tzo-CMta_058-Ex1-4B-lcwgs-1-2
TzC0205904C	Tzo-CMta_059-Ex1-4C-lcwgs-1-2
TzC0206004D	Tzo-CMta_060-Ex1-4D-lcwgs-1-2
TzC0206104E	Tzo-CMta_061-Ex1-4E-lcwgs-1-2
TzC0206204F	Tzo-CMta_062-Ex1-4F-lcwgs-1-2
TzC0206304G	Tzo-CMta_063-Ex1-4G-lcwgs-1-2
TzC0206404H	Tzo-CMta_064-Ex1-4H-lcwgs-1-2
TzC0100607B	Tzo-CMvi_006-Ex1-7B-lcwgs-1-2
TzC0100708E	Tzo-CMvi_007-Ex1-8E-lcwgs-1-2
TzC0101105G	Tzo-CMvi_011-Ex1-5G-lcwgs-1-2
TzC0101201G	Tzo-CMvi_012-Ex1-1G-lcwgs-1-2
TzC0101302B	Tzo-CMvi_013-Ex1-2B-lcwgs-1-2
TzC0101502F	Tzo-CMvi_015-Ex1-2F-lcwgs-1-2
TzC0101601D	Tzo-CMvi_016-Ex1-1D-lcwgs-1-2
TzC0101801F	Tzo-CMvi_018-Ex1-1F-lcwgs-2-2
TzC0102007D	Tzo-CMvi_020-Ex1-7D-lcwgs-1-2
TzC0102903C	Tzo-CMvi_029-Ex1-3C-lcwgs-1-2
TzC0103002H	Tzo-CMvi_030-Ex1-2H-lcwgs-1-2
TzC0103102B	Tzo-CMvi_031-Ex1-2B-lcwgs-2-2
TzC0103202C	Tzo-CMvi_032-Ex1-2C-lcwgs-2-2
TzC0103806B	Tzo-CMvi_038-Ex1-6B-lcwgs-1-2
TzC0104104D	Tzo-CMvi_041-Ex1-4D-lcwgs-1-2
TzC0104403A	Tzo-CMvi_044-Ex1-3A-lcwgs-2-2
TzC0104508B	Tzo-CMvi_045-Ex1-8B-lcwgs-1-2
TzC0104606E	Tzo-CMvi_046-Ex1-6E-lcwgs-1-2
TzC0104701F	Tzo-CMvi_047-Ex1-1F-lcwgs-1-2
TzC0104802A	Tzo-CMvi_048-Ex1-2A-lcwgs-1-2
TzC0104905B	Tzo-CMvi_049-Ex1-5B-lcwgs-1-2
TzC0105106H	Tzo-CMvi_051-Ex1-6H-lcwgs-1-2
TzC0105207E	Tzo-CMvi_052-Ex1-7E-lcwgs-1-2
TzC0105403D	Tzo-CMvi_054-Ex1-3D-lcwgs-2-2
TzC0105701H	Tzo-CMvi_057-Ex1-1H-lcwgs-1-2
TzC0105803E	Tzo-CMvi_058-Ex1-3E-lcwgs-2-2
TzC0106307A	Tzo-CMvi_063-Ex1-7A-lcwgs-1-2
TzC0106403A	Tzo-CMvi_064-Ex1-3A-lcwgs-1-2
TzC0106501E	Tzo-CMvi_065-Ex1-1E-lcwgs-1-2
TzC0106605F	Tzo-CMvi_066-Ex1-5F-lcwgs-1-2
TzC0106706A	Tzo-CMvi_067-Ex1-6A-lcwgs-1-2
TzC0106806F	Tzo-CMvi_068-Ex1-6F-lcwgs-1-2
TzC0106907G	Tzo-CMvi_069-Ex1-7G-lcwgs-1-2
TzC0107503D	Tzo-CMvi_075-Ex1-3D-lcwgs-1-2
TzC0107605A	Tzo-CMvi_076-Ex1-5A-lcwgs-1-2
TzC0107706D	Tzo-CMvi_077-Ex1-6D-lcwgs-1-2
TzC0107804B	Tzo-CMvi_078-Ex1-4B-lcwgs-2-2
TzC0107907C	Tzo-CMvi_079-Ex1-7C-lcwgs-1-2
TzC0108004C	Tzo-CMvi_080-Ex1-4C-lcwgs-2-2
TzC0108104D	Tzo-CMvi_081-Ex1-4D-lcwgs-2-2
TzC0108206C	Tzo-CMvi_082-Ex1-6C-lcwgs-1-2
TzC0108304E	Tzo-CMvi_083-Ex1-4E-lcwgs-2-2
TzC0108702D	Tzo-CMvi_087-Ex1-2D-lcwgs-1-2
TzC0108804F	Tzo-CMvi_088-Ex1-4F-lcwgs-2-2
TzC0108905D	Tzo-CMvi_089-Ex1-5D-lcwgs-1-2
TzC0109003F	Tzo-CMvi_090-Ex1-3F-lcwgs-1-2
TzC0109102C	Tzo-CMvi_091-Ex1-2C-lcwgs-1-2
TzC0109408C	Tzo-CMvi_094-Ex1-8C-lcwgs-1-2
