Sample	Unique Reads	Duplicate Reads
Tzo-ABol_008-Ex1-8A-lcwgs-1-2-L3-1	2648042.0	407098.0
Tzo-ABol_008-Ex1-8A-lcwgs-1-2-L3-2	2656614.0	398526.0
Tzo-ABol_008-Ex1-8A-lcwgs-1-2-L4-1	2633791.0	413299.0
Tzo-ABol_008-Ex1-8A-lcwgs-1-2-L4-2	2643006.0	404084.0
Tzo-ABol_008-Ex1-8A-lcwgs-1-2-L5-1	2614369.0	409929.0
Tzo-ABol_008-Ex1-8A-lcwgs-1-2-L5-2	2621089.0	403209.0
Tzo-ABol_008-Ex1-8A-lcwgs-1-2-L6-1	2649899.0	410295.0
Tzo-ABol_008-Ex1-8A-lcwgs-1-2-L6-2	2662367.0	397827.0
Tzo-ABol_008-Ex1-8A-lcwgs-1-2-L7-1	2629064.0	406284.0
Tzo-ABol_008-Ex1-8A-lcwgs-1-2-L7-2	2634681.0	400667.0
Tzo-ABol_008-Ex1-8A-lcwgs-1-2-L8-1	2490021.0	383648.0
Tzo-ABol_008-Ex1-8A-lcwgs-1-2-L8-2	2496785.0	376884.0
Tzo-ABol_009-Ex1-9A-lcwgs-1-2-L3-1	4315407.0	946262.0
Tzo-ABol_009-Ex1-9A-lcwgs-1-2-L3-2	4330721.0	930948.0
Tzo-ABol_009-Ex1-9A-lcwgs-1-2-L4-1	4294472.0	949665.0
Tzo-ABol_009-Ex1-9A-lcwgs-1-2-L4-2	4315034.0	929103.0
Tzo-ABol_009-Ex1-9A-lcwgs-1-2-L5-1	4278722.0	936885.0
Tzo-ABol_009-Ex1-9A-lcwgs-1-2-L5-2	4296052.0	919555.0
Tzo-ABol_009-Ex1-9A-lcwgs-1-2-L6-1	4323382.0	948875.0
Tzo-ABol_009-Ex1-9A-lcwgs-1-2-L6-2	4347404.0	924853.0
Tzo-ABol_009-Ex1-9A-lcwgs-1-2-L7-1	4281455.0	956585.0
Tzo-ABol_009-Ex1-9A-lcwgs-1-2-L7-2	4300534.0	937506.0
Tzo-ABol_009-Ex1-9A-lcwgs-1-2-L8-1	4081825.0	894715.0
Tzo-ABol_009-Ex1-9A-lcwgs-1-2-L8-2	4105845.0	870695.0
Tzo-ABol_010-Ex1-10A-lcwgs-1-2-L3-1	4635710.0	765590.0
Tzo-ABol_010-Ex1-10A-lcwgs-1-2-L3-2	4646273.0	755027.0
Tzo-ABol_010-Ex1-10A-lcwgs-1-2-L4-1	4631561.0	767019.0
Tzo-ABol_010-Ex1-10A-lcwgs-1-2-L4-2	4638423.0	760157.0
Tzo-ABol_010-Ex1-10A-lcwgs-1-2-L5-1	4588330.0	753543.0
Tzo-ABol_010-Ex1-10A-lcwgs-1-2-L5-2	4598163.0	743710.0
Tzo-ABol_010-Ex1-10A-lcwgs-1-2-L6-1	4653955.0	758846.0
Tzo-ABol_010-Ex1-10A-lcwgs-1-2-L6-2	4665721.0	747080.0
Tzo-ABol_010-Ex1-10A-lcwgs-1-2-L7-1	4599315.0	770714.0
Tzo-ABol_010-Ex1-10A-lcwgs-1-2-L7-2	4612115.0	757914.0
Tzo-ABol_010-Ex1-10A-lcwgs-1-2-L8-1	4369630.0	721079.0
Tzo-ABol_010-Ex1-10A-lcwgs-1-2-L8-2	4381391.0	709318.0
Tzo-ABol_020-Ex1-8B-lcwgs-1-2-L3-1	1363420.0	186920.0
Tzo-ABol_020-Ex1-8B-lcwgs-1-2-L3-2	1366670.0	183670.0
Tzo-ABol_020-Ex1-8B-lcwgs-1-2-L4-1	1355916.0	189468.0
Tzo-ABol_020-Ex1-8B-lcwgs-1-2-L4-2	1358952.0	186432.0
Tzo-ABol_020-Ex1-8B-lcwgs-1-2-L5-1	1344455.0	188523.0
Tzo-ABol_020-Ex1-8B-lcwgs-1-2-L5-2	1347322.0	185656.0
Tzo-ABol_020-Ex1-8B-lcwgs-1-2-L6-1	1356588.0	186735.0
Tzo-ABol_020-Ex1-8B-lcwgs-1-2-L6-2	1358648.0	184675.0
Tzo-ABol_020-Ex1-8B-lcwgs-1-2-L7-1	1341039.0	188493.0
Tzo-ABol_020-Ex1-8B-lcwgs-1-2-L7-2	1344342.0	185190.0
Tzo-ABol_020-Ex1-8B-lcwgs-1-2-L8-1	1269358.0	174570.0
Tzo-ABol_020-Ex1-8B-lcwgs-1-2-L8-2	1272118.0	171810.0
Tzo-ABol_023-Ex1-11B-lcwgs-1-2-L3-1	208706.0	14799.0
Tzo-ABol_023-Ex1-11B-lcwgs-1-2-L3-2	207941.0	15564.0
Tzo-ABol_023-Ex1-11B-lcwgs-1-2-L4-1	207674.0	14036.0
Tzo-ABol_023-Ex1-11B-lcwgs-1-2-L4-2	206832.0	14878.0
Tzo-ABol_023-Ex1-11B-lcwgs-1-2-L5-1	208046.0	13630.0
Tzo-ABol_023-Ex1-11B-lcwgs-1-2-L5-2	207061.0	14615.0
Tzo-ABol_023-Ex1-11B-lcwgs-1-2-L6-1	208720.0	13334.0
Tzo-ABol_023-Ex1-11B-lcwgs-1-2-L6-2	207939.0	14115.0
Tzo-ABol_023-Ex1-11B-lcwgs-1-2-L7-1	207279.0	13661.0
Tzo-ABol_023-Ex1-11B-lcwgs-1-2-L7-2	206428.0	14512.0
Tzo-ABol_023-Ex1-11B-lcwgs-1-2-L8-1	193136.0	11621.0
Tzo-ABol_023-Ex1-11B-lcwgs-1-2-L8-2	192325.0	12432.0
Tzo-ABol_026-Ex1-2C-lcwgs-1-2-L3-1	3853143.0	597641.0
Tzo-ABol_026-Ex1-2C-lcwgs-1-2-L3-2	3861620.0	589164.0
Tzo-ABol_026-Ex1-2C-lcwgs-1-2-L4-1	3827452.0	601396.0
Tzo-ABol_026-Ex1-2C-lcwgs-1-2-L4-2	3837823.0	591025.0
Tzo-ABol_026-Ex1-2C-lcwgs-1-2-L5-1	3805833.0	594178.0
Tzo-ABol_026-Ex1-2C-lcwgs-1-2-L5-2	3821693.0	578318.0
Tzo-ABol_026-Ex1-2C-lcwgs-1-2-L6-1	3835713.0	597526.0
Tzo-ABol_026-Ex1-2C-lcwgs-1-2-L6-2	3850334.0	582905.0
Tzo-ABol_026-Ex1-2C-lcwgs-1-2-L7-1	3794432.0	599374.0
Tzo-ABol_026-Ex1-2C-lcwgs-1-2-L7-2	3802665.0	591141.0
Tzo-ABol_026-Ex1-2C-lcwgs-1-2-L8-1	3603116.0	563735.0
Tzo-ABol_026-Ex1-2C-lcwgs-1-2-L8-2	3617954.0	548897.0
Tzo-ABol_030-Ex1-6C-lcwgs-1-2-L3-1	1469095.0	172244.0
Tzo-ABol_030-Ex1-6C-lcwgs-1-2-L3-2	1473483.0	167856.0
Tzo-ABol_030-Ex1-6C-lcwgs-1-2-L4-1	1458961.0	175051.0
Tzo-ABol_030-Ex1-6C-lcwgs-1-2-L4-2	1464320.0	169692.0
Tzo-ABol_030-Ex1-6C-lcwgs-1-2-L5-1	1455734.0	172553.0
Tzo-ABol_030-Ex1-6C-lcwgs-1-2-L5-2	1459439.0	168848.0
Tzo-ABol_030-Ex1-6C-lcwgs-1-2-L6-1	1465730.0	170516.0
