readGroup	No_read_group	Not_aligned	MappedLengthOutside[0,500]	Duplicate	ImproperPair	Unmapped	FailedQC	SecondaryAlignment	SupplementaryAlignment
allReadGroups	0	344460	0	0	0	457	0	0	0
22CVWFLT3	0	41268	0	0	0	53	0	0	0
22CVWFLT3-154AC369	0	39652	0	0	0	53	0	0	0
22CVWFLT3-2088AB97	0	41634	0	0	0	54	0	0	0
22CVWFLT3-550266CD	0	41255	0	0	0	57	0	0	0
22CVWFLT3-620669D4	0	41435	0	0	0	57	0	0	0
22CVWFLT3-7B0640CC	0	41197	0	0	0	55	0	0	0
HJCYVCCX2:1	0	98019	0	0	0	128	0	0	0
