readGroup	No_read_group	Not_aligned	MappedLengthOutside[0,500]	Duplicate	ImproperPair	Unmapped	FailedQC	SecondaryAlignment	SupplementaryAlignment
allReadGroups	0	9077940	0	457409	1088708	0	0	119016	0
22CVWFLT3	0	1515190	0	73327	175449	0	0	18848	0
22CVWFLT3-12978F46	0	1508732	0	73272	174174	0	0	18673	0
22CVWFLT3-13B28081	0	1500554	0	75191	175532	0	0	18585	0
22CVWFLT3-14AFF828	0	1515676	0	77053	178271	0	0	18508	0
22CVWFLT3-2CD2D792	0	1433800	0	69992	167794	0	0	17845	0
22CVWFLT3-83C55A2	0	1501086	0	75096	176613	0	0	18961	0
HJCYVCCX2:1	0	102902	0	13478	40875	0	0	7596	0
