readGroup	No_read_group	Not_aligned	MappedLengthOutside[0,500]	Duplicate	ImproperPair	Unmapped	FailedQC	SecondaryAlignment	SupplementaryAlignment
allReadGroups	0	4916852	0	0	0	7187	0	0	0
22CVWFLT3	0	606448	0	0	0	884	0	0	0
22CVWFLT3-1D9B2AA2	0	576595	0	0	0	846	0	0	0
22CVWFLT3-4A303A38	0	608074	0	0	0	939	0	0	0
22CVWFLT3-51E0A532	0	602687	0	0	0	915	0	0	0
22CVWFLT3-65BED056	0	604868	0	0	0	894	0	0	0
22CVWFLT3-DE23911	0	601471	0	0	0	941	0	0	0
HJCYVCCX2:1	0	1316709	0	0	0	1768	0	0	0
