readGroup	No_read_group	Not_aligned	MappedLengthOutside[0,500]	Duplicate	ImproperPair	Unmapped	FailedQC	SecondaryAlignment	SupplementaryAlignment
allReadGroups	0	275297	0	0	0	390	0	0	0
22CVWFLT3	0	28146	0	0	0	32	0	0	0
22CVWFLT3-132AD5D0	0	27929	0	0	0	45	0	0	0
22CVWFLT3-3249C957	0	28246	0	0	0	40	0	0	0
22CVWFLT3-37E4B254	0	26857	0	0	0	38	0	0	0
22CVWFLT3-709451D2	0	28097	0	0	0	40	0	0	0
22CVWFLT3-7D6BE607	0	27803	0	0	0	37	0	0	0
HJCYVCCX2:1	0	108219	0	0	0	158	0	0	0
