readGroup	No_read_group	Not_aligned	MappedLengthOutside[0,500]	Duplicate	ImproperPair	Unmapped	FailedQC	SecondaryAlignment	SupplementaryAlignment
allReadGroups	0	1361522	0	51894	188200	0	0	28024	0
22CVWFLT3	0	208430	0	6222	24744	0	0	3130	0
22CVWFLT3-2782962F	0	208600	0	6007	24138	0	0	3017	0
22CVWFLT3-2EE7E4A1	0	208192	0	6598	24625	0	0	3184	0
22CVWFLT3-36474533	0	206372	0	6070	24493	0	0	3110	0
22CVWFLT3-453F3822	0	207208	0	6173	24803	0	0	3177	0
22CVWFLT3-F16729B	0	195610	0	5545	23404	0	0	3074	0
HJCYVCCX2:1	0	127110	0	15279	41993	0	0	9332	0
