readGroup	No_read_group	Not_aligned	MappedLengthOutside[0,500]	Duplicate	ImproperPair	Unmapped	FailedQC	SecondaryAlignment	SupplementaryAlignment
allReadGroups	0	4908615	0	0	0	5059	0	0	0
22CVWFLT3	0	299193	0	0	0	361	0	0	0
22CVWFLT3-198E17E2	0	298680	0	0	0	368	0	0	0
22CVWFLT3-5E9F1F34	0	300213	0	0	0	381	0	0	0
22CVWFLT3-63ABB3D6	0	286831	0	0	0	326	0	0	0
22CVWFLT3-789FF739	0	299682	0	0	0	348	0	0	0
22CVWFLT3-7EA56499	0	297092	0	0	0	387	0	0	0
HJCYVCCX2:1	0	3126924	0	0	0	2888	0	0	0
