readGroup	No_read_group	Not_aligned	MappedLengthOutside[0,500]	Duplicate	ImproperPair	Unmapped	FailedQC	SecondaryAlignment	SupplementaryAlignment
allReadGroups	0	13036685	0	0	0	12890	0	0	0
22CVWFLT3	0	2060906	0	0	0	1994	0	0	0
22CVWFLT3-2255AAE6	0	1995093	0	0	0	1941	0	0	0
22CVWFLT3-4E722B72	0	2051013	0	0	0	2057	0	0	0
22CVWFLT3-6BC7B3C9	0	2058375	0	0	0	2075	0	0	0
22CVWFLT3-A2DC9A9	0	2046707	0	0	0	2008	0	0	0
22CVWFLT3-EEEC544	0	2063442	0	0	0	2019	0	0	0
HJCYVCCX2:1	0	761149	0	0	0	796	0	0	0
