readGroup	No_read_group	Not_aligned	MappedLengthOutside[0,500]	Duplicate	ImproperPair	Unmapped	FailedQC	SecondaryAlignment	SupplementaryAlignment
allReadGroups	0	455214	0	0	0	578	0	0	0
22CVWFLT3	0	58047	0	0	0	71	0	0	0
22CVWFLT3-1CB4CB82	0	55110	0	0	0	72	0	0	0
22CVWFLT3-24D38D18	0	58200	0	0	0	78	0	0	0
22CVWFLT3-301BF6F1	0	57511	0	0	0	77	0	0	0
22CVWFLT3-5E8C4512	0	57522	0	0	0	80	0	0	0
22CVWFLT3-7C94B536	0	57610	0	0	0	66	0	0	0
HJCYVCCX2:1	0	111214	0	0	0	134	0	0	0
