readGroup	No_read_group	Not_aligned	MappedLengthOutside[0,500]	Duplicate	ImproperPair	Unmapped	FailedQC	SecondaryAlignment	SupplementaryAlignment
allReadGroups	0	11263714	0	1645650	4411076	0	0	234123	0
22CVWFLT3	0	1849994	0	260968	720855	0	0	37795	0
22CVWFLT3-15AB881A	0	1875798	0	276645	732120	0	0	38041	0
22CVWFLT3-306F6279	0	1885726	0	279932	734361	0	0	38464	0
22CVWFLT3-39F4AEFE	0	1847106	0	264675	712193	0	0	38066	0
22CVWFLT3-3C445B60	0	1900040	0	286806	741785	0	0	38648	0
22CVWFLT3-741F364A	0	1796320	0	257592	700437	0	0	36972	0
HJCYVCCX2:1	0	108730	0	19032	69325	0	0	6137	0
