readGroup	No_read_group	Not_aligned	MappedLengthOutside[0,500]	Duplicate	ImproperPair	Unmapped	FailedQC	SecondaryAlignment	SupplementaryAlignment
allReadGroups	0	4582398	0	273208	939205	0	0	80016	0
22CVWFLT3	0	746690	0	41592	144278	0	0	11959	0
22CVWFLT3-10E1168D	0	746022	0	43061	147047	0	0	12006	0
22CVWFLT3-20AFFA8C	0	743312	0	41679	142464	0	0	11784	0
22CVWFLT3-49BC4157	0	752694	0	44349	147821	0	0	11931	0
22CVWFLT3-7349F529	0	711972	0	39965	138560	0	0	11552	0
22CVWFLT3-74085594	0	743550	0	43672	146266	0	0	11751	0
HJCYVCCX2:1	0	138158	0	18890	72769	0	0	9033	0
