readGroup	No_read_group	Not_aligned	MappedLengthOutside[0,500]	Duplicate	ImproperPair	Unmapped	FailedQC	SecondaryAlignment	SupplementaryAlignment
allReadGroups	0	154845	0	0	0	238	0	0	0
22CVWFLT3	0	12859	0	0	0	20	0	0	0
22CVWFLT3-1A60BCD9	0	12823	0	0	0	16	0	0	0
22CVWFLT3-3346A4AB	0	12514	0	0	0	19	0	0	0
22CVWFLT3-3BF99653	0	12049	0	0	0	19	0	0	0
22CVWFLT3-6496DAE7	0	12478	0	0	0	26	0	0	0
22CVWFLT3-742171A	0	12354	0	0	0	22	0	0	0
HJCYVCCX2:1	0	79768	0	0	0	116	0	0	0
