readGroup	No_read_group	Not_aligned	MappedLengthOutside[0,500]	Duplicate	ImproperPair	Unmapped	FailedQC	SecondaryAlignment	SupplementaryAlignment
allReadGroups	0	7087842	0	0	0	7592	0	0	0
22CVWFLT3	0	712683	0	0	0	803	0	0	0
22CVWFLT3-3B3BB0FD	0	675730	0	0	0	737	0	0	0
22CVWFLT3-3F8E3048	0	707558	0	0	0	820	0	0	0
22CVWFLT3-4E3D6E01	0	710315	0	0	0	790	0	0	0
22CVWFLT3-65D1DFE0	0	710336	0	0	0	743	0	0	0
22CVWFLT3-6B86A7EB	0	715749	0	0	0	795	0	0	0
HJCYVCCX2:1	0	2855471	0	0	0	2904	0	0	0
