readGroup	No_read_group	Not_aligned	MappedLengthOutside[0,500]	Duplicate	ImproperPair	Unmapped	FailedQC	SecondaryAlignment	SupplementaryAlignment
allReadGroups	0	5728952	0	626155	2321337	0	0	102360	0
22CVWFLT3	0	947952	0	100979	382776	0	0	16679	0
22CVWFLT3-218EE663	0	959982	0	106564	386699	0	0	16855	0
22CVWFLT3-38B6C86C	0	962110	0	107247	390365	0	0	16919	0
22CVWFLT3-3AC37010	0	914302	0	96172	369038	0	0	16187	0
22CVWFLT3-6D22FB93	0	934496	0	99904	374671	0	0	16469	0
22CVWFLT3-78F4EBCE	0	968144	0	108930	393874	0	0	16665	0
HJCYVCCX2:1	0	41966	0	6359	23914	0	0	2586	0
