readGroup	No_read_group	Not_aligned	MappedLengthOutside[0,500]	Duplicate	ImproperPair	Unmapped	FailedQC	SecondaryAlignment	SupplementaryAlignment
allReadGroups	0	5455492	0	0	0	5900	0	0	0
22CVWFLT3	0	764461	0	0	0	819	0	0	0
22CVWFLT3-3F3EBD0B	0	769279	0	0	0	801	0	0	0
22CVWFLT3-576227A5	0	735020	0	0	0	814	0	0	0
22CVWFLT3-62731BF9	0	762107	0	0	0	842	0	0	0
22CVWFLT3-7BE8090D	0	763462	0	0	0	822	0	0	0
22CVWFLT3-D121F9C	0	766907	0	0	0	833	0	0	0
HJCYVCCX2:1	0	894256	0	0	0	969	0	0	0
