readGroup	No_read_group	Not_aligned	MappedLengthOutside[0,500]	Duplicate	ImproperPair	Unmapped	FailedQC	SecondaryAlignment	SupplementaryAlignment
allReadGroups	0	2362164	0	416094	1381216	0	0	49678	0
22CVWFLT3	0	326044	0	53924	182192	0	0	4256	0
22CVWFLT3-419FD931	0	318002	0	53853	178278	0	0	3990	0
22CVWFLT3-5657236E	0	315166	0	52661	176560	0	0	4132	0
22CVWFLT3-67A28711	0	328012	0	57575	184557	0	0	4245	0
22CVWFLT3-73D5DA3A	0	331316	0	58379	186989	0	0	4290	0
22CVWFLT3-74A5454C	0	332926	0	58705	186109	0	0	4291	0
HJCYVCCX2:1	0	410698	0	80997	286531	0	0	24474	0
