readGroup	No_read_group	Not_aligned	MappedLengthOutside[0,500]	Duplicate	ImproperPair	Unmapped	FailedQC	SecondaryAlignment	SupplementaryAlignment
allReadGroups	0	4235646	0	1239339	2118194	0	0	79401	0
22CVWFLT3	0	675376	0	191303	333517	0	0	10843	0
22CVWFLT3-13AB2DBE	0	687686	0	207433	340373	0	0	10800	0
22CVWFLT3-22F47AD2	0	644898	0	189220	318252	0	0	10420	0
22CVWFLT3-657B0ED5	0	682578	0	205133	334025	0	0	10736	0
22CVWFLT3-79E7AE70	0	692474	0	211973	340451	0	0	11114	0
22CVWFLT3-7E1DB815	0	665492	0	193120	326446	0	0	10896	0
HJCYVCCX2:1	0	187142	0	41157	125130	0	0	14592	0
