Sample	Filename	File type	Encoding	Total Sequences	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	basic_statistics	per_base_sequence_quality	per_tile_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content
Tzo-ABol_002-Ex1-2A-lcwgs-1-1.1	Tzo-ABol_002-Ex1-2A-lcwgs-1-1.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	864306.0	0.0	150.0	42.0	86.88979057701356	150.0	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass	fail
Tzo-ABol_002-Ex1-2A-lcwgs-1-1.2	Tzo-ABol_002-Ex1-2A-lcwgs-1-1.2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	864306.0	0.0	150.0	43.0	88.45782831563287	150.0	pass	pass	pass	pass	fail	pass	pass	pass	pass	pass	fail
Tzo-ABol_003-Ex1-3A-lcwgs-1-1.1	Tzo-ABol_003-Ex1-3A-lcwgs-1-1.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	856887.0	0.0	150.0	42.0	86.07485965344273	150.0	pass	pass	pass	pass	pass	pass	pass	pass	pass	warn	fail
Tzo-ABol_003-Ex1-3A-lcwgs-1-1.2	Tzo-ABol_003-Ex1-3A-lcwgs-1-1.2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	856887.0	0.0	150.0	43.0	87.98711808117845	150.0	pass	pass	pass	pass	warn	pass	pass	pass	pass	warn	fail
Tzo-ABol_008-Ex1-8A-lcwgs-1-1.1	Tzo-ABol_008-Ex1-8A-lcwgs-1-1.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3101798.0	0.0	150.0	42.0	83.72748755468875	150.0	pass	pass	pass	pass	pass	pass	pass	pass	pass	warn	fail
Tzo-ABol_008-Ex1-8A-lcwgs-1-1.2	Tzo-ABol_008-Ex1-8A-lcwgs-1-1.2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3101798.0	0.0	150.0	42.0	85.62973570839901	150.0	pass	pass	pass	pass	warn	pass	pass	pass	pass	warn	fail
Tzo-ABol_009-Ex1-9A-lcwgs-1-1.1	Tzo-ABol_009-Ex1-9A-lcwgs-1-1.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2875810.0	0.0	150.0	44.0	81.36259212455037	150.0	pass	pass	pass	pass	warn	pass	pass	pass	pass	warn	fail
Tzo-ABol_009-Ex1-9A-lcwgs-1-1.2	Tzo-ABol_009-Ex1-9A-lcwgs-1-1.2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2875810.0	0.0	150.0	44.0	83.44751418581825	150.0	pass	pass	pass	pass	warn	pass	pass	pass	pass	warn	fail
Tzo-ABol_010-Ex1-10A-lcwgs-1-1.1	Tzo-ABol_010-Ex1-10A-lcwgs-1-1.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4709975.0	0.0	150.0	42.0	83.11320868309834	150.0	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass	fail
Tzo-ABol_010-Ex1-10A-lcwgs-1-1.2	Tzo-ABol_010-Ex1-10A-lcwgs-1-1.2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4709975.0	0.0	150.0	43.0	84.9247100203605	150.0	pass	pass	pass	pass	fail	pass	pass	pass	pass	pass	fail
