readGroup	No_read_group	Not_aligned	MappedLengthOutside[0,500]	Duplicate	ImproperPair	Unmapped	FailedQC	SecondaryAlignment	SupplementaryAlignment
allReadGroups	0	16382274	0	3237715	7916588	0	0	229013	0
22CVWFLT3	0	2715700	0	521617	1315612	0	0	37627	0
22CVWFLT3-11D64ABC	0	2621588	0	506322	1270490	0	0	36930	0
22CVWFLT3-1F3B909C	0	2765278	0	555553	1339904	0	0	38224	0
22CVWFLT3-2A80311B	0	2753784	0	554344	1324187	0	0	37832	0
22CVWFLT3-4C92AF30	0	2670422	0	519455	1282425	0	0	37028	0
22CVWFLT3-616CECB2	0	2795498	0	569715	1344670	0	0	38442	0
HJCYVCCX2:1	0	60004	0	10709	39300	0	0	2930	0
