readGroup	No_read_group	Not_aligned	MappedLengthOutside[0,500]	Duplicate	ImproperPair	Unmapped	FailedQC	SecondaryAlignment	SupplementaryAlignment
allReadGroups	0	2814884	0	469261	1780137	0	0	54889	0
22CVWFLT3	0	358974	0	54628	216732	0	0	3842	0
22CVWFLT3-2C736E43	0	346320	0	53486	209013	0	0	3572	0
22CVWFLT3-5525F5C9	0	369756	0	60903	222961	0	0	3892	0
22CVWFLT3-5A2364D7	0	352572	0	54266	211916	0	0	3626	0
22CVWFLT3-614E981B	0	369544	0	59671	222910	0	0	3887	0
22CVWFLT3-705FD18A	0	364210	0	59064	220270	0	0	3876	0
HJCYVCCX2:1	0	653508	0	127243	476335	0	0	32194	0
