readGroup	No_read_group	Not_aligned	MappedLengthOutside[0,500]	Duplicate	ImproperPair	Unmapped	FailedQC	SecondaryAlignment	SupplementaryAlignment
allReadGroups	0	7095894	0	716800	2400253	0	0	143420	0
22CVWFLT3	0	1149766	0	111467	378851	0	0	21594	0
22CVWFLT3-272AE269	0	1159296	0	117633	383274	0	0	21848	0
22CVWFLT3-30458A6E	0	1143462	0	111455	371777	0	0	21479	0
22CVWFLT3-34060FBA	0	1094342	0	104931	362126	0	0	20909	0
22CVWFLT3-4F67E90A	0	1163264	0	116439	386641	0	0	22173	0
22CVWFLT3-60517DD0	0	1171716	0	120084	387367	0	0	21951	0
HJCYVCCX2:1	0	214048	0	34791	130217	0	0	13466	0
