readGroup	No_read_group	Not_aligned	MappedLengthOutside[0,500]	Duplicate	ImproperPair	Unmapped	FailedQC	SecondaryAlignment	SupplementaryAlignment
allReadGroups	0	2507582	0	70430	285907	0	0	36481	0
22CVWFLT3	0	419126	0	11367	47411	0	0	6100	0
22CVWFLT3-5D1483C3	0	400208	0	10632	45676	0	0	5939	0
22CVWFLT3-5D24B99B	0	419326	0	11672	47349	0	0	6082	0
22CVWFLT3-62068B0A	0	421082	0	12437	48507	0	0	5981	0
22CVWFLT3-7E7D4A57	0	420464	0	11782	47684	0	0	6091	0
22CVWFLT3-D48B349	0	423454	0	12150	48017	0	0	5990	0
HJCYVCCX2:1	0	3922	0	390	1263	0	0	298	0
