readGroup	No_read_group	Not_aligned	MappedLengthOutside[0,500]	Duplicate	ImproperPair	Unmapped	FailedQC	SecondaryAlignment	SupplementaryAlignment
allReadGroups	0	9423160	0	0	0	11530	0	0	0
22CVWFLT3	0	1114763	0	0	0	1404	0	0	0
22CVWFLT3-2C51C0D2	0	1066167	0	0	0	1380	0	0	0
22CVWFLT3-34A964D5	0	1113206	0	0	0	1432	0	0	0
22CVWFLT3-6A4023BE	0	1111585	0	0	0	1377	0	0	0
22CVWFLT3-6DF03E15	0	1114082	0	0	0	1342	0	0	0
22CVWFLT3-E9C9470	0	1120528	0	0	0	1438	0	0	0
HJCYVCCX2:1	0	2782829	0	0	0	3157	0	0	0
