readGroup	No_read_group	Not_aligned	MappedLengthOutside[0,500]	Duplicate	ImproperPair	Unmapped	FailedQC	SecondaryAlignment	SupplementaryAlignment
allReadGroups	0	1481927	0	0	0	1288	0	0	0
22CVWFLT3	0	27761	0	0	0	34	0	0	0
22CVWFLT3-35F66EA4	0	27967	0	0	0	34	0	0	0
22CVWFLT3-3E15C01C	0	27709	0	0	0	33	0	0	0
22CVWFLT3-668ECFE7	0	27739	0	0	0	38	0	0	0
22CVWFLT3-6F56BE9D	0	27764	0	0	0	30	0	0	0
22CVWFLT3-70ECDCB9	0	26347	0	0	0	20	0	0	0
HJCYVCCX2:1	0	1316640	0	0	0	1099	0	0	0
