readGroup	No_read_group	Not_aligned	MappedLengthOutside[0,500]	Duplicate	ImproperPair	Unmapped	FailedQC	SecondaryAlignment	SupplementaryAlignment
allReadGroups	0	1373343	0	0	0	1427	0	0	0
22CVWFLT3	0	230165	0	0	0	253	0	0	0
22CVWFLT3-342C4882	0	227662	0	0	0	224	0	0	0
22CVWFLT3-3A9D8924	0	231565	0	0	0	215	0	0	0
22CVWFLT3-43F8A73E	0	229355	0	0	0	223	0	0	0
22CVWFLT3-69B6FC4E	0	222038	0	0	0	241	0	0	0
22CVWFLT3-784CCFDD	0	229278	0	0	0	263	0	0	0
HJCYVCCX2:1	0	3280	0	0	0	8	0	0	0
