readGroup	No_read_group	Not_aligned	MappedLengthOutside[0,500]	Duplicate	ImproperPair	Unmapped	FailedQC	SecondaryAlignment	SupplementaryAlignment
allReadGroups	0	3393806	0	0	0	3593	0	0	0
22CVWFLT3	0	249672	0	0	0	275	0	0	0
22CVWFLT3-36310ADA	0	238328	0	0	0	267	0	0	0
22CVWFLT3-47A39006	0	249810	0	0	0	273	0	0	0
22CVWFLT3-61D24D9D	0	249995	0	0	0	300	0	0	0
22CVWFLT3-748D6F1D	0	250596	0	0	0	276	0	0	0
22CVWFLT3-799ECDF8	0	250287	0	0	0	287	0	0	0
HJCYVCCX2:1	0	1905118	0	0	0	1915	0	0	0
