Sample	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120
Tzo-ABol_008-Ex1-8A-lcwgs-1-2-L3-clmp.fp2_repr.R1	0.0	0.028485790163862167	0.02418812743120985	0.002754912008110461	0.0	0.0	0.0	0.0	0.0	0.0002203929606488369	5.5098240162209225e-05	0.0	2.7549120081104612e-05	0.00046833504137877834	8.264736024331383e-05	0.00011019648032441845	5.5098240162209225e-05	0.00027549120081104606	0.0012121612835686029	0.0	0.0	0.0	2.8859787320683322e-05	0.0	9.154016324662445e-05	0.00031406778713490404	0.0	0.0	0.0	7.09840339161714e-05	0.0	0.0	0.0	0.0	0.0	0.00013016014470337153	0.000629273723731755	0.0	0.0	0.00040155844833799975	0.0	5.4203656145014294e-05	0.0	0.0	0.0006730290344725471	0.0008293635527893092	0.0	0.0	0.0	0.00022789529578530438	0.0	0.0004167225769457402	0.001574388546848118	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005355067768382609	0.05074472850152801	0.0	0.0	0.0
Tzo-ABol_008-Ex1-8A-lcwgs-1-2-L3-clmp.fp2_repr.R2	0.0	0.015096917804445328	0.019008892855962183	0.0	0.015868293166716254	0.0003856876811354645	0.0	0.0	0.0	0.0	0.0	0.0	0.00013774560040552303	0.00016529472048662765	2.7549120081104612e-05	0.01955987525758427	2.7549120081104612e-05	2.7549120081104612e-05	0.0	0.0	0.0	8.427129626950634e-05	0.01800679236985259	0.0	0.0	3.140002342441747e-05	0.0	0.0009332813806698095	0.0	0.0007806295990615413	0.0015023790722259577	0.0	0.0	0.00032388087013834573	0.039836281678954755	0.0	0.000179729237903099	4.6570024551716945e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.000428203959663187	0.023281327737310082	0.000199669081775138	0.0	0.00014523146991675333	0.0008353134057929745	0.0	0.0	0.00017480958865555692	9.179895661305914e-05	0.0	0.0	0.0006403654352083589	0.002023995592187377	0.026325307276812974	0.0	0.0	0.0	0.0	0.00015792050281888097	0.0
Tzo-ABol_008-Ex1-8A-lcwgs-1-2-L4-clmp.fp2_repr.R1	0.0	0.0	0.00033137911704034267	0.02236809040022313	0.027891075684228838	0.0	0.0	0.0	0.001601665732361656	5.52298528400571e-05	0.000497068675560514	0.0	0.0	5.52298528400571e-05	0.0010769821303811134	0.0	0.0	0.001049367203961085	5.52298528400571e-05	0.0	0.0	0.0	0.0	0.0	0.0	6.300853797193789e-05	0.0007140117007044699	0.0	0.00010351498948805283	3.5618738448397886e-05	0.0	0.0	0.0	0.0006911574936515151	0.0	0.0	0.0	0.0	0.0009718191872093046	5.044805439511017e-05	0.0002621104187318783	5.45147181561814e-05	0.0	0.0005909861608770707	0.0	0.0	0.0	0.0	0.0005123052050940702	7.656528147311602e-05	8.020860654389938e-05	0.0	0.0007937270866423668	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00013560094269775362	0.0	0.0006093000513335293	0.0	0.0
Tzo-ABol_008-Ex1-8A-lcwgs-1-2-L4-clmp.fp2_repr.R2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001546435879521599	2.761492642002855e-05	0.019330448494019988	0.0	0.0	0.0001104597056801142	0.0	0.0	0.0	0.000994137351121028	0.0	2.761492642002855e-05	0.0	0.0	0.0002677388118643992	0.0003366232647070704	0.0	0.0	0.0004682831802047334	0.0	0.0	0.00025744124731019865	0.0	0.00035363971892715137	0.0	0.0003364811141562652	0.0	0.0	0.0	0.0	0.0	0.00010482564873973363	0.0	0.00028363194104086113	0.04602590803680891	0.0	0.0	0.0	0.0	0.0	0.0005356538880054851	0.0002404564825865423	0.0	0.0	9.249880907783313e-05	0.0	0.0	0.00010759074203182965	0.0	0.0	0.0	0.0	0.0	0.0	0.00031992270667406756	0.0
Tzo-ABol_008-Ex1-8A-lcwgs-1-2-L5-clmp.fp2_repr.R1	0.0	0.0004432275386134291	0.00016621032698003593	0.0	0.0	0.002603961789353896	0.0	0.0	5.540344232667864e-05	0.0001385086058166966	0.0	0.0	0.0	0.0022992428565571637	2.770172116333932e-05	0.0	0.0004155258174500898	8.310516349001796e-05	5.540344232667864e-05	0.0	2.770172116333932e-05	0.0008755377849628363	0.0012764037903390739	0.0003279956513740185	0.0	0.0005680093355489905	0.0	0.0	0.00010357041752687652	0.002209376164822313	0.0	0.0	0.001297327387642603	0.0	0.0	0.0001742072264641682	0.00022557262739326917	0.0	0.0005821591506686098	0.0	0.0	0.002936974166048905	0.0008487508933103152	0.0	0.0	0.0	0.00013340741891997357	0.0	0.0	0.0	0.0	0.0	0.0	9.191362325341138e-05	0.02337859313036464	0.0005080541829625046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Tzo-ABol_008-Ex1-8A-lcwgs-1-2-L5-clmp.fp2_repr.R2	0.0	0.00022161376930671456	0.0	0.0	0.0	5.540344232667864e-05	0.0	0.0	0.0	0.0001385086058166966	0.0007479464714101617	0.0	0.0	0.00030471893279673253	2.770172116333932e-05	0.017368979169413754	0.0	0.0	0.0	0.0	0.00022161376930671456	0.0	0.0	0.0005664739263977446	0.00012264077474630225	0.0	0.0	0.0002678010720076913	0.0005522876617900817	0.0	0.0	0.0012167573340998905	0.00011791321901515735	0.0	0.0009250721030631239	0.0	0.0009923301897515747	9.35344323629136e-05	4.851057967232074e-05	0.0	0.000313922296906662	0.05939747462824905	0.021447593738434426	0.0	0.0	0.0	0.0	6.964957210785376e-05	0.0010919160360244938	0.0636211709339527	0.0	0.0	0.0	0.0027573833534928695	0.0	0.00010148379456026565	0.0	0.0	0.0010683646542237798	0.0002507730077965328	0.0010622688735302515	0.0	0.0	0.0	0.0
Tzo-ABol_008-Ex1-8A-lcwgs-1-2-L6-clmp.fp2_repr.R1	0.0	5.4832377422220273e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00010966475484444055	0.0	0.0	0.00032899426453332167	0.01847851119128823	0.0	0.0	0.0	0.00032899426453332167	0.00010966475484444055	0.017875355039643808	0.00013708094355555068	0.00011181442383704615	0.018607418502091324	0.00014757812490776367	0.01757503386001774	0.00040615036623828214	0.0	0.0	0.0	0.0017657262644012635	0.0002187736207143615	3.768109061134178e-05	0.00019476108268464906	0.019376862656314078	0.0	0.0	0.0	0.0	0.00024054814186182338	0.020777850811035437	5.189836431925175e-05	0.00021586360010836353	0.0	0.0	0.0	6.349468390758985e-05	0.0	0.0	7.226942620243678e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.04751859127050185	0.024560123927620997	0.0	0.0005929910826000999	0.00037669702007543985	0.02465335385558465	0.0	0.0002991244626976839	0.0	0.0
Tzo-ABol_008-Ex1-8A-lcwgs-1-2-L6-clmp.fp2_repr.R2	0.0	0.0	0.0	5.4832377422220273e-05	0.00016449713226666083	0.0	0.0	0.0	0.0	2.7416188711110137e-05	0.0002467456983999912	0.0	0.00010966475484444055	0.0	5.4832377422220273e-05	0.00010966475484444055	0.0004386590193777622	0.0	0.00010966475484444055	0.017847938850932697	2.7416188711110137e-05	0.00019567513231831982	0.00011485734287300137	0.017974363068557292	0.0	0.00015619884487830235	0.0007078561739215489	0.0	0.0	0.0	0.0003280722692175622	0.0	0.00011681219519317818	0.0	0.0002916663020837891	0.0	8.938839121902077e-05	0.021693250942242646	0.0	0.00034960110513903637	0.0	0.0	0.0	0.00011690478222392644	0.0	0.0	0.0	0.0	7.227961223433628e-05	0.0	0.00340063963659025	0.0	0.04520430171089589	0.0	0.00038353926195539825	0.0	0.0	0.0	0.0	0.0	0.0	0.0006990650703748806	0.0	0.0	0.0
Tzo-ABol_008-Ex1-8A-lcwgs-1-2-L7-clmp.fp2_repr.R1	0.0	0.0023199844008667905	0.000165713171490485	0.000165713171490485	0.04164924376794191	0.00011047544766032336	0.0008838035812825869	0.0	0.0	0.0	2.761886191508084e-05	0.02016176919800901	0.00013809430957540417	0.03595975821343525	0.0	0.0	0.0	0.0	0.000165713171490485	0.016875124630114393	0.0	0.0	0.0	0.0005354363687419387	0.0	0.0	0.0	0.0008020042085170843	0.0	0.0	3.6729488784283305e-05	0.0	3.9225038754338285e-05	0.0210595595995681	0.04030641270827604	0.0008694336682971447	0.0	4.669853063073371e-05	0.00019374663365224028	0.00010057999453850629	0.04059389336187967	0.0229241303633366	0.042562644242427325	0.0	0.0	0.00012781373959356508	0.023741437077189013	0.02305424922548867	0.022347377240470152	7.614806534417784e-05	0.00015950871316345656	0.00016719206773953816	0.0014904789084083175	0.02420806045571904	0.0	0.0029494804846098145	0.00192924390787646	0.0	0.0	0.0010121188581781102	0.0016096234017780973	0.00028405459529321533	0.022598699821470274	0.0	0.0
