Sample	Filename	File type	Encoding	Total Sequences	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	basic_statistics	per_base_sequence_quality	per_tile_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content
Tzo-ABol_008-Ex1-8A-lcwgs-1-2-L3-clmp.fp2_repr.R1	Tzo-ABol_008-Ex1-8A-lcwgs-1-2-L3-clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1814940.0	0.0	33-120	38.0	98.76313740205002	77.45683273276252	pass	pass	warn	pass	pass	pass	pass	warn	pass	pass	pass
Tzo-ABol_008-Ex1-8A-lcwgs-1-2-L3-clmp.fp2_repr.R2	Tzo-ABol_008-Ex1-8A-lcwgs-1-2-L3-clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1814940.0	0.0	33-120	38.0	98.58818867484501	77.49300582939381	pass	pass	pass	pass	pass	pass	pass	warn	pass	pass	pass
Tzo-ABol_008-Ex1-8A-lcwgs-1-2-L4-clmp.fp2_repr.R1	Tzo-ABol_008-Ex1-8A-lcwgs-1-2-L4-clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1810615.0	0.0	33-120	38.0	98.78823415097393	77.33092236615735	pass	pass	pass	pass	pass	pass	pass	warn	pass	pass	pass
Tzo-ABol_008-Ex1-8A-lcwgs-1-2-L4-clmp.fp2_repr.R2	Tzo-ABol_008-Ex1-8A-lcwgs-1-2-L4-clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1810615.0	0.0	33-120	38.0	98.67528490683019	77.37314117026536	pass	pass	warn	pass	pass	pass	pass	warn	pass	pass	pass
Tzo-ABol_008-Ex1-8A-lcwgs-1-2-L5-clmp.fp2_repr.R1	Tzo-ABol_008-Ex1-8A-lcwgs-1-2-L5-clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1804942.0	0.0	33-120	38.0	98.75031549932511	77.55593808554514	pass	pass	pass	pass	pass	pass	pass	warn	pass	pass	pass
Tzo-ABol_008-Ex1-8A-lcwgs-1-2-L5-clmp.fp2_repr.R2	Tzo-ABol_008-Ex1-8A-lcwgs-1-2-L5-clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1804942.0	0.0	33-120	38.0	98.54809357433687	77.58018706418267	pass	pass	warn	pass	pass	pass	pass	warn	pass	pass	pass
Tzo-ABol_008-Ex1-8A-lcwgs-1-2-L6-clmp.fp2_repr.R1	Tzo-ABol_008-Ex1-8A-lcwgs-1-2-L6-clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1823740.0	0.0	33-120	38.0	98.66294969585722	77.4733174684988	pass	pass	warn	pass	pass	pass	pass	warn	pass	pass	pass
Tzo-ABol_008-Ex1-8A-lcwgs-1-2-L6-clmp.fp2_repr.R2	Tzo-ABol_008-Ex1-8A-lcwgs-1-2-L6-clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1823740.0	0.0	33-120	38.0	98.53910390655163	77.4975281564258	pass	pass	warn	pass	pass	pass	pass	warn	pass	pass	pass
Tzo-ABol_008-Ex1-8A-lcwgs-1-2-L7-clmp.fp2_repr.R1	Tzo-ABol_008-Ex1-8A-lcwgs-1-2-L7-clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1810357.0	0.0	33-120	38.0	98.69629821592915	77.47279348769331	pass	pass	warn	pass	pass	pass	pass	warn	pass	pass	pass
Tzo-ABol_008-Ex1-8A-lcwgs-1-2-L7-clmp.fp2_repr.R2	Tzo-ABol_008-Ex1-8A-lcwgs-1-2-L7-clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1810357.0	0.0	33-120	38.0	98.56515777905321	77.49438922820195	pass	pass	warn	pass	pass	pass	pass	warn	pass	pass	pass
