Sample	Unique Reads	Duplicate Reads
Tzo-ABol_008-Ex1-8A-lcwgs-1-2-L3-clmp.fp2_repr.R1	1792492.0	22448.0
Tzo-ABol_008-Ex1-8A-lcwgs-1-2-L3-clmp.fp2_repr.R2	1789317.0	25623.0
Tzo-ABol_008-Ex1-8A-lcwgs-1-2-L4-clmp.fp2_repr.R1	1788675.0	21940.0
Tzo-ABol_008-Ex1-8A-lcwgs-1-2-L4-clmp.fp2_repr.R2	1786630.0	23985.0
Tzo-ABol_008-Ex1-8A-lcwgs-1-2-L5-clmp.fp2_repr.R1	1782386.0	22556.0
Tzo-ABol_008-Ex1-8A-lcwgs-1-2-L5-clmp.fp2_repr.R2	1778736.0	26206.0
Tzo-ABol_008-Ex1-8A-lcwgs-1-2-L6-clmp.fp2_repr.R1	1799356.0	24384.0
Tzo-ABol_008-Ex1-8A-lcwgs-1-2-L6-clmp.fp2_repr.R2	1797098.0	26642.0
Tzo-ABol_008-Ex1-8A-lcwgs-1-2-L7-clmp.fp2_repr.R1	1786756.0	23601.0
Tzo-ABol_008-Ex1-8A-lcwgs-1-2-L7-clmp.fp2_repr.R2	1784382.0	25975.0
Tzo-ABol_008-Ex1-8A-lcwgs-1-2-L8-clmp.fp2_repr.R1	1712404.0	22540.0
Tzo-ABol_008-Ex1-8A-lcwgs-1-2-L8-clmp.fp2_repr.R2	1711027.0	23917.0
Tzo-ABol_009-Ex1-9A-lcwgs-1-2-L3-clmp.fp2_repr.R1	3190336.0	77228.0
Tzo-ABol_009-Ex1-9A-lcwgs-1-2-L3-clmp.fp2_repr.R2	3177238.0	90326.0
Tzo-ABol_009-Ex1-9A-lcwgs-1-2-L4-clmp.fp2_repr.R1	3185045.0	74350.0
Tzo-ABol_009-Ex1-9A-lcwgs-1-2-L4-clmp.fp2_repr.R2	3171733.0	87662.0
Tzo-ABol_009-Ex1-9A-lcwgs-1-2-L5-clmp.fp2_repr.R1	3179358.0	75931.0
Tzo-ABol_009-Ex1-9A-lcwgs-1-2-L5-clmp.fp2_repr.R2	3164036.0	91253.0
Tzo-ABol_009-Ex1-9A-lcwgs-1-2-L6-clmp.fp2_repr.R1	3212168.0	78618.0
Tzo-ABol_009-Ex1-9A-lcwgs-1-2-L6-clmp.fp2_repr.R2	3195798.0	94988.0
Tzo-ABol_009-Ex1-9A-lcwgs-1-2-L7-clmp.fp2_repr.R1	3193607.0	78265.0
Tzo-ABol_009-Ex1-9A-lcwgs-1-2-L7-clmp.fp2_repr.R2	3178098.0	93774.0
Tzo-ABol_009-Ex1-9A-lcwgs-1-2-L8-clmp.fp2_repr.R1	3065751.0	81103.0
Tzo-ABol_009-Ex1-9A-lcwgs-1-2-L8-clmp.fp2_repr.R2	3051040.0	95814.0
Tzo-ABol_010-Ex1-10A-lcwgs-1-2-L3-clmp.fp2_repr.R1	3016789.0	33034.0
Tzo-ABol_010-Ex1-10A-lcwgs-1-2-L3-clmp.fp2_repr.R2	3014933.0	34890.0
Tzo-ABol_010-Ex1-10A-lcwgs-1-2-L4-clmp.fp2_repr.R1	3012992.0	30334.0
Tzo-ABol_010-Ex1-10A-lcwgs-1-2-L4-clmp.fp2_repr.R2	3010747.0	32579.0
Tzo-ABol_010-Ex1-10A-lcwgs-1-2-L5-clmp.fp2_repr.R1	2993421.0	33086.0
Tzo-ABol_010-Ex1-10A-lcwgs-1-2-L5-clmp.fp2_repr.R2	2991131.0	35376.0
Tzo-ABol_010-Ex1-10A-lcwgs-1-2-L6-clmp.fp2_repr.R1	3032891.0	32240.0
Tzo-ABol_010-Ex1-10A-lcwgs-1-2-L6-clmp.fp2_repr.R2	3030875.0	34256.0
Tzo-ABol_010-Ex1-10A-lcwgs-1-2-L7-clmp.fp2_repr.R1	3005039.0	33872.0
Tzo-ABol_010-Ex1-10A-lcwgs-1-2-L7-clmp.fp2_repr.R2	3002915.0	35996.0
Tzo-ABol_010-Ex1-10A-lcwgs-1-2-L8-clmp.fp2_repr.R1	2886741.0	29240.0
Tzo-ABol_010-Ex1-10A-lcwgs-1-2-L8-clmp.fp2_repr.R2	2883081.0	32900.0
Tzo-ABol_020-Ex1-8B-lcwgs-1-2-L3-clmp.fp2_repr.R1	899603.0	6035.0
Tzo-ABol_020-Ex1-8B-lcwgs-1-2-L3-clmp.fp2_repr.R2	899236.0	6402.0
Tzo-ABol_020-Ex1-8B-lcwgs-1-2-L4-clmp.fp2_repr.R1	895571.0	5799.0
Tzo-ABol_020-Ex1-8B-lcwgs-1-2-L4-clmp.fp2_repr.R2	895128.0	6242.0
Tzo-ABol_020-Ex1-8B-lcwgs-1-2-L5-clmp.fp2_repr.R1	893476.0	5874.0
Tzo-ABol_020-Ex1-8B-lcwgs-1-2-L5-clmp.fp2_repr.R2	893058.0	6292.0
Tzo-ABol_020-Ex1-8B-lcwgs-1-2-L6-clmp.fp2_repr.R1	898563.0	6533.0
Tzo-ABol_020-Ex1-8B-lcwgs-1-2-L6-clmp.fp2_repr.R2	898191.0	6905.0
Tzo-ABol_020-Ex1-8B-lcwgs-1-2-L7-clmp.fp2_repr.R1	889829.0	5909.0
Tzo-ABol_020-Ex1-8B-lcwgs-1-2-L7-clmp.fp2_repr.R2	889376.0	6362.0
