readGroup	No_read_group	Not_aligned	MappedLengthOutside[0,500]	Duplicate	ImproperPair	Unmapped	FailedQC	SecondaryAlignment	SupplementaryAlignment
allReadGroups	0	2276000	0	433016	1401347	0	0	58032	0
22CVWFLT3	0	301116	0	53699	174900	0	0	4676	0
22CVWFLT3-13F1F4C3	0	307106	0	58284	179310	0	0	4525	0
22CVWFLT3-149622DD	0	289900	0	52093	168270	0	0	4378	0
22CVWFLT3-71A2C831	0	293250	0	52996	169857	0	0	4279	0
22CVWFLT3-82FDC05	0	305600	0	57399	177172	0	0	4690	0
22CVWFLT3-FC12A14	0	305038	0	57205	176643	0	0	4501	0
HJCYVCCX2:1	0	473990	0	101340	355195	0	0	30983	0
