readGroup	No_read_group	Not_aligned	MappedLengthOutside[0,500]	Duplicate	ImproperPair	Unmapped	FailedQC	SecondaryAlignment	SupplementaryAlignment
allReadGroups	0	1433579	0	0	0	1667	0	0	0
22CVWFLT3	0	239586	0	0	0	267	0	0	0
22CVWFLT3-17491E7C	0	239379	0	0	0	285	0	0	0
22CVWFLT3-4D0FF6D6	0	237827	0	0	0	267	0	0	0
22CVWFLT3-50A78F26	0	227981	0	0	0	257	0	0	0
22CVWFLT3-7BFFB85A	0	237705	0	0	0	300	0	0	0
22CVWFLT3-F8280F5	0	236585	0	0	0	269	0	0	0
HJCYVCCX2:1	0	14516	0	0	0	22	0	0	0
