readGroup	No_read_group	Not_aligned	MappedLengthOutside[0,500]	Duplicate	ImproperPair	Unmapped	FailedQC	SecondaryAlignment	SupplementaryAlignment
allReadGroups	0	6588318	0	0	0	7244	0	0	0
22CVWFLT3	0	788314	0	0	0	852	0	0	0
22CVWFLT3-2BEF4A26	0	786967	0	0	0	909	0	0	0
22CVWFLT3-48B4C0B7	0	784577	0	0	0	876	0	0	0
22CVWFLT3-4BF2B091	0	792803	0	0	0	878	0	0	0
22CVWFLT3-6025DE03	0	753537	0	0	0	860	0	0	0
22CVWFLT3-7A74385E	0	785746	0	0	0	835	0	0	0
HJCYVCCX2:1	0	1896374	0	0	0	2034	0	0	0
