readGroup	No_read_group	Not_aligned	MappedLengthOutside[0,500]	Duplicate	ImproperPair	Unmapped	FailedQC	SecondaryAlignment	SupplementaryAlignment
allReadGroups	0	9669230	0	1193770	3595412	0	0	211119	0
22CVWFLT3	0	1596724	0	191061	587033	0	0	33756	0
22CVWFLT3-1AD64442	0	1581676	0	189469	576579	0	0	33450	0
22CVWFLT3-255380E4	0	1611218	0	205343	599241	0	0	34104	0
22CVWFLT3-409CED9D	0	1600432	0	200163	588368	0	0	33632	0
22CVWFLT3-5BBCB00E	0	1527062	0	183260	563580	0	0	32714	0
22CVWFLT3-6B8668FE	0	1604884	0	200599	597246	0	0	33919	0
HJCYVCCX2:1	0	147234	0	23875	83365	0	0	9544	0
