readGroup	No_read_group	Not_aligned	MappedLengthOutside[0,500]	Duplicate	ImproperPair	Unmapped	FailedQC	SecondaryAlignment	SupplementaryAlignment
allReadGroups	0	10125407	0	0	0	11548	0	0	0
22CVWFLT3	0	1375837	0	0	0	1478	0	0	0
22CVWFLT3-2CFA511F	0	1373408	0	0	0	1599	0	0	0
22CVWFLT3-50B656CD	0	1364942	0	0	0	1563	0	0	0
22CVWFLT3-75477201	0	1364737	0	0	0	1556	0	0	0
22CVWFLT3-7A4AA3D0	0	1360199	0	0	0	1551	0	0	0
22CVWFLT3-7C3A68F9	0	1310124	0	0	0	1564	0	0	0
HJCYVCCX2:1	0	1976160	0	0	0	2237	0	0	0
