readGroup	No_read_group	Not_aligned	MappedLengthOutside[0,500]	Duplicate	ImproperPair	Unmapped	FailedQC	SecondaryAlignment	SupplementaryAlignment
allReadGroups	0	378299	0	0	0	445	0	0	0
22CVWFLT3	0	58934	0	0	0	77	0	0	0
22CVWFLT3-10BB5297	0	58099	0	0	0	64	0	0	0
22CVWFLT3-211C37C6	0	58245	0	0	0	68	0	0	0
22CVWFLT3-26874AA5	0	58543	0	0	0	62	0	0	0
22CVWFLT3-6CA963F3	0	58299	0	0	0	59	0	0	0
22CVWFLT3-C37B4DF	0	56711	0	0	0	70	0	0	0
HJCYVCCX2:1	0	29468	0	0	0	45	0	0	0
