readGroup	No_read_group	Not_aligned	MappedLengthOutside[0,500]	Duplicate	ImproperPair	Unmapped	FailedQC	SecondaryAlignment	SupplementaryAlignment
allReadGroups	0	19233188	0	0	0	17322	0	0	0
22CVWFLT3	0	3104937	0	0	0	2835	0	0	0
22CVWFLT3-1D5EC26E	0	3085723	0	0	0	2708	0	0	0
22CVWFLT3-4BDF2E66	0	3084919	0	0	0	2737	0	0	0
22CVWFLT3-55A1174B	0	2975566	0	0	0	2622	0	0	0
22CVWFLT3-565C6559	0	3106816	0	0	0	2798	0	0	0
22CVWFLT3-651FE63F	0	3088790	0	0	0	2764	0	0	0
HJCYVCCX2:1	0	786437	0	0	0	858	0	0	0
